Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Experimental study on the catalytic gasification of pine sawdust over nickel catalyst supported by copper slag","20185206291558","","Yuan, Xiaotao (1, 2); Hu, Jianhang (1, 2); Zhang, Fengxia (2, 3); Liu, Huili (1, 2); Liu, Zewei (1, 2); Li, Hui (1, 2) ","(1) State Key Laboratory of Complex Nonferrous Metal Resources Clean Utilization, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (2) Faculty of Metallurgy and Energy Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (3) Kunming Metallurgy College, Kunming; Yunnan; 650093, China ","Hu, Jianhang(hujh51@126.com) ","Huagong Jinzhan/Chemical Industry and Engineering Progress","Huagong Jinzhan/Chem. Ind. Eng. Prog.","","Chemical Industry Press","37","10","3919-3927","October 5, 2018","","","2018","Chinese","10006613","","","10.16085/j.issn.1000-6613.2017-2312","","","","","","","Journal article (JA)","The effects of different nickel loadings, catalyst calcination temperatures and catalytic temperatures on the catalytic gasification of pine sawdust were investigated in a two-stage fixed bed reactor. The water steam was the gasification medium, and NiO/copper slag was the catalyst which was characterized by XRD, TEM, BET, SEM, H2-TPR. The results showed that the copper slag Ni-based catalyst had a relatively low surface area. However, it showed an excellent resistance to the coke deposition and a high tar removal ability. The H2 yield, carbon conversion and carbon deposit were 26.91mmol/g, 94.86% and 0.16% respectively under the conditions of 2.0% nickel loading and 600 calcination temperature. When the catalytic temperature increased from 850 to 900, the H2 yield increased by only 0.28mmol/g. Based on the comprehensive consideration of energy consumption, catalytic performance and equipment spoilage, the optimal catalytic temperature was determined as 850. The application of copper slag in nickel catalyst could realize the reutilization of waste materials, and therefore have significant practical values. © 2018, Chemical Industry Press. All right reserved.","20","Catalysts","Calcination - Carbon - Chemical reactors - Copper - Energy utilization - Gasification - Nickel - Nickel oxide - Slags","Calcination temperature - Carbon conversions - Catalyst calcination - Catalytic gasification - Catalytic performance - Gasification medium - Pine sawdust - Re-utilization","525.3 Energy Utilization - 544.1 Copper - 548.1 Nickel - 802.1 Chemical Plants and Equipment - 802.3 Chemical Operations - 804 Chemical Products Generally - 804.2 Inorganic Compounds",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Effect of Functional Groups for the Organic Acid on the Crystal Transition of Phosphogypsum Crystal","20182805523278","","Zhao, Zhiman (1); Luan, Yang (1); Quan, Sichen (2); Wu, Jiali (1); Liang, Yi (1); Zeng, Zhong (1) ","(1) Faculty of Civil Engineering and Mechanics, Kunming University of Science and Technology, Kunming; 650500, China (2) Yunnan Kungang Steel Structure Limited Company, Anning; 650300, China ","","Jianzhu Cailiao Xuebao/Journal of Building Materials","Jianzhu Cailiao Xuebao","","Tongji University","21","2","247-252","April 2018","","","2018","Chinese","10079629","","","10.3969/j.issn.1007-9629.2018.02.012","","","","","","","Journal article (JA)","To investigate the effect of functional groups for the organic acid on the crystal transition of phosphogypsum crystals, the adsorption reactions on the surface of CaSO4•0.5H2O of 3 kinds of organic acid including the succinic acid, the malic acid and the maleic acid was simulated by the computer simulation technology. The priorities of crystallization effect were obtained by the calculation of the adsorption energy of the interaction between the organic acid and the CaSO4•0.5H2O crystal surface. Comparing the changes of the density of states of carboxyl and the crystal surface, the activation degree of bond length and the angle in carboxyl group, it can be found that introduction of hydroxyl and double bonds to the succinic acid is helpful to enhance the complexing ability of Ca2+to carboxyl group. The gypsum crystal shapes have been investigated by scanning electron microscope before and after modification along with the measurements of the mechanical properties of phosphogypsum. It can be concluded that the simulation results are consistent with the experimental results well. The maximum compressive strength and flexural strength of the test block treated by the malic acid are 12.85 Mpa and 4.21 MPa, respectively. © 2018, Editorial Department of Journal of Building Materials. All right reserved.","13","Gypsum","Adsorption - Bond length - Compressive strength - Functional groups - Organic acids - Scanning electron microscopy - Surface reactions","Adsorption energies - Adsorption reaction - Complexing ability - Computer simulation technology - Crystal effects - Crystallization effects - Gypsum crystals - Maximum compressive strengths","482.2 Minerals - 801.4 Physical Chemistry - 802.2 Chemical Reactions - 802.3 Chemical Operations - 804.1 Organic Compounds",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An Exact Analysis of Discrete Time Two-Level Priority Polling System Based on Multi-times Gated Service Policy","20183305688601","","Mu, Wen-Hao (1); Bao, Li-Yong (1); Ding, Hong-Wei (1); Zhao, Yi-Fan (1) ","(1) School of Information Science and Engineering, Yunnan University, Kunming; Yunnan; 650500, China ","Bao, Li-Yong(bly.yx@163.com) ","Tien Tzu Hsueh Pao/Acta Electronica Sinica","Tien Tzu Hsueh Pao","","Chinese Institute of Electronics","46","2","276-280","February 1, 2018","","","2018","Chinese","03722112","","","10.3969/j.issn.0372-2112.2018.02.003","","","","","","TTHPAG","Journal article (JA)","This paper proposed a new system of two-class priority polling based on multi-times gated service policy.A queuing model of the polling system is constructed, in which the number of waiting customers in each site is set together as random variables of the system state.Moreover, iterative equations are set up by taking second-order partial derivatives of the generating function, and then the integral mathematical analytical expressions of the key indexes are derived via simultaneous solution, concerning the mean queue length, the mean waiting time of the key queue and common queues, and the mean polling period time of the server.Finally, computer simulations are conducted on the system and it is found that theoretical and simulation results are identical.The analysis shows that this new polling system satisfies the demand of service diversity and flexible service in the process of resource allocation in a periodic system, and demonstrates that the polling control protocol has wider applications. © 2018, Chinese Institute of Electronics. All right reserved.","16","Computer control systems","Functions - Queueing theory - Voting machines","Gated services - Mean queue lengths - Mean waiting time - Polling - Priority service","601.1 Mechanical Devices - 723.5 Computer Applications - 921 Mathematics - 922.1 Probability Theory",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Developments of the speciation, removal and stabilization of heavy metals in municipal sludge","20183105625602","","Xie, Daolei (1); Kong, Ciming (2); Xu, Longqian (1); Xu, Xiaojun (1); Li, Tianguo (3); Duan, Zhengyang (1); Liu, Shuli (1); Liu, Wei (1) ","(1) Faculty of Environmental Science and Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China (2) Qujing Environmental Engineering Evaluation Center, Qujing; Yunnan; 655000, China (3) College of Resources and Environment, Yunnan Agricultural University, Kunming; Yunnan; 650201, China ","Xu, Xiaojun(xuxiaojun88@sina.com) ","Huagong Jinzhan/Chemical Industry and Engineering Progress","Huagong Jinzhan/Chem. Ind. Eng. Prog.","","Chemical Industry Press","37","1","330-342","January 5, 2018","","","2018","Chinese","10006613","","","10.16085/j.issn.1000-6613.2017-0775","","","","","","","Journal article (JA)","Municipal sludge is rich in organic matter and nutrients for plant growth such as N, P and K. But it can not be directly used in agriculture as a result of the contamination of heavy metals. In this paper, the origins, characteristics and hazards of heavy metals in municipal sludge are described briefly. The removal and stabilization methods of sludge including chemical, biological, physical and the combination methods, are discussed emphatically. The effects of the methods on the speciation and removal efficiency of heavy metals in sludge treatment process are analyzed. In addition, the merits and weaknesses, influence factors and application scope of these methods are compared. The results show that the speciation of heavy metals is the most critical factor that influences the removal of heavy metals from municipal sludge. There are great difference in the speciation of heavy metals to distribute in sludge and the most of heavy metals existing in stable or relatively stable state, which leads to low efficiency of physical and biological method on heavy metals removal. It is noteworthy that microbial method and lower animals treatment has a better adaptability compared with plant method owing to the limit of space and time. Although heavy metals both in oxidizable and reducible speciation could be effectively transformed and removed, the electric energy consumption is quite outstanding due to the domination of heavy metal transfer from sludge into liquid phase. At present, chemical extraction is currently the best method. It is, however, difficult to utilize treated sludge due to nutrient loss and acid ions accumulation of raw sludge. Consequently, jointly using all kinds of processing technologies in order to improve the removal efficiency of heavy metal from sludge under the premise of land use remains to be further research. © 2018, Chemical Industry Press. All right reserved.","78","Heavy metals","Electrochemistry - Energy utilization - Land use - Nutrients - Removal - Stabilization - Waste treatment","Chemical extractions - Electric energy consumption - Heavy metal pollution - Heavy metals removals - Morphological changes - Municipal sludge - Processing technologies - Stabilization methods","403 Urban and Regional Planning and Development - 452.4 Industrial Wastes Treatment and Disposal - 525.3 Energy Utilization - 531 Metallurgy and Metallography - 801.4.1 Electrochemistry",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Hydrophobic networked PbO2electrode for electrochemical oxidation of paracetamol drug and degradation mechanism kinetics","20174504382890","","He, Yapeng (1, 2); Wang, Xue (3); Huang, Weimin (1); Chen, Rongling (1); Zhang, Wenli (1); Li, Hongdong (4); Lin, Haibo (1, 5) ","(1) College of Chemistry, Jilin University, Changchun; 130012, China (2) Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; 650093, China (3) Faculty of Chemistry and Chemical Engineering, Yunnan Normal University, Kunming; 650500, China (4) State Key Laboratory of Superhard Materials, Jilin University, Changchun; 130012, China (5) Guangdong Guanghua Sci-Tech Co., Ltd., Shantou; 515061, China ","Huang, Weimin(huangwm@jlu.edu.cn) ","Chemosphere","Chemosphere","","Elsevier Ltd","193","","89-99","February 2018","","","2018","English","00456535","18791298","","10.1016/j.chemosphere.2017.10.144","","","","","","CMSHAF","Journal article (JA)","A hydrophobic networked PbO2electrode was deposited on mesh titanium substrate and utilized for the electrochemical elimination towards paracetamol drug. Three dimensional growth mechanism of PbO2layer provided more loading capacity of active materials and network structure greatly reduced the mass transfer for the electrochemical degradation. The active electrochemical surface area based on voltammetric charge quantity of networked PbO2electrode is about 2.1 times for traditional PbO2electrode while lower charge transfer resistance (6.78 Ω cm2) could be achieved on networked PbO2electrode. The electrochemical incineration kinetics of paracetamol drug followed a pseudo first-order behavior and the corresponding rate constant were 0.354, 0.658 and 0.880 h−1for traditional, networked PbO2and boron doped diamond electrode. Higher electrochemical elimination kinetics could be achieved on networked PbO2electrode and the performance can be equal to boron doped diamond electrode in result. Based on the quantification of reactive oxidants (hydroxyl radicals), the utilization rate of hydroxyl radicals could reach as high as 90% on networked PbO2electrode. The enhancement of excellent electrochemical oxidation capacity towards paracetamol drug was related to the properties of higher loading capacity, enhanced mass transfer and hydrophobic surface. The possible degradation mechanism and pathway of paracetamol on networked PbO2electrode were proposed in details accordingly based on the intermediate products. © 2017 Elsevier Ltd","50","Electrochemical electrodes","Boron - Charge transfer - Degradation - Electrochemical oxidation - Hydrophobicity - Incineration - Kinetics - Lead oxide - Mass transfer - Rate constants - Surface chemistry","Boron doped diamond electrodes - Charge transfer resistance - Electrochemical degradation - Electrochemical incineration - Electrochemical surface area - Mechanism kinetics - Paracetamol - PbO2 electrodes","549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 641.3 Mass Transfer - 801.4 Physical Chemistry - 802.2 Chemical Reactions - 804 Chemical Products Generally - 931 Classical Physics; Quantum Theory; Relativity - 931.2 Physical Properties of Gases, Liquids and Solids","Number: 2013C092, Acronym: -, Sponsor: Guangdong Innovative and Entrepreneurial Research Team Program; Number: 2016YFC1102802, Acronym: -, Sponsor: -; Number: 51504111, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51564029, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21273097, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21573093, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Thanks to the financial support from the National Natural Science Foundation of China ( 21273097 , 21573093 , 51564029 and 51504111 ), Guangdong Innovative and Entrepreneurial Research Team Program of China ( 2013C092 ) and the National Key Research and Development Program ( 2016YFC1102802 ). Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"New Stabilization Criteria for Neutral Time-Delay Systems Via Novel Inequality","20184706114882","","Wu, Tao (1); Xiong, Lianglin (1); Shu, Jinlong (1) ","(1) Yunnan Minzu University, School of Mathematics and Computer Science, Kunming; 650500, China ","","2018 57th Annual Conference of the Society of Instrument and Control Engineers of Japan, SICE 2018","Annu. Conf. Soc. Instrum. Control Eng. Japan, SICE","","Institute of Electrical and Electronics Engineers Inc.","","","1280-1285","October 15, 2018","2018 57th Annual Conference of the Society of Instrument and Control Engineers of Japan, SICE 2018","1 of 1","2018","English","","","9784907764609","10.23919/SICE.2018.8492602","8492602","57th Annual Conference of the Society of Instrument and Control Engineers of Japan, SICE 2018","September 11, 2018 - September 14, 2018","Nara, Japan","141210","","Conference article (CA)","This paper addresses the stabilization condition for neutral time-delay systems. By choosing a novel Lyapunov-Krasovskii functional(LKF) which contain an augmented LKF, using a new free-matrix-based integral inequality(FMBII), a new delay-dependent stabilization condition(DDSC) is firstly established. Finally, two useful numerical examples are given to illustrate the theoretical results. © 2018 The Society of Instrument and Control Enginners - SICE.","18","Delay control systems","Lyapunov functions - Stabilization - Time delay - Timing circuits","DDSC - Delay-dependent stabilization - Integral inequalities - Lyapunov-krasovskii functional (LKF) - Neutral systems - Neutral time delay systems - New FMBII - Stabilization criteria","713 Electronic Circuits - 713.4 Pulse Circuits - 731.1 Control Systems - 921 Mathematics","Number: BM2017002, Acronym: -, Sponsor: Jiangsu Provincial Key Laboratory for Interventional Medical Devices; Number: 2018Y105, Acronym: -, Sponsor: Yunnan Provincial Department of Education; Number: 61573096, Acronym: -, Sponsor: -; Number: 11461082, Acronym: -, Sponsor: -; Number: 61472093, Acronym: -, Sponsor: -; Number: 11601474, Acronym: -, Sponsor: -; Number: 2017K-F002, Acronym: -, Sponsor: Education Department of Sichuan Province; ","This work was supported by National Nature Science Foundation under Grant 11461082, 11601474, 61573096 and 61472093, supported by the Jiangsu Provincial Key Laboratory of Networked Collective Intelligence under Grant No. BM2017002, the key laboratory of numerical simulation of Sichuan Province, under Grant No. 2017K-F002, Yunnan Provincial Department of Education Science Research Fund Project, under Grant No. 2018Y105.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Arsenic removal from As-hyperaccumulator Pteris vittata biomass: Coupling extraction with precipitation","20174704415183","","da Silva, Evandro B. (1, 2); de Oliveira, Letuzia M. (2); Wilkie, Ann C. (2); Liu, Yungen (1); Ma, Lena Q. (1, 2) ","(1) Research Institute of Rural Sewage Treatment, South West Forestry University, Yunnan; 650224, China (2) Soil and Water Sciences Department, University of Florida, Gainesville; FL; 32611, United States ","Ma, Lena Q.(lqma@ufl.edu) ","Chemosphere","Chemosphere","","Elsevier Ltd","193","","288-294","February 2018","","","2018","English","00456535","18791298","","10.1016/j.chemosphere.2017.10.116","","","","","","CMSHAF","Journal article (JA)","Proper disposal of As-hyperaccumulator Pteris vittata biomass (Chinese brake fern) enhances its application in phytoremediation. The goal of this study was to optimize As removal from P. vittata (PV) biomass by testing different particle sizes, extractants, extraction times and solid-to-liquid ratios. PV biomass was extracted using different extractants followed by different Mg-salts to recover soluble As via precipitation. Water-soluble As in PV biomass varied from 6.8% to 61% of total As depending on extraction time, with 99% of As being arsenate (AsV). Extraction with 2.1% HCl, 2.1% H3PO4, 1 M NaOH and 50% ethanol recovered 81, 78, 47 and 14% of As from PV biomass. A follow-up extraction using HCl recovered 27–32% with ethanol recovering only 5%. Though ethanol showed the lowest extractable As, residual As in the biomass was also the lowest. Among the extractants, 35% ethanol was the best to remove As from PV biomass. Approximately 90% As was removed from PV biomass using particle size 2at As:Mg ratio of 1:400 with pH 9.5 was effective to precipitate soluble As, resulting in 98% removal. Effective removal of As from PV biomass prior to disposal helps make phytoremediation more feasible. © 2017","53","Extraction","Arsenic - Biomass - Bioremediation - Chlorine compounds - Ethanol - Magnesium compounds - Particle size - Precipitation (chemical) - Recovery - Sodium hydroxide","Chinese brake fern - Different particle sizes - Effective removals - Hyperaccumulator - ITS applications - Phytoremediation - Solid-to-liquid ratio - Speciation","454.2 Environmental Impact and Protection - 802.3 Chemical Operations - 804 Chemical Products Generally - 804.1 Organic Compounds","Number: 246758/2012-0, Acronym: CNPq, Sponsor: Conselho Nacional de Desenvolvimento Cient&iacute;fico e Tecnol&oacute;gico; Number: -, Acronym: UF, Sponsor: University of Florida; ","This research is supported in part by the University of Florida and the Hinkley Center for Solid and Hazardous Waste Management . The senior author is supported by the Brazilian National Council for Scientific and Technological Development (CNPq project 246758/2012-0 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Fabrication of the diamond sawblade bits with Fe-Co metallic matrix by microwave strengthened sintering","20183605767399","","Gao, Jiyun (1, 2, 3, 4); Liu, Chenhui (2, 4); Wang, Fang (1, 4); Yang, Li (5); Jia, Lijuan (4); Duan, Kaijiao (4); Liu, Tiancheng (1, 2, 3, 4); Guo, Yu (4) ","(1) Joint Research Centre for International Cross-border Ethnic Regions Biomass Clean Utilization in Yunnan, Kunming; Yunnan; 650500, China (2) Key Laboratory of Resource Clean Conversion in Ethnic Region, Education Department of Yunnan, Kunming; Yunnan; 650500, China (3) Key Laboratory of Comprehensive Utilization of Mineral Resources in Ethnic Regions, Kunming; Yunnan; 650500, China (4) College of Chemistry and Environment, Yunnan MinZu University, Kunming; Yunnan; 650500, China (5) Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China ","Liu, Tiancheng(liutiancheng76@163.com) ","Huagong Jinzhan/Chemical Industry and Engineering Progress","Huagong Jinzhan/Chem. Ind. Eng. Prog.","","Chemical Industry Press","37","4","1529-1535","April 5, 2018","","","2018","Chinese","10006613","","","10.16085/j.issn.1000-6613.2017-1263","","","","","","","Journal article (JA)","The iron-cobalt(Fe-Co)metallic matrix diamond sawblade bits with low cobalt were successfully fabricated through microwave sintering. The microwave-absorbing characteristic of the designed recipe compacts were estimated on an electromagnetic characteristic test system by applying the cylindrical resonant cavity perturbation method. The microwave sintering procedure was designed according to the heating characteristics of the material in the microwave field. The microstructure information and mechanical properties were investigated and compared by using scanning electron microscope(SEM), relative density and hardness tests in case of the microwave and conventional sintering method. The result showed the relative density and hardness reached 96.63% and 99.4HRB respectively for the low cobalt samples sintered at 850. In addition, the microstructure was still uniform when the samples was under microwave sintered at the temperature rate of 32.5/min. Compared with the conventional sintering method, on the premise of comparative mechanical properties, microwave strengthening sintering can significantly shorten the total sintering time and decrease the sintering temperature below 900 to achieve similar mechanical properties of the product. The microwave heating technology shows an excellent application prospect in the field of the strengthen sintering for the metallic matrix diamond tool bits. © 2018, Chemical Industry Press. All right reserved.","24","Sintering","Binary alloys - Cobalt - Cobalt alloys - Density (specific gravity) - Diamonds - Fabrication - Hardness - Heat conduction - Iron alloys - Mechanical properties - Microstructure - Microwave heating - Microwaves - Perturbation techniques - Powders - Scanning electron microscopy","Application prospect - Conventional sintering - Cylindrical resonant cavities - Diamond saw blade - Electromagnetic characteristic - Microwave absorbing - Microwave sintering - Sintering temperatures","482.2.1 Gems - 545.2 Iron Alloys - 549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 641.2 Heat Transfer - 711 Electromagnetic Waves - 711.1 Electromagnetic Waves in Different Media - 921 Mathematics - 931.2 Physical Properties of Gases, Liquids and Solids - 951 Materials Science",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Review on recent progress of doped carbon materials for Li-air batteries","20183605767346","","Zhang, Yingjie (1); Zhang, Yanjia (1); Zeng, Xiaoyuan (1); Li, Xue (1); Zhu, Ziyi (1); Dong, Peng (1) ","(1) Key Laboratory of Advanced Battery Materials of Yunnan Province, Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China ","Dong, Peng(dongpeng@126.com) ","Huagong Jinzhan/Chemical Industry and Engineering Progress","Huagong Jinzhan/Chem. Ind. Eng. Prog.","","Chemical Industry Press","37","3","1047-1053","March 5, 2018","","","2018","Chinese","10006613","","","10.16085/j.issn.1000-6613.2017-0709","","","","","","","Journal article (JA)","Lithium-air battery has the advantages of high theoretical energy density, low cost and environment-friendly, and therefore has attracted wide attention from scholars. In this review, the classification of lithium-air batteries was introduced first, then the working principle of non-aqueous lithium-air batteries was expound. The application of traditional carbon materials and new carbon materials as the catalysts in lithium-air batteries is reviewed. The advantages and disadvantages of pure carbon materials were pointed out, as well as optimizing the catalytic performance of carbon materials by the introduction of heterogeneous elements(N, P, S). The emphasis was put on the promotion effect of N doping on the oxygen reduction reaction. It is emphasized that the loading of metal or metal oxide favors the oxygen precipitation reaction, so as to form the bifunctional cathode catalyst. The application of new material with special structure such as metal-organic framework in lithium-air battery is briefly introduced. Finally, the development of lithium-air battery is prospected. © 2018, Chemical Industry Press. All right reserved.","49","Lithium-air batteries","Carbon - Catalysts - Crystalline materials - Doping (additives) - Electrolytic reduction - Metals - Nanostructured materials - Organic polymers - Organometallics - Oxygen - Precipitation (chemical)","Catalytic performance - Cathode catalyst - Environment friendly - Metal organic framework - Oxygen precipitation - Oxygen reduction reaction - Promotion effects - Special structure","802.2 Chemical Reactions - 802.3 Chemical Operations - 804 Chemical Products Generally - 804.1 Organic Compounds - 815.1.1 Organic Polymers - 933.1 Crystalline Solids",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Crossing the blood-brain barrier with nanoparticles","20175204576417","","Zhou, Yiqun (1); Peng, Zhili (1, 2); Seven, Elif S. (1); Leblanc, Roger M. (1) ","(1) Department of Chemistry, University of Miami, Coral Gables; FL; 33146, United States (2) College of Pharmacy and Chemistry, Dali University, Dali; Yunnan; 671000, China ","Leblanc, Roger M.(rml@miami.edu) ","Journal of Controlled Release","J. Control. Release","","Elsevier B.V.","270","","290-303","January 28, 2018","","","2018","English","01683659","18734995","","10.1016/j.jconrel.2017.12.015","","","","","","JCREEC","Journal article (JA)","The blood-brain barrier (BBB) is one of the most essential protection mechanisms in the central nervous system (CNS). It selectively allows individual molecules such as small lipid-soluble molecules to pass through the capillary endothelial membrane while limiting the passage of pathogens or toxins. However, this protection mechanism is also a major obstacle during disease state since it dramatically hinders the drug delivery. In recent years, various tactics have been applied to assist drugs to cross the BBB including osmotic disruption of the BBB and chemical modification of prodrugs. Additionally, nanoparticles (NPs)-mediated drug delivery is emerging as an effective and non-invasive system to treat cerebral diseases. In this review, we will summarize and analyze the advances in the drug delivery across the BBB using various NPs in the last decade. The NPs will cover both traditional and novel nanocarriers. The traditional nanocarriers consist of poly(butylcyanoacrylate), poly(lactic-co-glycolic acid), poly(lactic acid) NPs, liposomes and inorganic systems. In the meanwhile, novel nanocarriers such as carbon quantum dots with their recent applications in drug delivery will also be introduced. In terms of significance, this review clearly depicts the BBB structure and comprehensively describes various NPs-mediated drug delivery systems according to different NPs species. Also, the BBB penetration mechanisms are concluded in general, emphasized and investigated in each drug delivery system. © 2017 Elsevier B.V.","144","Controlled drug delivery","Blood - Chemical modification - Drug delivery - Liposomes - Molecular biology - Molecules - Nanoparticles - Neurophysiology - Semiconductor quantum dots - Targeted drug delivery","Bio-imaging - Blood-brain barrier - Central nervous systems - Endocytosis - Endothelial membranes - Penetration mechanisms - Poly lactic-co-glycolic acid - Protection mechanisms","461 Bioengineering and Biology - 714.2 Semiconductor Devices and Integrated Circuits - 761 Nanotechnology - 931.3 Atomic and Molecular Physics - 933 Solid State Physics",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
