Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Retro-biosynthetic construction of corynanthe alkaloid skeletons from rhynchophylline alkaloids","20193807449706","","Tong, Xiaogang (1); Shi, Bingfei (1); Liu, Qian (1); Huo, Yanman (1); Xia, Chengfeng (1) ","(1) Key Laboratory of Medicinal Chemistry for Natural Resource, School of Chemical Science and Technology, Yunnan University, Kunming; 650091, China ","Xia, Chengfeng(xiacf@ynu.edu.cn) ","Organic and Biomolecular Chemistry","Org. Biomol. Chem.","","Royal Society of Chemistry","17","35","8062-8066","2019","","","2019","English","14770520","","","10.1039/c9ob01740b","","","","","","OBCRAK","Journal article (JA)","Rhynchophylline alkaloids are bio-synthesized from corynanthe alkaloids via an oxidative rearrangement. We demonstrate here that corynanthe alkaloids could be generated from rhynchophylline alkaloids in a retro-biosynthetic manner via a Wagner-Meerwein rearrangement. A series of corynanthe analogues were afforded with good functional group tolerance and satisfactory yields. © 2019 The Royal Society of Chemistry.","52","Alkaloids","Biosynthesis - Metabolites","Oxidative rearrangements - Rhynchophylline - Wagner-Meerwein rearrangement","461.8 Biotechnology - 804 Chemical Products Generally",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Cosmetic potentials of extracts and compounds from Zingiber cassumunar Roxb. rhizome","20193807460602","","Li, Ming-Xiang (1, 2); Bai, Xue (3); Ma, Yong-Peng (1, 2); Zhang, Hong-Xia (1, 4); Nama, Nuosu (5); Pei, Sheng-Ji (1, 4); Du, Zhi-Zhi (1, 4) ","(1) Key Laboratory of Economic Plants and Biotechnology, Yunnan Key Laboratory for Wild Plant Resources, Kunming Institute of Botany, Chinese Academy of Sciences, Kunming; 650201, China (2) University of Chinese Academy of Sciences, Beijing; 100049, China (3) State Key Laboratory of Phytochemistry and Plant Resources in West China, Kunming Institute of Botany, Chinese Academy of Sciences, Kunming; 650201, China (4) Dr. Plant Skin Care Products Co-development Center, Kunming Institute of Botany, Chinese Academy of Sciences, Kunming; 650201, China (5) Eberly College of science, The Pennsylvania State University, State College; PA; 16803, United States ","Du, Zhi-Zhi(duzhizhi@mail.kib.ac.cn) ","Industrial Crops and Products","Ind. Crops Prod.","","Elsevier B.V.","141","","","1 December 2019","","","2019","English","09266690","","","10.1016/j.indcrop.2019.111764","111764","","","","","ICRDEW","Journal article (JA)","Zingiber cassumunar Roxb. is a medically important plant with extensive traditional medicinal functions and bioactivities. It is also used in some skin-care balm by local people. Nevertheless, the research on the active components of the plant related to skin-care is not enough, which mainly involved some antioxidant and anti-inflammatory active compounds. This study investigated the extracts and components from rhizome of Z. cassumunar for their 1,1-diphenyl-2-picrylhydrazyl (DPPH) radical scavenging, HDFa collagen secretion promotion, tyrosinase inhibition, and NO generation inhibition activities for the purpose of identifying ingredients with potential anti-aging, skin-whitening, and anti-inflammation for use in cosmetics. Ethyl acetate (EtOAc) extract of the plant showed significant NO generation inhibition, DPPH radical scavenging, tyrosinase inhibitory activities, and weak promoting collagen secretion activity while petroleum ether (PE) extract showed obvious NO generation inhibition activity. Six active compounds, (E)-3-(3,4-dimethoxyphenyl)-2-propenal (1), cis-3-(3,4-dimethoxyphenyl)-4-[(E)-2,4,5-trimehoxystyryl]cyclohex-1-ene (2), 1-feruloyloxy cinnamic acid (3), (1E,4E,6E)-1,7-bis(4-hydroxyphenyl)-1,4,6-heptatrien-3-one (4), bisdemethoxycurcumin (5), and curcumin (6), were isolated from PE and EtOAc extracts by bioassay-guided fractionation. 1, 3, 4, 5, and 6 showed significant NO generation inhibition activity with IC50 of 22.67 ± 2.36, 7.00 ± 0.22, 15.40 ± 0.63, 5.47 ± 0.09, and 7.16 ± 0.05 μM, respectively. 3 also showed potent DPPH radical scavenging activity with IC50 of 22.96 ± 0.87 μg/mL. 4 was a good tyrosinase inhibitor with the inhibitory rate of 42.56 ± 1.02% under the concentration of 100 μg/mL. 2 and 4 showed significant HDFa collagen secretion promoting activity with EC50 of 13.91 ± 1.56 and 8.50 ± 1.31 μg/mL, respectively. This is the first report on components from Z. cassumunar for their HDFa collagen secretion promotion and tyrosinase inhibition activities. These results suggest that medicinal plant Z. cassumunar possesses potential application value in the development of natural cosmeceutical products for anti-aging, skin-whitening, and anti-inflammation activity. © 2019 Elsevier B.V.","38","Silicon compounds","Antioxidants - Collagen - Cosmetics - Pathology - Plant extracts","1 ,1Diphenyl-2-picrylhydrazyl (DPPH) radicals - Anti-inflammatories - Bioassay guided fractionations - Collagen secretion - DPPH radical scavenging activities - Tyrosinase inhibition - Tyrosinase inhibitory activities - Zingiber Cassumunar","461.6 Medicine and Pharmacology - 461.9 Biology - 804 Chemical Products Generally","","This study was supported by the Project of Innovation Team of Yunnan Province (2018HC009) sponsored by Science and Technology Department of Yunnan Province, China.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Identification and characterization of chemical constituents in Dengzhan Shengmai Capsule and their metabolites in rat plasma by ultra-performance liquid chromatography coupled with quadrupole time-of-flight mass spectrometry","20190406411514","","Mu, Xuemei (1); Xu, Xike (2); Guo, Xin (3); Yang, Peiming (1); Du, Jiang (4); Mi, Nan (1); Cheng, Taofang (2); Lu, Lu (2); Qi, Xiaopo (2); Wang, Xinyu (2); Ning, Jing (2); Zhang, Weidong (1, 2, 3); Ye, Ji (2) ","(1) State Key Laboratory of New Drug and Pharmaceutical Process, Shanghai Institute of Pharmaceutical Industry, China State Institute of Pharmaceutical Industry, Shanghai; 201203, China (2) College of Pharmacy, The Second Military Medical University, Shanghai; 200433, China (3) Institute of Interdisciplinary Integrative Medicine Research, Shanghai University of Traditional Chinese Medicine, Shanghai; 201203, China (4) Yunnan Biovalley Pharmaceutical Co., Ltd., Yunnan; 650503, China ","Zhang, Weidong(wdzhangy@hotmail.com) ","Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences","J. Chromatogr. B Anal. Technol. Biomed. Life Sci.","","Elsevier B.V.","1108","","54-64","15 February 2019","","","2019","English","15700232","1873376X","","10.1016/j.jchromb.2019.01.010","","","","","","JCBAAI","Journal article (JA)","Dengzhan Shengmai Capsule (DZSMC) is a traditional Chinese medicine (TCM) formula with remarkable clinical effect in the treatment of stroke sequelae. Exploring the components of DZSMC and detecting the absorbed prototype constituents and metabolites in blood are of great significance to clarify the effective substances of this prescription. Here, a reliable method using ultra-performance liquid chromatography coupled with quadrupole time-of-flight mass spectrometry (UPLC-QTOF/MS) was established for the comprehensive analysis of chemical constituents of DZSMC and their metabolites in rat plasma after gastric perfusion. Two acquisition modes, including MSE mode and Fast DDA mode, were performed for acquiring more precursor ions and cleaner precursor-product ions background during the study of constituents of DZSMC. As a result, a total of 125 constituents were unambiguously characterized or tentatively identified. For the first time, a total of 92 components, including 44 prototype components and 48 metabolites were unambiguously or tentatively identified in rat plasma. The metabolic pathways included phase I reactions (hydration, hydrogenation, oxidation, demethylation and hydroxylation) and phase II reactions (conjugation with glucuronide, sulfate and methyl). Furthermore, the metabolites from caffeic acid and scutellarin were characterized and validated by phase II metabolic reactions in vitro, which could be established as a simulated in vivo environment of metabolites identification and verification of TCM formula. It is the first systematic study on metabolism of DZSMC in vivo and could also provide a valid analytical strategy for characterization of the chemical compounds and metabolites of TCM formula. © 2019","48","Liquid chromatography","Biomolecules - Body fluids - Hydration - Mass spectrometry - Medicine - Metabolism - Metabolites - Rats - Sulfur compounds","Chemical constituents - Comprehensive analysis - Dengzhan Shengmai Capsule - Quadrupole time of flight mass spectrometry - Rat plasma - Traditional Chinese Medicine - Ultra performance liquid chromatography - UPLC-QTOF/MS","461 Bioengineering and Biology - 801 Chemistry - 801.2 Biochemistry","Number: 2017YFC1700200, Acronym: -, Sponsor: National Basic Research Program of China (973 Program); Number: 16DZ2280200, Acronym: -, Sponsor: -; Number: 13401900103, Acronym: -, Sponsor: -; Number: 21472238, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The work was supported by Professor of Chang Jiang Scholars Program, NSFC ( 81520108030 , 21472238 , 81502957 ), Shanghai Engineering Research Center for the Preparation of Bioactive Natural Products ( 16DZ2280200 ), the Scientific Foundation of Shanghai China ( 13401900103 , 13401900101 ), the National Key Research and Development Program of China ( 2017YFC1700200 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Machine learning–based haptic-enabled surgical navigation with security awareness","20184305985191","","Tai, Yonghang (1); Wei, Lei (1); Zhou, Hailing (1); Li, Qiong (2); Huang, Xiaoqiao (2); Shi, Junsheng (2); Nahavandi, Saeid (1) ","(1) Institute for Intelligent Systems Research and Innovation, Deakin University, Waurn Ponds; VIC, Australia (2) Yunnan Key Laboratory of Opto-electronic Information Technology, Kunming, China ","Wei, Lei(lei.wei@deakin.edu.au) ","Concurrency Computation","Concurr. Comput.","","John Wiley and Sons Ltd, Southern Gate, Chichester, West Sussex, PO19 8SQ, United Kingdom","31","19","","October 10, 2019","","","2019","English","15320626","15320634","","10.1002/cpe.4908","e4908","","","","","CCPEBO","Conference article (CA)","A novel security awareness surgical navigation system has been proposed for the accurate minimally invasive surgery with machine learning algorithms, haptic-enabled devices, and customized surgical tools to guide the surgery with real-time force and visual navigation. To provide a direct and simplified user interface during the operation, we combined traditional surgical guide images with AR-based view and implemented a 3D reconstructed patient-specific surgical environment includes with all surgical requisite details. In particular, we trained the surgical collected biomechanics haptic data by employed LSTM-based RNN algorithm, and residual network for the intraoperative force manipulation prediction and classification, respectively. Experiments evaluation results on percutaneous therapy surgery demonstrated a higher performance and distinguished accuracy by the visual and haptic combined than the traditional navigation system. These preliminary study findings may suggested a new framework in the minimally invasive surgical navigation application and hint at the possibility integration of haptic, AR, and machine learning algorithms implementation in medical simulation. In addition, we take security into account when implementation this new framework. © 2018 John Wiley & Sons, Ltd.","41","Learning algorithms","Biopsy - Learning systems - Long short-term memory - Navigation systems - Surgical equipment - Transplantation (surgical) - User interfaces","Haptic-enable - Minimally invasive surgery - Minimally invasive surgical - Percutaneous therapies - Security awareness - Surgical environment - Surgical navigation - Surgical navigation systems","461.6 Medicine and Pharmacology - 462.1 Biomedical Equipment, General - 462.4 Prosthetics - 722.2 Computer Peripheral Equipment",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Substrate-induced electronic localization in monolayer MoS2 measured via terahertz spectroscopy","20193507377158","","Wang, Chao (1, 2); Xu, Wen (1, 3); Mei, Hongying (1, 4); Qin, Hua (5); Zhao, Xinnian (1, 2); Zhang, Chao (1); Yuan, Haifeng (1, 2); Zhang, Jin (3); Xu, Yong (6); Li, Peng (6); Li, Ming (6) ","(1) Key Laboratory of Materials Physics, Institute of Solid State Physics, Chinese Academy of Sciences, Hefei; 230031, China (2) University of Science and Technology of China, Hefei; 230026, China (3) School of Physics and Astronomy, Yunnan Key Laboratory for Quantum Information, Yunnan University, Kunming; 650091, China (4) Faculty of Information Engineering, Huanghuai University, Zhumadian; 463000, China (5) Key Laboratory of Nanodevices and Applications, Suzhou Institute of Nano-tech and Nano-bionics, Chinese Academy of Sciences, Suzhou; 215123, China (6) Institute of Applied Electronics, Chinese Academy of Engineering Physics, Mianyang; 621900, China ","Xu, Wen(wenxu_issp@aliyun.com) ","Optics Letters","Opt. Lett.","","OSA - The Optical Society","44","17","4139-4142","September 1, 2019","","","2019","English","01469592","15394794","","10.1364/OL.44.004139","","","","","","OPLEDP","Journal article (JA)","We study terahertz (THz) optoelectronic properties of monolayer (ML) MoS2 placed on different substrates such as SiO2Si, sapphire, and quartz. Through the measurements of THz Fourier transform spectroscopy (2.5–6.5 THz) and THz time-domain spectroscopy (TDS, 0.2–1.2 THz), we find that the real part of optical conductivity increases for ML MoS2 on SiO2Si and sapphire substrates and decreases for it on quartz with increasing radiation frequency. It is shown that the complex optical conductivity for ML MoS2, obtained from THz TDS measurements, can fit very well to the Drude–Smith formula. Thus, the dependence of optical conductivity of ML MoS2 on different substrates can be understood via a mechanism of electronic localization, and the electron density, relaxation time, and localization factor of the sample can be determined optically. Furthermore, we examine the influence of temperature on these key parameters in ML MoS2 on different substrates. The results obtained from this Letter indicate that THz spectroscopy is a very powerful tool in studying and characterizing ML MoS2-based electronic systems, especially in examining the electronic localization effect which cannot be directly measured in conventional electrical transport experiment. This Letter is relevant to an in-depth understanding of the optoelectronic properties of ML MoS2 and of the proximity effect induced by different substrates. © 2019 Optical Society of America.","28","Substrates","Laser pulses - Layered semiconductors - Molybdenum compounds - Monolayers - Optical conductivity - Quartz - Sapphire - Terahertz spectroscopy - Terahertz waves","Different substrates - Electrical transport - Electronic localization - Fourier transform spectroscopy - In-depth understanding - Optoelectronic properties - Radiation frequencies - THz time domain spectroscopy","482.2 Minerals - 482.2.1 Gems - 711 Electromagnetic Waves - 744.1 Lasers, General - 931.1 Mechanics - 931.2 Physical Properties of Gases, Liquids and Solids","Number: 2011YQ130018, Acronym: MOST, Sponsor: Ministry of Science and Technology of the People's Republic of China; Number: 2016FC001, Acronym: -, Sponsor: Yunnan Provincial Science and Technology Department; Number: 2016FXZY002, Acronym: -, Sponsor: Hefei Science Center, Chinese Academy of Sciences; Number: 2016MS14, Acronym: YNU, Sponsor: Yunnan University; Number: 11574319, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Funding. Ministry of Science and Technology of the People&rsquo;s Republic of China (2011YQ130018); National Natural Science Foundation of China (11574319, U1832153); Yunnan Provincial Science and Technology Department (2016FC001); Center of Science and Technology of Hefei Academy of Science (2016FXZY002); Yunnan University (2016MS14).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Mining significant co-location patterns from spatial regional objects","20193407348960","","Long, Yurong (1); Yang, Peizhong (1); Wang, Lizhen (1) ","(1) School of Information Science and Engineering, Yunnan University, Kunming; 650091, China ","Wang, Lizhen(lzhwang@ynu.edu.cn) ","Proceedings - IEEE International Conference on Mobile Data Management","Proc. IEEE Int. Conf. Mobile Data Manage.","Croucher Foundation; Hong Kong Baptist University, Department of Computer Science; IEEE; IEEE Computer Society; IEEE Technical Committee on Data Engineering","Institute of Electrical and Electronics Engineers Inc.","2019-June","","479-484","June 2019","Proceedings - 2019 20th International Conference on Mobile Data Management, MDM 2019","1 of 1","2019","English","15516245","","9781728133638","10.1109/MDM.2019.00009","8788725","20th International Conference on Mobile Data Management, MDM 2019","June 10, 2019 - June 13, 2019","Hong Kong, Hong kong","150631","","Conference article (CA)","A co-location pattern refers to the subset of features which frequently appear together in spatial proximity. There are many literatures studied the approach of discovering co-location patterns. However, a lot of proposed approaches need some thresholds given by the user, and it is difficult to give the proper thresholds. Moreover, most proposed approaches treat the spatial object as a point during the mining process, but spatial objects are dynamic or appear in the form of a cluster normally, which means that their locations are polygons rather than points. This paper provides a novel framework to mine co-location patterns from spatial regional objects. At first, we redefine the interest measure of significant co-locations. In our framework, the user does not need to specify any threshold, and the redefined interest measure is monotonically non-increasing which can be used for improving the mining efficiency. Then, an algorithm based on the grid partition is proposed to reduce time complexity further. Finally, we verify the efficiency and effectiveness of the proposed approach by extensive experiments. © 2019 IEEE.","13","Location","Data mining - Efficiency - Information management - Mining","Buffer - Co-location patterns - Dynamic spatial - Grid partition - Mining process - Spatial co-location patterns - Spatial objects - Spatial proximity","502.1 Mine and Quarry Operations - 723.2 Data Processing and Image Processing - 913.1 Production Engineering",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Calibration of midstream buoy coefficient based on flow measurement","20191606807430","","Ling, Zhen (1, 2); Xu, Shan (3); Li, Jie (2); Xiong, Yuan (1); Huang, Kuanjin (1) ","(1) College of Urban and Rural Construction and Engineering Management, Kunming University, Kunming, Yunnan; 650214, China (2) College of Tourism and Geographic Sciences, Yunnan Normal University, Kunming, Yunnan; 650050, China (3) Kunming University, Dianchi (Lake) Cooperation Research Center for Pollution Prevention and Control, Yunnan; 650214, China ","Xu, Shan(15925239138@163.com) ","IOP Conference Series: Earth and Environmental Science","IOP Conf. Ser. Earth Environ. Sci.","","Institute of Physics Publishing","237","3","","March 19, 2019","4th International Conference on Advances in Energy Resources and Environment Engineering - Geographic Information Science, Geotechnical Environment Engineering and Materials, Land Planning","3 of 6","2019","English","17551307","17551315","","10.1088/1755-1315/237/3/032048","032048","2018 4th International Conference on Advances in Energy Resources and Environment Engineering, ICAESEE 2018","December 7, 2018 - December 9, 2018","Chengdu, China","147104","","Conference article (CA)","The midstream float method is a standby flow measurement method adopted by hydrological stations when the river floods are rising and falling sharply and the flow meter is difficult to measure or special water regime occurs. In this paper, based on the Years of measured flow data of Xiaolongtan Hydrological Station of Nanpanjiang River, the Midstream Buoy Coefficient in the natural river course of Nanpanjiang River Basin is calculated and analyzed. The average buoy coefficient is calculated by measuring the actual flow divided by the imaginary flow and the average value is 0.76 and the maximum variation is less than 14%. This method can solve the actual needs of high flow measurement. The results can provide technical basis for sudden flood, special water regime, emergency monitoring, flood prevention and early warning. The flow measurement under the condition of insufficient testing personnel. © 2019 Published under licence by IOP Publishing Ltd.","5","Flowmeters","Buoys - Energy resources - Flood control - Floods - Flow measurement - Personnel testing - Rivers","Average values - Early warning - Emergency monitoring - Flood prevention - Flow measurement methods - Imaginary flow - Maximum variations - Natural river","442.1 Flood Control - 525.1 Energy Resources and Renewable Energy Issues - 912.4 Personnel - 943.1 Mechanical Instruments - 943.2 Mechanical Variables Measurements","","Project supported by the Program of Kunming University, China (XJZZ17010).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Preparation and Properties Study of Inclusion Complex of Triptonide with 2,6-Dimethyl-β-cyclodextrin","20193407344213","","JIN, Wen (1); LI, Fei-Yang (1); HUANG, Yu-Rong (1); YANG, Hui-Wen (1); CHI, Shao-Ming (1); ZHU, Hong-You (2); LEI, Ze (2); ZHAO, Yan (1) ","(1) College of Chemistry and Chemical Engineering, Yunnan Normal University, Kunming; 650500, China (2) Guangdong Goodscend Pharmaceutical Technology Co., Ltd, Shantou; 515098, China ","ZHAO, Yan(zhaooyann@163.com) ","Chinese Journal of Analytical Chemistry","Chin. J. Anal. Chem.","","Chinese Academy of Sciences","47","8","1235-1242","August 2019","","","2019","English","02533820","18722040","","10.1016/S1872-2040(19)61181-3","","","","","","","Journal article (JA)","The inclusion complex of Triptonide (TN) and 2,6-dimethyl-β-cyclodextrin (DM-β-CD) was prepared by saturated aqueous solution method. The TN/DM-β-CD inclusion complex was characterized by Fourier transform infrared spectrometry (FTIR), X-ray powder diffraction (XRD), scanning electron microscopy (SEM) and thermogravimetric analysis (TGA), and the possible inclusion mode was inferred by 1H nuclear magnetic rosonace (NMR) and 2D ROESY. The Job's plot showed that the inclusion ratio of host and guest was 1:1. The stability constant of 2891 M−1 was determined by UV absorbance spectra. The result showed that the DM-β-CD was able to solubilize TN to level as high as 2.7 mg mL−1. The water solubility of inclusion complex was increased by 150 times. In vitro release experiments showed that the cumulative release rate of the inclusion complex reached 70% in 12 h, while the cumulative release rate of TN reached 70% in 120 h. The inclusion complex had important applications in medical field with higher activity, higher solubility and lower toxicity. © 2019 Changchun Institute of Applied Chemistry, Chinese Academy of Sciences","33","Thermogravimetric analysis","Fourier series - Fourier transform infrared spectroscopy - Nuclear magnetic resonance - Scanning electron microscopy - Solubility - X ray powder diffraction","Aqueous solution methods - Fourier transform infrared spectrometry - In-vitro - Inclusion complex - Stability constants - Triptonide - UV absorbance spectra - Water solubilities","801 Chemistry - 801.4 Physical Chemistry - 921.3 Mathematical Transformations",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Facile chemical synthesis of nanosheets self-assembled hierarchical H2WO4 microspheres and their morphology-controlled thermal decomposition into WO3 microspheres","20193207275971","","Pudukudy, Manoj (1); Jia, Qingming (1) ","(1) Faculty of Chemical Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China ","Pudukudy, Manoj(manojpudukudy@gmail.com) ","Journal of Materials Science","J Mater Sci","","Springer New York LLC","54","22","13914-13937","November 30, 2019","","","2019","English","00222461","15734803","","10.1007/s10853-019-03874-1","","","","","","JMTSAS","Journal article (JA)","A controlled acidic precipitation is reported for the direct synthesis of nanosheets self-assembled hierarchical tungstic acid microspheres, and their annealing-dependent thermal conversion into WO3 microstructures is studied for the first time. The synthesis was carried out without the use of any structure directing agents and hydrothermal conditions. The microspheres were found to be consisting of many single-crystalline and highly oriented nanosheets that were hierarchically self-aggregated in spherical form for the minimization of surface energy. An experimentally validated time-dependent formation and growth mechanism was proposed for the development of microspheres. The characterization results indicated that the morphology-preserved thermal decomposition of H2WO4 into WO3 microspheres occurred at 400 °C, whereas a morphology distortion was noticed for the sample synthesized at 600 °C. The increase in annealing temperature further increased the crystallinity of WO3 without changing its monoclinic crystal structure. However, it has a diminishing effect in the specific surface area, pore size and pore volume of the annealed samples. Moreover, the adsorption of methylene blue in aqueous medium was carried out to evaluate its potential environmental application. The WO3 microspheres synthesized at 400 °C showed high adsorption capacity (63 mg/g) compared to the same at 600 °C (56 mg/g). The high activity could be ascribed to the synergistic effects of high surface area, low particle size, porosity, specific morphology and more negative zeta potential. The adsorption further followed pseudo-second-order kinetics with a best fit of the experimental and theoretical values. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","99","Morphology","Adsorption - Annealing - Aromatic compounds - Crystal structure - Crystallinity - Decomposition - Dyes - Hydrothermal synthesis - Microspheres - Nanosheets - Particle size - Pore size - Thermolysis - Tungsten compounds","Annealing temperatures - Environmental applications - High adsorption capacity - Hydrothermal conditions - Monoclinic crystal structure - Negative zeta potentials - Pseudo second order kinetics - Structure directing agents","537.1 Heat Treatment Processes - 761 Nanotechnology - 802.2 Chemical Reactions - 802.3 Chemical Operations - 803 Chemical Agents and Basic Industrial Chemicals - 804.1 Organic Compounds - 933 Solid State Physics - 933.1.1 Crystal Lattice - 951 Materials Science","Number: 10988880, Acronym: KUST, Sponsor: Kunming University of Science and Technology; Number: 2019M653845XB, Acronym: -, Sponsor: China Postdoctoral Science Foundation; Number: 21566014, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was financially supported by the Postdoctoral Research Funding of Kunming University of Science and Technology (Grant No. 10988880), China Postdoctoral Science Foundation (Grant No. 2019M653845XB) and National Natural Science Foundation of China (Grant No. 21566014).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Design and Implementation of Ontology Knowledge Base of Endemic Genera of Seed Plants in Yunnan Province","20192607097727","","Peng, Lin (1); Li, Xu (1); Yang, Lin-Nan (1) ","(1) College of Big Data, Yunnan Agricultural University, Kunming; 650201, China ","Yang, Lin-Nan(lny5400@sina.com) ","Journal of Physics: Conference Series","J. Phys. Conf. Ser.","","Institute of Physics Publishing","1187","5","","May 8, 2019","2018 International Symposium on Power Electronics and Control Engineering, ISPECE 2018 - Data Mining and Analysis","5 of 5","2019","English","17426588","17426596","","10.1088/1742-6596/1187/5/052099","052099","2018 International Symposium on Power Electronics and Control Engineering, ISPECE 2018","December 28, 2018 - December 30, 2018","Xi'an, China","148782","","Conference article (CA)","There is complex terrain, various soil and climate in Yunnan Province. The unique natural condition produces the rich resources of the species. The spermatophyte endemic genus resource is the most quantity of China. It is essential to protect and use Yunnan spermatophyte endemic genus resource reasonably. According to Yunnan spermatophyte endemic genus resource various data formats, deficient integration, low-efficiency intelligent retrieval, lack of individualized information service mode and more problems, This paper builds Yunnan spermatophyte endemic genus ontology knowledge base. This ontology knowledge base is the solution of Yunnan spermatophyte endemic genus resource using technical barrier, it laid the foundation to build Yunnan spermatophyte endemic genus area terminology information retrieval system. © Published under licence by IOP Publishing Ltd.","9","Search engines","Data mining - Information services - Knowledge based systems - Ontology - Power control - Power electronics - Seed","Complex terrains - Design and implementations - Intelligent retrieval - Knowledge base - Natural conditions - Seed plants - Technical barriers - Yunnan province","723 Computer Software, Data Handling and Applications - 731.3 Specific Variables Control - 821.4 Agricultural Products - 903.4 Information Services",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
