Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"The Design of Follow-up Hydraulic Muffler Based on Spring-Damp Regulating Device","20191206645958","","Shan, Chang-Ji (1); Bian, Yi-Duo (2); Dai, Ting-Ting (3); Yan, Cai (1); Du, Guo-Fang (1); Yang, Hai-Tao (1) ","(1) Institute of Physics and Information Engineering, Zhaotong University, Zhaotong; 657000, China (2) School of Foreign Languages, Zhaotong University, Zhaotong, Yunnan; 657000, China (3) School of Mathematics and Statistics, Zhaotong University, Zhaotong, Yunnan; 657000, China ","Shan, Chang-Ji(shanchangji@126.com) ","E3S Web of Conferences","E3S Web Conf.","","EDP Sciences","79","","","January 15, 2019","International Symposium on Architecture Research Frontiers and Ecological Environment, ARFEE 2018","1 of 1","2019","English","","22671242","","10.1051/e3sconf/20197901006","01006","2018 International Symposium on Architecture Research Frontiers and Ecological Environment, ARFEE 2018","December 14, 2018 - December 16, 2018","Wuhan, China","145712","","Conference article (CA)","The follow-up hydraulic muffler can make the natural frequency of the muffler equal to systematic pulsation frequency in time by changing the section area of the quality chamber so as to achieve the best attenuation effect. In this paper, a spring-damp regulator is installed on the basis of the hydraulic muffler, and the static and dynamic characteristics of the follow-up hydraulic muffler are analyzed by measuring the rotational speed of the pump with the sensor. The results show that the hydraulic muffler based on the spring-damp regulator can effectively attenuate the pulsation. © 2019 The Authors, published by EDP Sciences.","7","Mufflers","Ecology","Attenuation effect - Follow up - Pulsation frequency - Rotational speed - Static and dynamic characteristics","454.3 Ecology and Ecosystems - 612.1.1 Internal Combustion Engine Components","","This paper is subordinate to the Project of Scientific Research Fund of Yunnan Provincial Department of Education: The Design and Characteristics of Follow- up Hydraulic Muffler(NO:2018JS507).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The anammox process at typical feast-famine states: Reactor performance, sludge activity and microbial community","20191306686226","","Kang, Da (1); Yu, Tao (1); Xu, Dongdong (1); Zeng, Zhuo (1); Ding, Aqiang (2); Zhang, Meng (3); Shan, Shengdao (4); Zhang, Wudi (5); Zheng, Ping (1) ","(1) Department of Environmental Engineering, College of Environmental & Resource Sciences, Zhejiang University, China (2) Department of Environmental Science, College of Resource and Environmental Science, Chongqing University, China (3) Advanced Environmental Biotechnology Centre, Nanyang Environment & Water Research Institute, Nanyang Technological University, Singapore (4) School of Environmental and Natural Resources, Zhejiang University of Science & Technology, China (5) School of Energy & Environmental Science, Yunnan Normal University, China ","Zheng, Ping(pzheng@zju.edu.cn) ","Chemical Engineering Journal","Chem. Eng. J.","","Elsevier B.V.","370","","110-119","15 August 2019","","","2019","English","13858947","","","10.1016/j.cej.2019.03.111","","","","","","CMEJAJ","Journal article (JA)","Anaerobic ammonium oxidation (Anammox) is a chemolithotrophic bioprocess which has been widely applied in the treatment of different concentrations of ammonium-containing wastewaters. However, there is less attention on the problem that the instantaneous growth rate (or metabolic rate) and equilibrium growth rate were un-synchronous for anammox bacteria due to their long generation time and self-immobilization of the granular sludge which could lead to the inaccurate estimation. In this study, the anammox process was firstly divided to four typical feast-famine (starvation, satiation, tolerance and poison) states based on the combination of both off-site and in-situ anammox reaction kinetics. Then, four respective lab-scale bioreactors were operated at each state for over a year to achieve stable anammox performance. The results showed that the nitrogen removal rates of bioreactors were 0.53, 2.24, 9.30 and 12.96 kg N/(m3·d); and the specific anammox activities of granular sludge were 188.94 (48%), 313.29 (79%), 397.50 (100%) and 198.60 (50%) mg N/(g VSS·d) which could reflect the reactivity of each feast-famine state. The stable microbial communities of bioreactors were cultured and analyzed, whose species diversity went down with the decrease of Shannon and ACE index. The relative abundance of anammox bacteria increased from 11% to 57% from starvation to poison state. Candidatus Brocadia/Nitrospira, Candidatus Kuenenia and Brocadiaceae_unclassified were revealed to be the distinctive functional bacteria, which could serve as the indicator of each state. The setting up of the typical feast-famine states could be regarded as the landmark to help the design, control and optimization of anammox process. © 2019 Elsevier B.V.","54","Nitrogen removal","Bacteria - Bioconversion - Bioreactors - Food supply - Granular materials - Reaction kinetics - Wastewater treatment","ANAMMOX - Feast famines - Microbial communities - Process performance - Sludge activity","452.4 Industrial Wastes Treatment and Disposal - 802.1 Chemical Plants and Equipment - 802.2 Chemical Reactions - 822.3 Food Products - 951 Materials Science","Number: 2017xzzx010-03, Acronym: -, Sponsor: Fundamental Research Funds for the Central Universities; Number: 2018C03031, Acronym: -, Sponsor: Key Research and Development Program of Jiangxi Province; Number: 2015C03013, Acronym: -, Sponsor: -; Number: 51778563, Acronym: -, Sponsor: National Natural Science Foundation of China; ","This research was financially supported by the National Natural Science Foundation of China ( 51578484 and 51778563 ) and Research Funds for Central Universities ( 2017xzzx010-03 ). Major Scientific and Technological Specialized Project of Zhejiang Province (2015C03013) and Key Research and Development program of Zhejiang Province (2018C03031) were also gratefully thanked. Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Kinetic dissolution behavior and mechanism of bamboo cellulose fiber by TEMPO-catalyzed oxidation","20192907191774","","He, Liang (1, 2, 3); Yang, Shibo (1); Guan, Qingqing (1, 2); Li, Jing (3, 4); Peng, Lincai (1); Zhang, Junhua (1) ","(1) BiomassChem Group, Faculty of Chemical Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China (2) Faculty of Environmental Science and Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China (3) State Key Laboratory of Pulp and Paper Engineering, South China University of Technology, Guangzhou; Guangdong; 510640, China (4) School of Environmental and Natural Resources, Zhejiang University of Science and Technology, Hangzhou; Zhejiang; 310023, China ","Guan, Qingqing(15545488@qq.com) ","Cellulose","Cellulose","","Springer Netherlands","26","12","7089-7097","August 15, 2019","","","2019","English","09690239","1572882X","","10.1007/s10570-019-02601-y","","","","","","CELLE8","Journal article (JA)","Oxidation of cellulosic fibers by the TEMPO system is highly efficient for obtaining micro/nano-sized fibrils. In this study, the dissolution degree related to the yield of products has been firstly and deeply investigated with treating bamboo pulps under various process conditions. Moreover, the dissolution behavior and mechanism for revealing the 'phase transition' process of cellulosic fibers have been also studied. From the kinetic behavior results, it was found that the end dissolution degree of original pulps is almost fully controlled by the time-dependent TEMPO and especially NaOCl concentration. Meanwhile, the NaBr dosage and process temperature could also affect the dissolution rate. Based on the dissolution data, a two-stage dissolution kinetic model was firstly presented. According to the model, the difficulty of the dissolution process was evaluated. © 2019, Springer Nature B.V.","16","Dissolution","Bamboo - Bromine compounds - Chlorine compounds - Fibers - Kinetics - Oxidation - Sodium compounds","Catalyzed oxidation - Cellulosic fibers - Dissolution behavior - Dissolution kinetics - Dissolution process - Oxidation efficiency - Process temperature - Tempo oxidations","802.2 Chemical Reactions - 802.3 Chemical Operations - 811.1 Pulp and Paper - 931 Classical Physics; Quantum Theory; Relativity","Number: 2018YFC1902102, Acronym: -, Sponsor: National Basic Research Program of China (973 Program); Number: 201810, Acronym: SKLPPE, Sponsor: State Key Laboratory of Pulp and Paper Engineering; Number: LQ18C160003, Acronym: -, Sponsor: Natural Science Foundation of Zhejiang Province; Number: 21808209, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Key Research and Development Program of China (Grant Nos. 2018YFC1902102; 2018YFC1902105), the Foundation of State Key Laboratory of Pulp and Paper Engineering of China (Nos. 201810; 201745), Zhejiang Provincial Natural Science Foundation of China (No. LQ18C160003) and the National Natural Science Foundation of China (No. 21808209). Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A novel tetraphenylethylene derivative: 4-methyl-N-[3-(1,2,2-Triphenylethenyl)phenyl]benzenesulfonamide with aggregation-induced emission","20192907207055","","Jia, Lei (1, 2); Zhang, Jun (1, 2); Du, Lin (2) ","(1) School of Materials and Chemical Engineering, Anhui Jianzhu University, Hefei; 230601, China (2) Key Laboratory of Medicinal Chemistry for Natural Resource Education Ministry, Yunnan University, Kunming; 650091, China ","Zhang, Jun(zhangjun@ahjzu.edu.cn) ","Acta Crystallographica Section C: Structural Chemistry","Acta crystallogr., C Struct. Chem.","","International Union of Crystallography, 5 Abbey Square, Chester, CH1 2HU, United Kingdom","75","","1060-1064","August 1, 2019","","","2019","English","","20532296","","10.1107/S2053229619009525","","","","","","ACSCGG","Journal article (JA)","The novel tetraphenylethylene derivative 4-methyl-N-[3-(1,2,2-Triphenylethenyl)phenyl]benzenesulfonamide (abbreviated as MTBF), C33H27NO2S, was synthesized successfully and characterized by single-crystal X-ray diffraction, high-resolution mass spectroscopy and 1H NMR spectroscopy. MTBF crystallizes in the centrosymmetric monoclinic space group P21/c. In the crystal structure, the MTBF molecules are connected into a one-dimensional band and then a two-dimensional sheet by hydrogen bonds of the N-HO and C-HO types. The sheets are further linked to produce a three-dimensional network via C-Hπ interactions. The molecules aggregate via these intermolecular forces, which restrain the intramolecular motions (RIM) and decrease the energy loss in the aggregation state, so as to open the radiative channels, and thus MTBF exhibits excellent fluorescence by aggregation-induced emission (AIE) enhancement. © 2019 International Union of Crystallography.","18","Crystal structure","Energy dissipation - Fluorescence - Hydrogen bonds - Mass spectrometry - Molecules - Nuclear magnetic resonance spectroscopy - Single crystals","Aggregation-induced emissions - High resolution mass spectroscopy - Inter-molecular forces - Intramolecular motion - Monoclinic space groups - Single crystal x-ray diffraction - Tetraphenylethylene - Three-dimensional networks","525.4 Energy Losses (industrial and residential) - 741.1 Light/Optics - 801 Chemistry - 801.4 Physical Chemistry - 931.3 Atomic and Molecular Physics - 933.1 Crystalline Solids - 933.1.1 Crystal Lattice","Number: 21671003, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Funding for this research was provided by: National Natural Science Foundation of China (grant No. 21671003 to JZ; grant No. 21561033 to LD).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Adaptive feature fusion with the confidence region of a response map as a correlation filter tracker","20193407344888","","Gao, Yun (1, 2); Zhao, Jiang-Shan (1); Luo, Jiu-Huan (1); Zhou, Hao (1) ","(1) School of Information Science and Engineering, Yunnan University, Kunming; 650504, China (2) Kunming Institute of Physical, Kunming; 650223, China ","Gao, Yun(gausegao@163.com) ","Guangxue Jingmi Gongcheng/Optics and Precision Engineering","Guangxue Jingmi Gongcheng","","Chinese Academy of Sciences","27","5","1178-1187","May 1, 2019","","","2019","Chinese","1004924X","","","10.3788/OPE.20192705.1178","","","","","","GJGOF4","Journal article (JA)","To correct the failure of some correlated filter trackers using a fixed weight feature fusion under illumination variation and deformation, the correlation filter tracker with an adaptive feature fusion and a confidence region of the response map is proposed for enhancing tracking robustness. The confidence region of the response map is the region where each response value is higher than the expectation of the response map. The fusing weights of a HOG response map and color histogram response map at every frame were calculated using the confidence region of the HOG response map, realizing adaptive fusion. The simulated experiments compared the proposed tracker with five popular correlation filter trackers using a benchmark video database, OTB-2015. The experimental results show that the AUC and precision were 0.609 and 0.814, respectively, whereas under OTB-2015 values of 0.655 and 0.847, respectively, were obtained. Under illumination variation, the obtained values were 5.7% and 5.6% higher than Staple, and the AUC was 0.681 under illumination variation and deformation. With illumination variation, target deformation, background clutter and scale variation, the proposed tracker exhibited better tracking performance than the previously developed methodologies. © 2019, Science Press. All right reserved.","20","Statistics","Deformation","Adaptive - Confidence region - Correlation filters - Feature fusion - Illumination variation - Object Tracking - Simulated experiments - Tracking performance","922.2 Mathematical Statistics",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Design of Safety System for Kitchen Based on NB-IOT","20193707439352","","Changyun, Ke (1); Changwen, Ai (1) ","(1) School of Information, Yunnan University, Kunming, China ","","Proceedings of 2019 3rd IEEE International Conference on Robotics and Automation Sciences, ICRAS 2019","Proc. IEEE Int. Conf. Robot. Autom. Sci., ICRAS","","Institute of Electrical and Electronics Engineers Inc.","","","74-78","June 2019","Proceedings of 2019 3rd IEEE International Conference on Robotics and Automation Sciences, ICRAS 2019","1 of 1","2019","English","","","9781728108537","10.1109/ICRAS.2019.8809040","8809040","3rd IEEE International Conference on Robotics and Automation Sciences, ICRAS 2019","June 1, 2019 - June 3, 2019","Wuhan, China","151151","","Conference article (CA)","this paper introduces the design of a system based on NB-IOT remote control and monitoring of kitchen information. In order to detect the kitchen information with the sensor when there is no one in the kitchen, NB-IOT can be uploaded to the android mobile APP for monitoring and alarm, and realize remote real-time control of the kitchen window switch. The STM32F103 is used as the core controller, and the NB-IOT module is used as the communication module. Alibaba Cloud serves as a server for communicating with the NB-IOT and storing data. Use flame sensor, gas sensor and human infrared sensor to collect the information of kitchen flame, gas and whether there is someone. Use relays as the output of the control module. The experimental results show that NB-IOT can easily realize the communication with the wan, and can transmit data in real time with low hardware cost. © 2019 IEEE.","12","Internet of things","Communication - Infrared detectors - Kitchens - Real time control - Remote control - Robotics","Communication modules - Control and monitoring - Control module - Infra-red sensor - Low hardware costs - Real time - remote - Transmit data","716 Telecommunication; Radar, Radio and Television - 723 Computer Software, Data Handling and Applications - 731 Automatic Control Principles and Applications - 944.7 Radiation Measuring Instruments",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Unidirectional isothermal compression deformation mechanism and microstructural evolution of semi-solid CuSn10P1 alloy","20193007226635","","Wang, Jingbo (1, 2); Wang, Qiuping (1, 2); Li, Lu (1, 2, 3); Zhou, Rongfeng (1, 2, 3); Li, Yongkun (1, 2); Cai, Peilin (1, 2) ","(1) Faculty of Materials Science and Engineering, Kunming University of Science and Technology, Kunming; 650093, China (2) Research Centre for Analysis and Measurement, Kunming University of Science and Technology, Kunming; 650093, China (3) Analytic and Testing Research Center of Yunnan, Kunming; 650093, China ","Wang, Jingbo ","Materials Research Express","Mater. Res. Express","","Institute of Physics Publishing","6","8","","June 21, 2019","","","2019","English","","20531591","","10.1088/2053-1591/ab28d7","0865I5","","","","","","Journal article (JA)","The unidirectional isothermal compression experiment of semi-solid CuSn10P1 alloy was carried out by Gleeble 3500 thermal simulator. The effects of different deformation parameters on the microstructural evolution were investigated. The results show that the deformation process is accompanied by dynamic recovery and dynamic recrystallization. During the unidirectional isothermal compression experiment, when the strain rate is reduced, the deformation duration is prolonged, generating a high dynamic recrystallization nucleation rate. When the strain capacity increases, the internal deformation storage energy and dynamic recrystallization nucleation rate all increase. The distribution of Sn element during deformation process has a great influence on dynamic recrystallization, and the recrystallization is preferentially nucleated at location where the content of Sn element is high. According to TEM analysis, the recrystallization mechanism of Cu-Sn alloy at low temperature and strain rate is continuous dynamic recrystallization dominated by subgrain merging and rotation. © 2019 IOP Publishing Ltd.","19","Tin alloys","Copper alloys - Deformation - Dynamic recrystallization - Dynamics - Isotherms - Microstructural evolution - Nucleation - Strain rate - Temperature","Continuous dynamic recrystallization - Deformation parameter - Deformation process - Internal deformation - Isothermal compressions - Recrystallization mechanisms - Recrystallization nucleation - Thermal simulators","531.1 Metallurgy - 544.2 Copper Alloys - 546.2 Tin and Alloys - 641.1 Thermodynamics - 933.1.2 Crystal Growth","Number: 517605026, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The authors acknowledge funding for this research from National Natural Science Foundation of China (517605026). This work is supported by the National and Local Joint Engineering Laboratory of Advanced Metal Solidification Forming and Equipment Technology, Kunming University of Science and Technology. Kunming,China.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A random walk-based method to identify driver genes by integrating the subcellular localization and variation frequency into bipartite graph","20192106940266","","Song, Junrong (1); Peng, Wei (1); Wang, Feng (1) ","(1) Faculty of Management and Economics, Computer Center, Faculty of Information Engineering and Automation, Technology Application Key Lab of Yunnan Province, Kunming University of Science and Technology, Lianhua Road, Kunming; 650050, China ","Peng, Wei(weipeng1980@gmail.com) ","BMC Bioinformatics","BMC Bioinform.","","BioMed Central Ltd.","20","1","","May 14, 2019","","","2019","English","","14712105","","10.1186/s12859-019-2847-9","238","","","","","BBMIC4","Journal article (JA)","Background: Cancer as a worldwide problem is driven by genomic alterations. With the advent of high-throughput sequencing technology, a huge amount of genomic data generates at every second which offer many valuable cancer information and meanwhile throw a big challenge to those investigators. As the major characteristic of cancer is heterogeneity and most of alterations are supposed to be useless passenger mutations that make no contribution to the cancer progress. Hence, how to dig out driver genes that have effect on a selective growth advantage in tumor cells from those tremendously and noisily data is still an urgent task. Results: Considering previous network-based method ignoring some important biological properties of driver genes and the low reliability of gene interactive network, we proposed a random walk method named as Subdyquency that integrates the information of subcellular localization, variation frequency and its interaction with other dysregulated genes to improve the prediction accuracy of driver genes. We applied our model to three different cancers: lung, prostate and breast cancer. The results show our model can not only identify the well-known important driver genes but also prioritize the rare unknown driver genes. Besides, compared with other existing methods, our method can improve the precision, recall and fscore to a higher level for most of cancer types. Conclusions: The final results imply that driver genes are those prone to have higher variation frequency and impact more dysregulated genes in the common significant compartment. © 2019 The Author(s).","41","Gene expression","Diseases - Random processes","Biological properties - Genomic alterations - Genomic expression - High-throughput sequencing - Prediction accuracy - Random Walk - Subcellular localizations - Variation frequency","461.9 Biology - 922.1 Probability Theory","Number: 31560317, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61472133, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61502166, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61502214, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 81560221, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","We appreciate Dr. Shi supported the Diffusion algorithm's source code and related datasets. This work is supported in part by the National Natural Science Foundation of China under grant no.31560317, 61502214, 61472133, 61502166 and 81560221. The funding played roles in the design of study, collection, analysis and interpretation of data, writing the manuscript and will pay the publish fee of the manuscript.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Synthesis and Optical Properties of TiO2 Array","20193307302555","","Zhang, Jian-Cheng (1); Chen, Hong-Wan (1); Wu, Tan-Yang (1); Li, Kun-Yan (1); Jin, Yun-Xia (1, 2) ","(1) School of Electrical and Information Technology, Yunnan Minzu University, Kunming; 650031, China (2) Key Laboratory of Wireless Sensor Networks, Education Department of Yunnan, Yunnan Minzu University, Kunming; 650031, China ","Jin, Yun-Xia(jyx1601@aliyun.com) ","Faguang Xuebao/Chinese Journal of Luminescence","Faguang Xuebao","","Chines Academy of Sciences","40","7","879-884","July 1, 2019","","","2019","Chinese","10007032","","","10.3788/fgxb20194007.0879","","","","","","FAXUEW","Journal article (JA)","TiO2 array was synthesized by hydrothermal method. The scanning electron microscopy(SEM) and X-ray diffraction(XRD) are used to detect their morphology and structure. The average diameter of TiO2 nanorods was increased from 100 nm to 200 nm, when the hydrothermal reaction time changed from 4 h to 8 h. UV-vis spectra were used to detect their absorption properties. The TiO2 array with shorter diameter shows blue shift of absorption edge and broadened band gap. The band gap of TiO2 nanorod was decreased from 3.09 eV to 2.97 eV, when the hydrothermal reaction time changed from 4 h to 8 h. Photoluminescence spectra were used to detect their optical properties. Near absorption edgee mission(about 382 nm), self-trapped exciton emission(about 420 nm), bound exciton emission(about 456 nm), and defect site emission(about 492 nm) are obtained under the examination by PL spectra. © 2019, Science Press. All right reserved.","17","Titanium dioxide","Blue shift - Energy gap - Excitons - Nanorods - Optical properties - Photoluminescence - Scanning electron microscopy","Absorption property - Hydrothermal methods - Hydrothermal reaction - Morphology and structures - Photoluminescence spectrum - Self trapped excitons - Shorter diameters - TiO2 array","741.1 Light/Optics - 761 Nanotechnology - 804.2 Inorganic Compounds - 933 Solid State Physics","Number: 11564045, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Supported by National Natural Science Foundation of China(11564045).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A primal dual approximation algorithm for the multicut problem in trees with submodular penalties","20193307318673","","Liu, Xiaofei (1); Li, Weidong (2, 3) ","(1) School of Electronic Engineering and Computer Science, Peking University, Beijing; 100871, China (2) School of Mathematics and Statistics, Yunnan University, Kunming; 650504, China (3) Dianchi College of Yunnan University, Kunming; 650000, China ","Li, Weidong(weidongmath@126.com) ","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","Lect. Notes Comput. Sci.","","Springer Verlag","11640 LNCS","","203-211","2019","Algorithmic Aspects in Information and Management - 13th International Conference, AAIM 2019, Proceedings","1 of 1","2019","English","03029743","16113349","9783030271947","10.1007/978-3-030-27195-4_19","","13th International Conference on Algorithmic Aspects in Information and Management, AAIM 2019","August 6, 2019 - August 8, 2019","Beijing, China","229359","","Conference article (CA)","In this paper, we introduce the multicut problem in trees with submodular penalties, which generalizes the prize-collecting multicut problem in trees and vertex cover with submodular penalties. We present a combinatorial 3-approximation algorithm, based on the primal-dual scheme for the multicut problem in trees. © Springer Nature Switzerland AG 2019.","17","Trees (mathematics)","Approximation algorithms - Forestry","Multicuts - Primal-dual approximation algorithm - Primal-dual schemes - Prize-collecting - Submodular - Submodular functions - Vertex cover","921 Mathematics - 921.4 Combinatorial Mathematics, Includes Graph Theory, Set Theory","Number: 2018FY001, Acronym: -, Sponsor: Yunnan Provincial Science and Technology Department; Number: -, Acronym: -, Sponsor: China National Funds for Distinguished Young Scientists; Number: -, Acronym: NCET, Sponsor: Program for New Century Excellent Talents in University; Number: 61662088, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The work is supported in part by the National Natural Science Foundation of China [No. 61662088], Program for Excellent Young Talents of Yunnan University, Training Program of National Science Fund for Distinguished Young Scholars, IRTSTYN, and Key Joint Project of the Science and Technology Department of Yunnan Province and Yunnan University [No. 2018FY001(-014)].",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
