Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Anion-controlled architecture and photochromism of naphthalene diimide-based coordination polymers","20180704795239","","Liu, Jian-Jun (1); Xia, Shu-Biao (1); Duan, Yu-Lian (1); Liu, Teng (1); Cheng, Fei-Xiang (1); Sun, Cheng-Ke (1) ","(1) Center for Yunnan-Guizhou Plateau Chemical Functional Materials and Pollution Control, Qujing Normal University, Qujing; 655011, China ","Liu, Jian-Jun(jianjun_liu@mail.qjnu.edu.cn) ","Polymers","Polym.","","MDPI AG, Postfach, Basel, CH-4005, Switzerland","10","2","","February 8, 2018","","","2018","English","","20734360","","10.3390/polym10020165","165","","","","","","Journal article (JA)","Three newcadmiumcoordination polymers, namely [Cd(NO3)2(DPNDI)(CH3OH)]·CH3OH(1), [Cd(SCN)2(DPNDI)] (2), and [Cd(DPNDI)2(DMF)2]·2ClO4(3) (DPNDI = N,N-di(4-pyridyl)-1,4,5,8- naphthalene diimide, DMF = N,N-dimethylformamide) have been synthesized by reactions of DPNDI with Cd(NO3)2, Cd(SCN)2, and Cd(ClO4)2, respectively. Compound 1 is a one-dimensional coordination polymer with strong lone pair-π interactions between the coordinated NO3-anions and the imide ring of DPNDI; while 2 is a two-dimensional network with a (4, 4) net topology. In the case of 3, due to the presence of uncoordinated perchlorate counter ions, it exhibits a non-interpenetrated square-grid coordination polymer containing one-dimensional rhomboid channels. The structural diversity in these compounds is attributed to different coordination abilities and geometries of counter anions. Due to the presence of electron-deficient NDI moiety, the photochromic behavior of these compounds was studied. Interestingly, only compounds 1 and 3 exhibit color changes under light irradiation. The influence of the anions on the photochromism process of the NDI-based materials has been discussed. © 2018 by the authors.","46","Polymers","Cadmium compounds - Dimethylformamide - Inorganic compounds - Naphthalene - Negative ions - Organic solvents - Photochromism","Controlled architecture - Coordination Polymers - Electron transfer - N ,N-Dimethylformamide - Naphthalene diimide - One-dimensional coordination polymer - Photochromic behavior - Two-dimensional networks","741.1 Light/Optics - 804.1 Organic Compounds - 804.2 Inorganic Compounds - 815.1 Polymeric Materials","Number: 2017FD144, Acronym: -, Sponsor: -; Number: 51764048, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Acknowledgments: This work has been supported by National Natural Science Foundation of China (award No. 51764048) and Application Basis Research Project of Yunnan Province Science and Technology Department (award No. 2017FD144).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Bi-Level Optimal Model of Mid-Long Term Scheduling and Maintenance Planning for Cascade Hydropower Stations in Electricity Market Environment","20183805818239","","Liu, Fang (1); Zhang, Lizi (1); Jiang, Yan (2); Cai, Huaxiang (3); Li, Xiufeng (2); Wu, Yang (2); Qi, Xin (4) ","(1) School of Electrical & Electronic Engineering, North China Electric Power University, Changping District, Beijing; 102206, China (2) Yunnan Electric Power Dispatching Center, Kunming; Yunnan Province; 650011, China (3) Kunming Electric Power Trading Center, Kunming; Yunnan Province; 650011, China (4) Dispatching Control Center of State Grid Ningxia Power Co., Yinchuan; Ningxia Hui Autonomous Region; 750001, China ","Liu, Fang(liufang_NCEPU@163.com) ","Dianwang Jishu/Power System Technology","Dianwang Jishu","","Power System Technology Press","42","5","1541-1548","May 5, 2018","","","2018","Chinese","10003673","","","10.13335/j.1000-3673.pst.2017.2180","","","","","","DIJIES","Journal article (JA)","In electricity market environment, to reduce influence of maintenance plan on operation revenue for cascade hydropower stations, a bi-level optimization model for mid-long term scheduling and maintenance planning is established. Mid-long term schedule optimization is performed in outer layer, and decision-making is carried out according to runoff and price forecast. Genetic algorithm is used to optimize cascade hydropower stations' output, and search optimal benefit space. Maintenance plan is created based on optimization carried out in inner layer. Impact of hydraulic and power coupling relationship between upstream and downstream station on maintenance schedule is specially considered to meet actual operating requirements. The optimal intermediate result of mid-long term schedule is taken as boundary conditions, and minimizing maintenance loss as optimal objective, including income loss caused by maintenance and outage risk loss. The mid-long term generating income and maintenance loss are merged into total revenue, taken as fitness function of genetic algorithm, so that joint optimization of mid-long term generation plan and maintenance plan is realized. Finally, taking a 1-reservoir 3-step hydropower system as an example, simulation analysis shows that the bi-level optimizing model has clear structure and strong practicability. © 2018, Power System Technology Press. All right reserved.","23","Hydroelectric power plants","Commerce - Decision making - Electric industry - Genetic algorithms - Hydroelectric power - Maintenance - Planning - Power markets - Scheduling","Bi-level optimization - Bi-level optimization models - Cascade hydropower stations - Maintenance plans - Maintenance schedules - Operating requirements - Power coupling - Schedule optimizations","611.1 Hydroelectric Power Plants - 912.2 Management - 913.5 Maintenance","Number: 51277071, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 2017XS033, Acronym: -, Sponsor: Support Program for Longyuan Youth and Fundamental Research Funds for the Universities of Gansu Province; ","(DZB11201702968)。 Project Supported by National Natural Science Foundation of China (51277071); The Fundamental Research Funds for the Central Universities (2017XS033); National Energy Bureau Research Project (Study On Intelligent Dispatching and Reasonable Utilization Mechanism of Southwest Hydropower); Science and Technology Foundation of SGCC (DZB11201702968).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study of urban traffic planning model based on impedance matching of complex road networks","20190206368234","","Niu, L.D. (1); Xiong, L.R. (1, 2); Jim, G.J. (3) ","(1) School of Tourism and Geographical Sciences of Yunnan Normal University, Kunming; 650500, China (2) Research Center for the Opening of Southwest China and Frontier Security of Yunnan Normal University, Kunming; 650500, China (3) Department of Civil and Environmental Engineering, Seoul National University, Seoul; 08826, Korea, Republic of ","Xiong, L.R.(xiongliran001@163.com) ","Advances in Transportation Studies","Adv. Transp. Stud.","","Gioacchino Onorati Editore, Via Delle Strelitzie, 35,, Sama Palomba, Roma, 00134, Italy","2","Special issue","117-128","2018","","","2018","English","18245463","","","10.4399/978882551814611","","","","","","","Journal article (JA)","In the current urban traffic planning models, the impedance of complex road networks is not matched, resulting in relatively low model accuracy and failure to alleviate traffic congestion. In order to solve this problem, an urban traffic planning model based on impedance matching of complex road networks is constructed. Firstly, the impedance matching technology of a complex road network was studied; the weight coefficient of impedance feature information detection was calculated by sampling impedance feature information of the complex road network and considering the vehicle density in road segments in the complex road network, and the impedance feature information was detected according to the weight coefficient, so as to complete impedance matching of the complex road network. The total error rate during impedance matching of the complex road network was predicated, and optimal optimization was performed to the impedance matching results of the complex road network according to the detection results of impedance feature information to track the impedance matching results of the complex road network and ensure the matching accuracy, so as to construct a high-precision urban traffic planning model. The designed urban traffic planning model was applied to a main road section of a city for experiment. The experimental results showed that the model can provide a success rate close to 100% in urban traffic congestion detection and it only resulted in 41ms in time overhead when the number of urban traffic monitoring nodes was 100. It proves that the proposed model can effectively alleviate traffic congestion, improve the traffic capacity of road sections and effectively guide traffic planning and design. © 2018, Gioacchino Onorati Editore. All rights reserved.","20","Traffic congestion","Complex networks - Feature extraction - Highway planning - Impedance matching (electric) - Motor transportation - Roads and streets - Street traffic control","Complex road networks - Impedance matchings - Planning models - Road network - Traffic situations - Urban traffic - Urban traffic congestion - Weight coefficients","406.2 Roads and Streets - 432.1 Highway Transportation, General - 722 Computer Systems and Equipment","Number: 41361042, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by National Natural Science Foundation of China under grant no. 41361042",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Recent Advances in Deep Learning for Single Image Super-Resolution","20184305979059","","Zhang, Yungang (1); Xiang, Yu (1) ","(1) Department of Computer Science, Yunnan Normal University, Kunming; 650500, China ","Zhang, Yungang(yungang.zhang@ynnu.edu.cn) ","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","Lect. Notes Comput. Sci.","","Springer Verlag","10989 LNAI","","85-95","2018","Advances in Brain Inspired Cognitive Systems - 9th International Conference, BICS 2018, Proceedings","1 of 1","2018","English","03029743","16113349","9783030005627","10.1007/978-3-030-00563-4_9","","9th International Conference on Brain-Inspired Cognitive Systems, BICS 2018","July 7, 2018 - July 8, 2018","Xi'an, China","219399","","Conference article (CA)","Image super-resolution is an important research field in image analysis. The techniques of image super-resolution has been widely used in many computer vision applications. In recent years, the success of deep learning methods in image super-resolution have attracted more and more researchers. This paper gives a brief review of recent deep learning based methods for single image super-resolution (SISR), in terms of network type, network structure, and training methods. The advantages and disadvantages of these methods are analyzed as well. © 2018, Springer Nature Switzerland AG.","51","Deep learning","Brain - Cognitive systems - Neural networks - Optical resolving power","Computer vision applications - Convolutional neural network - Image super resolutions - Learning methods - Learning-based methods - Network structures - Single images - Training methods","461.1 Biomedical Engineering - 741.1 Light/Optics","Number: 2018JS143, Acronym: -, Sponsor: Yunnan Provincial Department of Education; Number: 61462097, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Supported by the National Natural Science Foundation of China (No. 61462097) and Yunnan Provincial Education Department Research Grant (No. 2018JS143).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Preparation and characterization of CdS/BiOI composites with enhanced photocatalytic activity for degradation of 17α-ethinyl estradiol","20174904489879","","Wang, Shan (1); Chen, Yu (1); Li, Lingxin (1); Long, Yanju (1); Shi, Yingying (1); Zhang, Yefei (1); Jiang, Fengzhi (1) ","(1) School of Chemical Science and Technology, Yunnan University, Kunming; 650091, China ","Jiang, Fengzhi(fengzhij@ynu.edu.cn) ","Materials Research Bulletin","Mater Res Bull","","Elsevier Ltd","99","","444-452","March 2018","","","2018","English","00255408","","","10.1016/j.materresbull.2017.11.041","","","","","","MRBUAC","Journal article (JA)","A novel CdS/BiOI composite has been prepared via a chemical bath deposition method. The physical and chemical properties of as-prepared composites were characterized by XRD, SEM, TEM, EDS, XPS, UV–vis DRS, and PL. The synthesized CdS/BiOI composites exhibited superior photocatalytic activity in photodegrading of 17α-ethinyl estradiol (EE2) compared to pure CdS and pure BiOI, and the removal rate of EE2 could approach 100% after only 12 min of visible light irradiation using 3:1 CdS/BiOI composite as photocatalyst. The reaction rate constant over 3:1 CdS/BiOI composite was 6.3, 7.1 and 70.9 times higher than that of pure CdS, pure BiOI and P25 respectively. In addition, a Z-scheme charge separation mechanism was proposed on the basis of the experimental results and the theoretical calculation. Moreover, the prepared composite showed good stability and recyclability which are beneficial for its practical application. © 2017 Elsevier Ltd","53","Complexation","Bismuth compounds - Cadmium sulfide - Degradation - Deposition - Heterojunctions - II-VI semiconductors - Light - Photocatalysis - Photocatalysts - Rate constants","Charge separation mechanism - Chemical bath deposition methods - Ethinyl estradiol - Photocatalytic activities - Physical and chemical properties - Theoretical calculations - Visible-light irradiation - Visible-light photocatalysis","714.2 Semiconductor Devices and Integrated Circuits - 741.1 Light/Optics - 802.2 Chemical Reactions - 802.3 Chemical Operations - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally","Number: 2013FA005, Acronym: -, Sponsor: Bairen Program of Yunnan Province; Number: 21163023, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21261026, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was jointly supported by National Natural Science Foundation of China (No. 21163023 and No. 21261026 ) and Key Program of Yunnan Province Foundation (No. 2013FA005 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Effect of CO2/SiH4Gas Flow Ratio on the structure and Optical Properties of SiOx: H Thin Films","20181905145607","","Liu, Xiaojiao (1); Shi, Guanghui (1); Tu, Ye (1); Liu, Jieqing (1); Wang, Shurong (1); Hu, Zhihua (1) ","(1) Key Laboratory of Advanced Technology & Preparation for Renewable Energy Materials, The Research Institute of Solar Energy, Yunnan Normal University, Kunming; 650500, China ","Hu, Zhihua(hutoledo@gmail.com) ","Taiyangneng Xuebao/Acta Energiae Solaris Sinica","Taiyangneng Xuebao","","Science Press","39","1","149-153","January 28, 2018","","","2018","Chinese","02540096","","","","","","","","","TYNPDG","Journal article (JA)","In this paper, a series of hydrogenated silicon oxide(SiOx: H)thin films were prepared by using plasma enhanced chemical vapor deposition(PECVD)technique with different carbon dioxide/silane gas flow ratios(RC=[CO2]/ [SiH4]=0, 1, 0.5, 2)and different substrate temperatures of 200 and 250, and high press of 220 Pa, high power density of 1 W/cm2. Raman spectroscopy, X-ray diffraction spectrum and ultraviolet visible light transmission spectrum (UV-VIS)were deployed to detect the microstructure and optical properties of as-prepared samples. It was found that, with the inclusion and increase of carbon dioxide and gas flow, the deposition rate increases;the films transform from crystalline into amorphous phase;At the range of 500-750 nm wavelength, The refractive index decrease from 3.67 to 2.65 and the optical band gaps widen from 1.52 to 2.26 eV. © 2018, Editorial Board of Acta Energiae Solaris Sinica. All right reserved.","15","Thin films","Amorphous carbon - Amorphous films - Carbon dioxide - Carbon films - Deposition rates - Energy gap - Film preparation - Flow of gases - Hydrogenation - Light transmission - Optical band gaps - Oxide films - Plasma CVD - Plasma enhanced chemical vapor deposition - Protactinium - Refractive index - Silicon compounds - Silicon oxides - X ray diffraction","Amorphous phase - Different substrates - Flow ratios - Gas-flow ratio - High power density - Hydrogenated silicon - Plasma enhanced chemical vapor depositions (PE CVD) - Ultraviolet visible light","622.1 Radioactive Materials, General - 631.1.2 Gas Dynamics - 741.1 Light/Optics - 802.2 Chemical Reactions - 804 Chemical Products Generally - 804.2 Inorganic Compounds - 813.1 Coating Techniques - 813.2 Coating Materials - 933.2 Amorphous Solids",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Electrochemical fabrication of ultra-low loading Pt decorated porous nickel frameworks as efficient catalysts for methanol electrooxidation in alkaline medium","20182405302262","","Li, X.T. (1); Lei, H. (1); Yang, C. (1); Zhang, Q.B. (1, 2) ","(1) Key Laboratory of Ionic Liquids Metallurgy, Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; 650093, China (2) State Key Laboratory of Complex Nonferrous Metal Resources Cleaning Utilization in Yunnan Province, Kunming; 650093, China ","Zhang, Q.B.(qibozhang@kmust.edu.cn) ","Journal of Power Sources","J Power Sources","","Elsevier B.V.","396","","64-72","31 August 2018","","","2018","English","03787753","","","10.1016/j.jpowsour.2018.06.016","","","","","","JPSODZ","Journal article (JA)","Developing highly active and durable methanol electrooxidation reaction electrocatalysts for direct methanol fuel cells is crucial to achieve their practical application in future energy storage and conversion. Herein, we demonstrate that a nickel supported Pt-decorated electrode with an ultralow mass loading (1.50 μg cm−2) featuring Ni-Pt hybrid nanoparticles growing on self-reconstructed porous nickel frameworks (Pt/p-Ni) is synthesized via a facile electrochemical activation process. The self-supported Pt/p-Ni exhibits 3.65-fold higher activity for catalyzing the methanol electrooxidation reaction than that of commercial Pt/C with the same Pt loading under alkaline media. The activation approach results in surface rearrangement of Ni substrate to form nanoporous skeletons and highly dispersed Ni-Pt hybrid nanoparticles with a mean size of 4.34 nm grown on the nano-ligaments of the Ni porous skeletons. The porous skeletons decorated with nano-dispersion of Pt significantly increase the surface active sites and, therefore, yield a superior catalytic activity. Experiments coupled with density-functional theory calculations suggest the existence of a strong electronic interaction at the superface of the Pt/p-Ni, which leads to efficiently weaken the adsorption of CO on the catalyst surface and alleviate the COadspoisoning of the active sites, resulting in remarkably enhanced methanol electrooxidation activity and durability. © 2018 Elsevier B.V.","54","Platinum alloys","Binary alloys - Catalyst activity - Catalyst poisoning - Chemical activation - Density functional theory - Direct methanol fuel cells (DMFC) - Electrocatalysts - Electrooxidation - Fuel storage - Methanol - Methanol fuels - Musculoskeletal system - Nanoparticles - Nickel - Platinum - Synthesis (chemical)","Electrochemical activation - Electrochemical fabrication - Electronic interactions - Enhanced methanol electro oxidations - Hybrid nanoparticle - Methanol electrooxidation - Porous nickel - Surface rearrangement","461.3 Biomechanics, Bionics and Biomimetics - 523 Liquid Fuels - 547.1 Precious Metals - 548.1 Nickel - 694.4 Storage - 702.2 Fuel Cells - 761 Nanotechnology - 802.2 Chemical Reactions - 803 Chemical Agents and Basic Industrial Chemicals - 804.1 Organic Compounds - 922.1 Probability Theory - 933 Solid State Physics","Number: 2017PY269SQ, Acronym: -, Sponsor: Candidate Talents Training Fund of Yunnan Province; Number: CNMRCUTS1601, Acronym: -, Sponsor: -; Number: 2014FB125, Acronym: -, Sponsor: Applied Basic Research Foundation of Yunnan Province; Number: 51464028, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51204080, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The authors gratefully acknowledge the financial support of the National Natural Science Foundation of China ( 51464028 and 51204080 ), Candidate Talents Training Fund of Yunnan Province ( 2017PY269SQ ), the Application Foundation Research of Yunnan Province ( 2014FB125 ), and the Independent Research Funds for the State Key Laboratory ( CNMRCUTS1601 ). Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Herschel and SCUBA-2 observations of dust emission in a sample of Planck cold clumps,","20181905175436","","Juvela, Mika (1); He, Jinhua (2, 3, 4, 5); Pattle, Katherine (6); Liu, Tie (7, 8); Bendo, George (9); Eden, David J. (10); Fehér, Orsolya (11, 12); Michel, Fich (13); Fuller, Gary (9); Hirano, Naomi (14); Kim, Kee-Tae (7); Li, Di (15, 16); Liu, Sheng-Yuan (14); Malinen, Johanna (17); Marshall, Douglas J. (18); Paradis, Deborah (19, 20); Parsons, Harriet (8); Pelkonen, Veli-Matti (1); Rawlings, Mark G. (8); Ristorcelli, Isabelle (19, 20); Samal, Manash R. (21); Tatematsu, Ken'Ichi (22); Thompson, Mark (23); Traficante, Alessio (24); Wang, Ke (25); Ward-Thompson, Derek (6); Wu, Yuefang (26); Yi, Hee-Weon (27); Yoo, Hyunju (28) ","(1) Department of Physics, University of Helsinki, PO Box 64, 00014, Finland (2) Yunnan Observatories, Chinese Academy of Sciences, 396 Yangfangwang, Guandu District, Kunming; 650216, China (3) Chinese Academy of Sciences South America Center for Astronomy, China-Chile Joint Center for Astronomy, Camino El Observatorio 1515, Las Condes, Santiago, Chile (4) Key Laboratory for the Structure and Evolution of Celestial Objects, Chinese Academy of Sciences, 396 Yangfangwang, Guandu District, Kunming; 650216, China (5) Center for Astronomical Mega-Science, Chinese Academy of Sciences, 20A Datun Road, Chaoyang District, Beijing; 100012, China (6) Jeremiah Horrocks Institute, University of Central Lancashire, Preston; PR1 2HE, United Kingdom (7) Korea Astronomy and Space Science Institute, 776 Daedeokdaero, Yuseong-gu, Daejeon; 34055, Korea, Republic of (8) East Asian Observatory, 660 N. A'ohoku Place, Hilo; HI; 96720-2700, United States (9) UK ALMA Regional Centre Node, Jodrell Bank Centre for Astrophysics, University of Manchester, Oxford Road, Manchester; M13 9PL, United Kingdom (10) Astrophysics Research Institute, Liverpool John Moores University, Ic2, Liverpool Science Park, 146 Brownlow Hill, Liverpool; L3 5RF, United Kingdom (11) Konkoly Observatory, Research Centre for Astronomy and Earth Sciences, Hungarian Academy of Sciences, Konkoly Thege Miklós út 15-17, Budapest; 1121, Hungary (12) Eövös Loránd University, Department of Astronomy, Pazmany Peter setany 1/A, Budapest; 1117, Hungary (13) Department of Physics and Astronomy, University of Waterloo, Waterloo; ON; N2L 3G1, Canada (14) Institute of Astronomy and Astrophysics, Academia Sinica, AS/NTU No.1 Sec. 4 Roosevelt Rd, Taipei; 10617, Taiwan (15) National Astronomical Observatories, Chinese Academy of Sciences, Beijing; 100012, China (16) Key Laboratory of Radio Astronomy, Chinese Academy of Science, Nanjing; 210008, China (17) Institute of Physics i, University of Cologne, Cologne, Germany (18) Laboratoire AIM, IRFU/Service d'Astrophysique - CEA/DSM, CNRS - Université Paris Diderot, Bât. 709, Gif-sur-Yvette Cedex; 91191, France (19) Université de Toulouse, UPS-OMP, IRAP, Toulouse Cedex 4; 31028, France (20) CNRS, IRAP, 9 av. colonel Roche, Toulouse Cedex 4; 31028, France (21) Graduate Institute of Astronomy, National Central University 300, Jhongli, Taoyuan; 32001, Taiwan (22) Nobeyama Radio Observatory, National Astronomical Observatory of Japan, National Institutes of Natural Sciences, 462-2 Nobeyama, Minamimaki, Minamisaku, Nagano; 384-1305, Japan (23) Centre for Astrophysics Research, School of Physics Astronomy and Mathematics, University of Hertfordshire, College Lane, Hatfield; AL10 9AB, United Kingdom (24) IAPS - INAF, via Fosso del Cavaliere, 100, Rome; 00133, Italy (25) European Southern Observatory, Karl-Schwarzschild-Str.2, Garching bei München; 85748, Germany (26) Department of Astronomy, Peking University, Beijing; 100871, China (27) School of Space Research, Kyung Hee University, 1732 Deogyeong-daero, Giheung-gu, Yongin-si, Gyeonggi-do, Korea, Republic of (28) Department of Astronomy and Space Science, Chungnam National University, 99 Daehak-ro, Yuseong-gu, Daejeon; 34134, Korea, Republic of ","Juvela, Mika(mika.juvela@helsinki.fi) ","Astronomy and Astrophysics","Astron. Astrophys.","","EDP Sciences","612","","","April 1, 2018","","","2018","English","00046361","14320746","","10.1051/0004-6361/201731921","A71","","","","","AAEJAF","Journal article (JA)","Context. Analysis of all-sky Planck submillimetre observations and the IRAS 100 μm data has led to the detection of a population of Galactic cold clumps. The clumps can be used to study star formation and dust properties in a wide range of Galactic environments. Aims. Our aim is to measure dust spectral energy distribution (SED) variations as a function of the spatial scale and the wavelength. Methods. We examined the SEDs at large scales using IRAS, Planck, and Herschel data. At smaller scales, we compared JCMT/SCUBA-2 850 μm maps with Herschel data that were filtered using the SCUBA-2 pipeline. Clumps were extracted using the Fellwalker method, and their spectra were modelled as modified blackbody functions. Results. According to IRAS and Planck data, most fields have dust colour temperatures TC∼ 14-18 K and opacity spectral index values of β = 1.5-1.9. The clumps and cores identified in SCUBA-2 maps have T ∼ 13 K and similar β values. There are some indications of the dust emission spectrum becoming flatter at wavelengths longer than 500 μm. In fits involving Planck data, the significance is limited by the uncertainty of the corrections for CO line contamination. The fits to the SPIRE data give a median β value that is slightly above 1.8. In the joint SPIRE and SCUBA-2 850 μm fits, the value decreases to β ∼ 1.6. Most of the observed T-β anticorrelation can be explained by noise. Conclusions. The typical submillimetre opacity spectral index β of cold clumps is found to be ∼1.7. This is above the values of diffuse clouds, but lower than in some previous studies of dense clumps. There is only tentative evidence of a T-β anticorrelation and β decreasing at millimetre wavelengths. © ESO 2018.","95","Dust","Emission spectroscopy - Millimeter waves - Opacity - Population statistics - Stars","Dust , extinction - Infrared: ISM - ISM : clouds - Stars: formation - Stars: protostars - Submillimetre: isms","451.1 Air Pollution Sources - 657.2 Extraterrestrial Physics and Stellar Phenomena - 711 Electromagnetic Waves - 741.1 Light/Optics","Number: -, Acronym: NASA, Sponsor: National Aeronautics and Space Administration; Number: -, Acronym: ESA, Sponsor: Ecological Society of Australia; Number: -, Acronym: KASI, Sponsor: Korea Astronomy and Space Science Institute; Number: -, Acronym: NAOJ, Sponsor: National Astronomical Observatory of Japan; Number: 679852, Acronym: -, Sponsor: -; Number: NCC5-626, Acronym: -, Sponsor: -; Number: 285769, Acronym: -, Sponsor: Academy of Finland; Number: -, Acronym: Caltech, Sponsor: California Institute of Technology; Number: 320773, Acronym: ERC, Sponsor: European Research Council; Number: -, Acronym: KASI, Sponsor: Korea Astronomy and Space Science Institute; Number: -, Acronym: CFI, Sponsor: Canada Foundation for Innovation; Number: 196.C-0999, Acronym: -, Sponsor: -; Number: XDB09000000, Acronym: CAS, Sponsor: Chinese Academy of Sciences; ","★Planck (http://www.esa.int/Planck) is a project of the European Space Agency – ESA – with instruments provided by two scientific consortia funded by ESA member states (in particular the lead countries: France and Italy) with contributions from NASA (USA), and telescope reflectors provided in a collaboration between ESA and a scientific consortium led and funded by Denmark.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Research on pipeline blocking state recognition algorithm based on mixed domain feature and KPCA-ELM","20184205964441","","Yang, Jingzong (1, 2, 3); Feng, Zao (1, 2, 3); Wang, Xiaodong (1, 2, 3); Huang, Guoyong (1, 2, 3) ","(1) Faculty of Information Engineering and Automation, Kunming University of Science and Technology, Kunming; 650500, China (2) Engineering Research Center for Mineral Pipeline, Transportation of Yunnan Province, Kunming; 650500, China (3) School of Information, Baoshan University, Yunnan, Baoshan; 678000, China ","Feng, Zao(fengedu@foxmail.com) ","International Journal of Computing Science and Mathematics","Int. J. Comput. Sci. Math.","","Inderscience Enterprises Ltd.","9","5","442-454","2018","","","2018","English","17525055","17525063","","10.1504/IJCSM.2018.095497","","","","","","","Journal article (JA)","Aiming at the problem of recognition on pipeline blockage, a method based on mixed domain feature and KPCA-ELM is proposed. Firstly, the original acoustic impulse response signals are analysed by statistical analysis and local mean decomposition (LMD), in order to construct the mixed domain features, which are made up of time, frequency and time-frequency domain features. Then the kernel principal component analysis (KPCA) is adopted to reduce the high-dimensional features of mixed domain and extract the main features which reflect the operation state of main components. Finally, the main features are input to extreme learning machine (ELM) for state recognition. After the feature extraction by KPCA, the redundancy of input features is eliminated. The simulation results show that KPCA is more sensitive to the nonlinear characteristics of the pipeline blockage signal when compared with PCA. Meanwhile, ELM is superior to BP in terms of classification accuracy and time consuming. Copyright © 2018 Inderscience Enterprises Ltd.","20","Principal component analysis","Frequency domain analysis - Impulse response - Knowledge acquisition - Learning systems - Pipelines - State estimation","Acoustic impulse response - Extreme learning machine - High dimensional feature - Kernel principal component analyses (KPCA) - KPCA - Local mean decomposition (LMD) - Nonlinear characteristics - State recognition","619.1 Pipe, Piping and Pipelines - 723.4 Artificial Intelligence - 731.1 Control Systems - 921.3 Mathematical Transformations - 922.2 Mathematical Statistics","Number: 2015ZC005, Acronym: -, Sponsor: Bairen Program of Yunnan Province; Number: 51169007, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61563024, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61663017, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Natural Science Foundation of China (61563024 and 51169007 and 61663017), the Science and Research Program of Yunnan province (2015ZC005).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Solar collectors and solar hot water systems","20190906579072","","Tang, Runsheng (1); Li, Guihua (1) ","(1) School of Energy and Environment Science, Solar Energy Research Institute, Yunnan Normal University (YNNU), Kunming, China ","Tang, Runsheng(kingtang01@126.com) ","Handbook of Energy Systems in Green Buildings","Handb. of Energy Syst. in Green Build.","","Springer Berlin Heidelberg","","","95-144","May 22, 2018","","","2018","English","","","9783662491195","10.1007/978-3-662-49120-1_31","","","","","","","Book chapter (CH)","In this chapter, solar water collectors and solar water heating systems are addressed. First, the heat transfer inside flat-plate collectors is analyzed; secondly, a detailed mathematical model to calculate collectible radiation on a single tube of a solar tube array is presented, and effects of structural and installing parameters on the performance of evacuated tube solar collectors are investigated. Finally, design of solar water heating systems and their applications in buildings are presented, and an economic comparison between solar water heater, electric heater and gas-fired water heater for hot water supply of buildings in Kunming is made. © Springer Nature Singapore Pte Ltd. 2018.","33","Heat transfer performance","Architectural design - Hot water distribution systems - Radiation effects - Solar collectors - Solar heating - Solar water heaters - Structural design - Temperature distribution - Water heaters - Water supply","Building integration - Economic benefits - Forced circulation system - Passive systems - Performance analysis - Solar heat gains - Solar water heating systems","408.1 Structural Design, General - 446.1 Water Supply Systems - 641.1 Thermodynamics - 657.1 Solar Energy and Phenomena",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
