Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Effects of Temperature on Relaxation Time and Electrical Conductivity of Spent Automobile Catalyst at Microwave Frequencies","20192106951688","","He, Guangjun (1, 2, 3, 4, 5); Qu, Wenwen (1, 2, 3, 4); Ju, Shaohua (2, 3, 4, 5); Liu, Chenhui (2, 3, 4, 6); Liu, Peng (2, 3, 4, 5); Wang, Shixing (2, 3, 4, 5); Zhang, Libo (2, 3, 4, 5) ","(1) Faculty of Science, Kunming University of Science and Technology, Kunming; 650500, China (2) State Key Laboratory of Complex Nonferrous Metal Resources Clean Utilization, Kunming University of Science and Technology, Kunming; 650093, China (3) Yunnan Provincial Key Laboratory of Intensification Metallurgy, Kunming; 650093, China (4) National Local Joint Laboratory of Engineering Application of Microwave Energy and Equipment Technology, Kunming; 650093, China (5) Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; 650093, China (6) Key Laboratory of Resource Clean Conversion in Ethnic Regions, Education Department of Yunnan Province, School of Chemistry and Environment, Yunnan Minzu University, Kunming; 650500, China ","Wang, Shixing(wsxkm@sina.com) ","JOM","JOM","","Minerals, Metals and Materials Society, 184 Thorn Hill Road, Warrendale, PA 15086, United States","71","7","2353-2359","July 15, 2019","","","2019","English","10474838","15431851","","10.1007/s11837-019-03524-6","","","","","","JOMMER","Journal article (JA)","Dielectric properties are some of the main parameters of materials, determining their interaction with electromagnetic energy during microwave heating. The dielectric properties of spent automobile catalyst were measured by using the resonance cavity perturbation technique from room temperature to 800°C at 915 MHz and 2450 MHz. The effects of temperature and frequency on the dielectric constant, dielectric loss factor, loss tangent, and penetration depth were studied. The results indicate that spent automobile catalyst is weakly polar, making it difficult to transform electromagnetic energy into heat. The relaxation time and conductivity obtained by numerical calculations further explain from the microlevel that spent automobile catalyst cannot dissipate electromagnetic energy through dipole loss or conduction loss under microwave irradiation. This work describes an effective way to explore the dielectric heating mechanism and a basis for understanding the interactions between microwaves and spent automobile catalyst. © 2019, The Minerals, Metals & Materials Society.","31","Temperature","Automobiles - Catalysts - Dielectric losses - Dielectric materials - Dielectric properties - Electromagnetic waves - Microwave heating - Microwave irradiation - Perturbation techniques - Relaxation time","Automobile catalysts - Conduction loss - Dielectric loss factors - Effects of temperature - Electrical conductivity - Main parameters - Numerical calculation - Resonance cavities",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Social Factors Influencing the Choice of Bicycle: Difference Analysis among Private Bike, Public Bike Sharing and Free-Floating Bike Sharing in Kunming, China","20190906557997","","Li, Xuefeng (1); Zhang, Yong (1); Du, Mingyang (1); Yang, Jingzong (2) ","(1) School of Transportation, Southeast University, Nanjing; Jiangsu; 211189, China (2) School of Information, Baoshan University, Baoshan; Yunnan; 678000, China ","Zhang, Yong(zhangyong@seu.edu.cn) ","KSCE Journal of Civil Engineering","KSCE J. Civ. Eng.","","Springer Verlag","","","","2019","","","2019","English","12267988","19763808","","10.1007/s12205-019-2078-7","","","","","","","Article in Press","The emergence of free-floating bike sharing (FFBS) has made essential changes in urban bicycle travel. In order to explore the differences of travel behavior among private bicycle (PB), public bicycle sharing (PBS) and FFBS, a survey was conducted in Kunming, China in 2018. Firstly, the differences of travel characteristics among these three modes were analyzed based on 522 valid questionnaires. Then, a multinomial logistic model was applied to explore the influential factors among them. The results show that: 1) PB and FFBS are more attractive for long-distance travel enthusiasts compared with PBS, PB is rarely used for transfer in suburbs while FFBS is the most desirable in connecting other travel modes. The theft problem and high maintenance costs are main obstacles for PB. 2) The elderly, high-income and non-student groups in inflexible travel activities show a preference for PBS, while the young, low-income and student groups in flexible travel demands have a tendency towards FFBS. 3) PB and PBS imped the use of FFBS to a certain extent, while PB seems to have less impact on PBS. 4) FFBS is desirable in temporary travel demand while PBS is more preferable in fixed demand. Interestingly, residents with registered permanent residence tend to use PBS while those without registered permanent residence prefer FFBS. Finally, several management strategies and policy recommendations were proposed for the government and FFBS enterprises to improve the management of bicycles. © 2019, Korean Society of Civil Engineers.","46","Bicycles","Motor transportation - Surveys","Characteristic difference - Influential factors - Multinomial logistics - Policy recommendations - preferences","432.2 Passenger Highway Transportation",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Analysis and Evaluation Criterion of Power Stability for Asynchronously Interconnected Multi-send HVDC Systems","20191506772755","","Chen, Yixuan (1); Xiao, Liang (2); Li, Lingfang (1); Zhu, Xinchun (1); Peng, Junchun (3); Xu, Zheng (2) ","(1) Yunnan Grid Planning and Research Center, Yunnan Power Grid Co., Ltd., Kunming; 650011, China (2) College of Electrical Engineering, Zhejiang University, Hangzhou; 310027, China (3) Yunnan Electric Power Design Institute of China Energy Engineering Group, Kunming; 650011, China ","Xu, Zheng(xuzheng007@zju.edu.cn) ","Gaodianya Jishu/High Voltage Engineering","Gaodianya Jishu","","Science Press","45","1","243-251","January 31, 2019","","","2019","Chinese","10036520","","","10.13336/j.1003-6520.hve.20181229023","","","","","","GAJIE5","Journal article (JA)","Asynchronously interconnected Yunnan power grid belongs to a typical multi-send HVDC system. Due to the interactions of each other, how to evaluate the stability of a multi-send HVDC system becomes an urgent problem to be solved. Based on the two-send HVDC systems quasi-steady state model, we studied the maximum available power curve of the multi-send HVDC system. Based on the power curve, an evaluation index of power stability margin of multi-DC transmission system is given. Furthermore, we studied the correlations between the power stability of the multi-send HVDC systems and the effective short circuit ratio, revealed the relations between the power stability of the multi-send HVDC systems and the influence factor, and put forward an evaluation criterion for stable operation of the multi-send HVDC systems. The analyses show that the sending HVDC systems are hard to maintain stable operation when their MIESCRs are less than 1.2 and the sending HVDC systems can maintain high power stability margin when their MIESCRs are greater than 2.0. The corresponding conclusions provide a useful instruction for planning and operation of the multi-send HVDC systems. © 2019, High Voltage Engineering Editorial Department of CEPRI. All right reserved.","19","HVDC power transmission","Electric power system interconnection - Electric power system stability - Electric power transmission networks - Stability","Asynchronously interconnection - Evaluation criteria - HVDC systems - MIESCR - Power stability","706.1 Electric Power Systems - 706.1.1 Electric Power Transmission",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Control loading Au nanoparticles on the surface of hydroxyl pillar[5]arene functionalized single-walled carbon nanotubes and its application in catalysis and sensing","20193507358796","","Borjigin, Timur (1); Zhao, Genfu (1); Zhang, Yuhao (1); Liang, Mengfang (1); Liu, Beihong (1); Liu, Hui (1); Yang, Xiaofei (2); Guo, Hong (1) ","(1) School of Materials Science and Engineering, Green Energy Key Laboratory of All-Solid Ion Battery, Yunnan Province University, Yunnan University No. 2, Green Lake North Road, Kunming; 650091, China (2) Department of Mechanical and Materials Engineering, University of Western Ontario, London; ON; N6A 5B9, Canada ","Yang, Xiaofei(xyang452@uwo.ca) ","Sustainable Energy and Fuels","Sustain. Energy Fuels","","Royal Society of Chemistry","3","9","2312-2320","2019","","","2019","English","","23984902","","10.1039/c9se00290a","","","","","","","Journal article (JA)","A facile and clean strategy is developed here to synthesize the Au@HP5@SWCNT nanocomposite via in-site loading of Au nanoparticles onto the surface of hydroxyl pillar[5]arene (HP5) functionalized single-walled carbon nanotubes (SWCNT). The process is achieved by π-π stacking and the coordination effect at room temperature, which avoids using toxic chemicals such as N2H4, NaBH4, and organic solvent. The Au nanoparticles with an average size of ∼10 nm are dispersed on the surface of SWCNT by the anchoring effect of HP5 that provides the coordination role between Au and the hydroxyl oxygen in HP5, and by the π-π interaction between SWCNT and the benzene rings of HP5. The obtained hybrid nanomaterial Au@HP5@SWCNT has shown high catalytic activity for the ethanol oxidation reaction (EOR), due to the small sized Au nanoparticles, and the sensitive sensing performance for p-dinitrobenzene (p-DNB) based on the excellent supramolecular host-guest recognition capability of HP5. This nanomaterial, Au@HP5@SWCNT, exhibits preeminent catalysis and sensing properties compared with others including SWCNT, Au@HP5, and HP5@SWCNT, and so has potential value in catalyzing, sensing, and in other fields. © 2019 The Royal Society of Chemistry.","49","Single-walled carbon nanotubes (SWCN)","Aromatic hydrocarbons - Benzene refining - Catalysis - Catalyst activity - Catalytic oxidation - Gold - Gold nanoparticles - Nanoparticles - Nanotubes - Nitrogen compounds - Organic chemicals - Sodium Borohydride - Synthesis (chemical)","Anchoring effects - Coordination effects - Ethanol oxidation reaction - Hybrid nanomaterials - Sensing performance - Sensing property - Singlewalled carbon nanotube (SWCNT) - Supramolecular host","547.1 Precious Metals - 761 Nanotechnology - 802.2 Chemical Reactions - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally - 804.1 Organic Compounds - 933 Solid State Physics",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Maneuver guidance and formation maintenance for control of leaderless space-robot teams","20182705386906","","Meng, Yunhe (1); Chen, Qifeng (2); Chu, Xing (3); Rahmani, Ahmed (4) ","(1) College of Aerospace Science and Engineering, National University of Defense Technology, Changsha; 410073, China (2) School of Aeronautics and Astronautics, Central South University, Changsha; 410083, China (3) National Pilot School of Software, Yunnan University, Kunming; 650221, China (4) Ecole Centrale de Lille, Villeneuve-d'Ascq; 59651, France ","Chu, Xing(xingchu87@gmail.com) ","IEEE Transactions on Aerospace and Electronic Systems","IEEE Trans. Aerosp. Electron. Syst.","","Institute of Electrical and Electronics Engineers Inc.","55","1","289-302","February 2019","","","2019","English","00189251","15579603","","10.1109/TAES.2018.2850382","8395343","","","","","IEARAX","Journal article (JA)","A basic problem for a group of space-based robots is how to maintain a rigid formation during orbital maneuvers. To a leaderless team with homogeneous space-based robots, a multirobot controller architecture is proposed in which information flow is included. For each robot, there are two coupled feedback loops with different control objectives. One feedback loop is for guidance and is designed so that each robot can rapidly maneuver and rendezvous at the target point in a neighboring orbit. The other feedback loop is for formation control and is designed so that all robots in the group maintain a desired formation during a maneuver. A modified linear quadratic regulator method is used to design the guidance and control laws, where separate performance indexes are used for the two loops. By analyzing the interaction between the formation control and the maneuver guidance, a new restriction on the communication topology is proposed. An estimator for the state of the formation center is included in this control loop, and to guarantee a consensus on the formation center state estimates among all of the robots, a distributed Kalman filter based on the consensus algorithm is developed. Simulation results demonstrate the approach. © 1965-2011 IEEE.","35","Feedback","Robots - Topology","Center estimations - Communication topologies - Distributed Kalman filters - Formation control - Guidance and control laws - Linear quadratic regulator - Multi robot controllers - Space robot system",,"Number: 61673390, Acronym: -, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Natural Science Foundation of China under Grant 61673390 and Grant 61273351.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Ionic Liquid-Assisted Preparation of Ni–Cr Dual Wrapped ZTA Particles for Reinforced Iron-Based Composites","20190606481065","","Ru, Juanjian (1); He, Han (2); Jiang, Yehua (2); Zhou, Rong (2); Hua, Yixin (1, 3) ","(1) Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; 650093, China (2) Faculty of Material Science and Engineering, Kunming University of Science and Technology, Kunming; Yunnan Province; 650093, China (3) State Key Lab of Complex Nonferrous Metal Resources Clean Utilization, Kunming; 650093, China ","Ru, Juanjian(rujuanjian@foxmail.com) ","Advanced Engineering Materials","Adv. Eng. Mater.","","Wiley-VCH Verlag","21","5","","May 2019","","","2019","English","14381656","15272648","","10.1002/adem.201801120","1801120","","","","","","Journal article (JA)","The surface metallization of ZTA particles with Ni–Cr coatings is performed to enhance the wettability of ZTA reinforced high manganese steel (HMS) matrix composites. Well-proportioned and continuous Ni–Cr coated ZTA particles (ZTAp@Ni–Cr) are prepared by choline chloride-ethylene glycol (ChCl-EG) ionic liquid-assisted electroless plating method. The Ni(CH3COO)2-containing activator is used in the pretreatment process and the effects of CrCl3 concentration, ChCl-EG concentration, temperature, ZTA concentration, and deposition times on the plating process are investigated systematically. The results show that the formation of Ni active sites on ZTA surface by Ni(CH3COO)2 activation pretreatment can efficiently simplify operation and lower cost compared with the SnCl2 sensitization-AgNO3 activation method. By controlling experimental condition, uniform Ni–Cr layers with a thickness of 7.96–30.84 µm can be obtained and the Cr element content is about 6.31 at%. Additionally, ZTAp@Ni–Cr reinforced HMS matrix composite are fabricated without crack, shrink, and pore at the interface by non-pressure casting infiltration method. The formation of an interface layer about 17.61 µm and the diffusion of element Ni and Cr between ZTA phase and HMS matrix can greatly reinforce the interfacial bonding strength of the ZTAp@Ni–Cr reinforced HMS matrix composite. © 2019 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","25","Nitrogen compounds","Chemical activation - Chlorine compounds - Coatings - Electroless plating - Ethylene - Ethylene glycol - Ionic liquids - Iron - Manganese steel - Particle reinforced composites - Reinforcement - Silver compounds - Tin compounds","Cr coatings - Electroless plating methods - Experimental conditions - High manganese steel - Interfacial bonding strength - Iron based composite - Pretreatment process - Surface metallization",,"Number: 51604136, Acronym: -, Sponsor: National Natural Science Foundation of China; ","The authors acknowledged the financial support of the National Natural Science Foundation of China (Project No. 51604136, 51571103, 51861018) and Open Fund of National Joint Engineering Research Center for Abrasion Control and Molding of Metal Materials (Project No. HKDNM201813).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"History of Yellow River and Yangtze River delivering sediment to the Yellow Sea since 3.5Ma: Tectonic or climate forcing?","20192407048970","","Zhang, Jin (1, 3); Wan, Shiming (1, 2, 4); Clift, Peter D. (5); Huang, Jie (1); Yu, Zhaojie (1); Zhang, Kaidi (1); Mei, Xi (6); Liu, Jian (6); Han, Zhiyong (7); Nan, Qingyun (1); Zhao, Debo (1); Li, Anchun (1); Chen, Lihui (8); Zheng, Hongbo (9); Yang, Shouye (10); Li, Tiegang (11); Zhang, Xunhua (12) ","(1) Key Laboratory of Marine Geology and Environment, Institute of Oceanology, Chinese Academy of Sciences, Qingdao; 266071, China (2) Laboratory for Marine Geology, Qingdao National Laboratory for Marine Science and Technology, Qingdao; 266061, China (3) University of Chinese Academy of Sciences, Beijing; 100049, China (4) CAS Center for Excellence in Quaternary Science and Global Change, Xi'an; 710061, China (5) Department of Geology and Geophysics, Louisiana State University, Baton Rouge; LA; 70803, United States (6) Key Laboratory of Marine Hydrocarbon Resources and Environmental Geology, Ministry of Land and Resources, Qingdao Institute of Marine Geology, Qingdao; 266071, China (7) School of Geographic and Oceanographic Sciences, Nanjing University, Nanjing; 210023, China (8) State Key Laboratory for Mineral Deposits Research, School of Earth Sciences and Engineering, Nanjing University, Nanjing; 210023, China (9) Research Center for Earth System Science, Yunnan University, Kunming; 650500, China (10) State Key Laboratory of Marine Geology, Tongji University, Shanghai; 200092, China (11) Key Laboratory of Marine Sedimentology and Environmental Geology, First Institute of Oceanography, State Oceanic Administration, Qingdao; 266061, China (12) Nanjing Center, China Geological Survey, Nanjing; 210016, China ","Wan, Shiming(wanshiming@ms.qdio.ac.cn) ","Quaternary Science Reviews","Quat. Sci. Rev.","","Elsevier Ltd","216","","74-88","15 July 2019","","","2019","English","02773791","","","10.1016/j.quascirev.2019.06.002","","","","","","QSREDU","Journal article (JA)","Reconstructing the Plio-Pleistocene sedimentary history of the Yellow Sea, is important for understanding the long-term influence of the Yellow River (Huanghe) and/or Yangtze River (Changjiang) on the Asian marginal seas and to further constrain any links between river development, regional paleoenvironmental change, tectonic deformation and/or global climate change. Here we present the first high-resolution clay mineral record combined with Sr-Nd isotopic compositions from a 300-m long sediment core recovered in the western South Yellow Sea. Our study suggests that large-scale transgression in the Yellow Sea occurred after ∼0.8 Ma, possibly related to tectonic subsidence of eastern China coast and the Min-Zhe Uplift. In contrast, the sedimentary environment of Bohai and Yellow Seas was mainly dominated by fluvial/lacustrine deposits at 3.5–0.8 Ma. Provenance analysis suggests a major change in sediment provenance from the Yangtze River to the Yellow River at ∼0.8 Ma, which corresponds to the timing of the final integration of the Yellow River in its present form. At the same time the major channels of the Yangtze River migrated from the South Yellow Sea to the modern Yangtze River delta due to the subsidence of east China coast. The consistence in timing of the provenance transition and large-scale regional marine transgression suggests that tectonic deformation, rather than climate change, is the first-order control on the evolution of the Yellow and Yangtze Rivers and sedimentary environmental change in the Bohai and Yellow Seas. © 2019 Elsevier Ltd","104","Climate change","Binary alloys - Clay minerals - Deformation - Isotopes - Neodymium alloys - Rivers - Sedimentology - Sediments - Strontium alloys - Subsidence - Tectonics","Huanghe - Provenance - Quaternary - Sr-Nd isotopes - Yellow sea","443.1 Atmospheric Properties - 481.1 Geology - 482.2 Minerals - 483 Soil Mechanics and Foundations - 483.1 Soils and Soil Mechanics - 547.2 Rare Earth Metals - 549.2 Alkaline Earth Metals","Number: 41576034, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 41622603, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: GASI-GEOGE-03, Acronym: -, Sponsor: National Program on Global Change and Air-Sea Interaction; Number: U1606401, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","We acknowledge the Chinese Continental Shelf Drilling Program and the scientific party and technicians of Core CSDP-1 for recovering the samples. We are grateful to Dr. Youbin Sun for his kind providing the loess samples and Xuejun Jiang for SEM analysis. We thank Pengyuan Guo, Junjie Zhang and Jinhua Shi for the assistance in isotope analyses. We thank the editor Ingrid Hendy and two anonymous reviewers for their constructive comments. This work was supported by the National Natural Science Foundation of China (41622603, 41576034, U1606401), National Program on Global Change and Air-Sea Interaction (GASI-GEOGE-03), Innovation Project (2016ASKJ13, MGQNLM-TD201805), Taishan and Aoshan Talents program (2017ASTCP-ES01) of Qingdao National Laboratory for Marine Science and Technology and Continental Shelf Drilling Program (DD20160147, DD20190208).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An energy-efficiency-aware resource allocation strategy in multi-granularity provision for green computing","20191806865184","","Cai, Xiaobo (1, 2); Wang, Huihui (2); Song, Houbing (3); Zhang, Yue (1); KeHan (4); Cao, Zhiyong (1) ","(1) School of Big Data, Yunnan Agricultural University, Kunming; 650201, China (2) Department of Engineering, Jacksonville University, Jacksonville; FL; 32211, United States (3) Department of Electrical Computer, Software and Systems Engineering, Embry-Riddle Aeronautical University, Daytona Beach; FL; 32114, United States (4) School of electrical engineering, Kunming Metallurgy College, Kunming; 650201, China ","","2019 International Conference on Computing, Networking and Communications, ICNC 2019","Int. Conf. Comput., Netw. Commun., ICNC","","Institute of Electrical and Electronics Engineers Inc.","","","782-786","April 8, 2019","2019 International Conference on Computing, Networking and Communications, ICNC 2019","1 of 1","2019","English","","","9781538692233","10.1109/ICCNC.2019.8685591","8685591","2019 International Conference on Computing, Networking and Communications, ICNC 2019","February 18, 2019 - February 21, 2019","Honolulu, HI, United states","147370","","Conference article (CA)","Energy efficiency is one of the most important issues in current large-scale server systems for green computing. A reasonable resource allocation is a key factor impacting on the energy efficiency of a system. Existing scheduling mechanisms in Map Reduce environments focus on the fair sharing of cluster resources among multiple users, allocated resources and scheduled jobs by a priority-based strategy. However, such mechanisms have little awareness of users' SLA (Service-Level Agreement). It is difficult to map the user's SLA to a certain priority. Additionally, they can't be sensitive to the energy-efficiency changes while a cluster is running and a work is going. Also users' SLA cannot be satisfied accurately and effectively. In this paper, an energy-efficiency-aware scheduling mechanism of a virtual resource for a big data application is addressed. This mechanism calculates the energy-efficiency value of different granularity resource mappings. Based on the proposed strategy, we also designed an optimized resource allocation algorithm for different service requirements, which can achieve the maximal energy-efficiency value for green computing. © 2019 IEEE.","21","Green computing","Cloud computing - Energy efficiency - Resource allocation - Scheduling","Big data applications - Different granularities - Different services - Multi-granularity - Optimized resources - Resource allocation strategies - Scheduling mechanism - Service Level Agreements","525.2 Energy Conservation - 722.4 Digital Computers and Systems - 912.2 Management","Number: 1757781, Acronym: NSF, Sponsor: National Science Foundation; ","This research was supported by National Natural Science Foundation of Yunnan Agricultural University (Grant No.:2016ZR17) and National Science Foundation (Grant No.: 1757781).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Performance Damage Characteristics of Asphalt Binder Suffered from the Action of Sulfate","20192206990573","","Xiong, Rui (1, 2); Qiao, Ning (1); Yang, Fa (3); Chu, Ci (1); Li, Liding (4); Wu, Jiayu (1); Jiang, Wenyu (1); Li, Kehong (1); Chen, Huaxin (1, 2) ","(1) School of Materials Science and Engineering, Chang'An University, Xi'an; 710061, China (2) Engineering Research Center of Transportation Materials of Ministry of Education, Chang'An University, Xi'an; 710061, China (3) Yunnan Communications Investment and Construction Group Co. Ltd., Kunming; 650228, China (4) School of Transportation, Jilin University, Changchun; 130022, China ","Xiong, Rui(xiongr61@126.com) ","Advances in Materials Science and Engineering","Adv. Mater. Sci. Eng.","","Hindawi Limited, 410 Park Avenue, 15th Floor, 287 pmb, New York, NY 10022, United States","2019","","","2019","","","2019","English","16878434","16878442","","10.1155/2019/5465687","5465687","","","","","","Journal article (JA)","Sulfate erosion is a threat to durability and sustainability of pavement structure. In this work, the performance degradation of asphalt binder under internal sulfate erosion was investigated. Different dosages of Na2SO4 (0 wt.%, 2.5 wt.%, 5 wt.%, and 10 wt.%) samples were prepared to investigate the effect of sulfate on the performance of the asphalt binder. The surface tension test and low-temperature rheological property test were carried out to evaluate the adhesion of sulfate-incorporated asphalt mastic. Rapid freezing and thawing test with different concentrations of sulfate solution was conducted to explore the effect of sulfate concentrations and freeze-thaw cycles on the softening point and force ductility of matrix asphalt. Phases of the asphalt binder were characterized by Fourier transform infrared (FTIR) spectroscopy. The results show that sulfate has a negative impact on the road performance of the asphalt binder. Internal sulfate erosion decreased the adhesion of the asphalt binder. Also, the low-temperature rheological property of asphalt binder was deteriorated. After the freeze-thaw cycles of external sulfate erosion, softening point and tensile force peak of matrix asphalt increased and the low-temperature ductility decreased. The main reason of performance deterioration of the asphalt binder is the 'salt aging' effect causing by sulfate erosion. The research results can provide useful reference for the durability design of asphalt mixture in sulfate-enriched regions. © 2019 Rui Xiong et al.","14","Mastic asphalt","Adhesion - Binders - Deterioration - Ductility - Durability - Erosion - Fourier transform infrared spectroscopy - Freezing - Rheology - Sodium sulfate - Sulfur compounds - Temperature - Tensile testing - Thawing","Durability design - Freeze-thaw cycles - Pavement structures - Performance degradation - Performance deterioration - Rheological property - Sulfate concentrations - Sulfate solutions","411.1 Asphalt - 641.1 Thermodynamics - 801 Chemistry - 803 Chemical Agents and Basic Industrial Chemicals - 804.2 Inorganic Compounds - 931.1 Mechanics - 951 Materials Science","","The authors wish to thank the financial support from the National Natural Science Foundation of China (no. 51608046), the China Postdoctoral Science Foundation (no. 2014M550476), the Preeminent Youth Fund of Chang'an University (no. 310831163501), and the Fundamental Research Funds for the Central Universities, CHD (no. 300102319202).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Growth and characterization of type-II superlattice photodiodes with cutoff wavelength of 12 μm on 4-in. wafer","20193507370843","","Qi, Tong-Tong (1); Guo, Jie (1); Hao, Rui-Ting (1); Liu, Yu (1); Chang, Fa-Ran (1); Jiang, Zhi (2, 3); He, Xiao-Wu (2, 3); Jiang, Dong-Wei (2, 3); Wang, Guo-Wei (2, 3); Xu, Ying-Qiang (2, 3); Niu, Zhi-Chuan (2, 3) ","(1) Yunnan Key Laboratory of Opto-electronic Information Technology, Yunnan Normal University, Yunnan Province, Kunming; 650092, China (2) State Key Laboratory for Superlattices and Microstructures, Institute of Semiconductors, Chinese Academy of Sciences, Beijing; 100083, China (3) Center of Materials Science and Optoelectronics Engineering, University of Chinese Academy of Sciences, Beijing; 100049, China ","Guo, Jie(jieggg1020@sina.com) ","Optical and Quantum Electronics","Opt Quantum Electron","","Springer New York LLC","51","9","","September 1, 2019","","","2019","English","03068919","1572817X","","10.1007/s11082-019-1988-4","293","","","","","OQELDI","Journal article (JA)","High performance InAs/GaSb superlattices for long-wavelength infrared detection were grown on a 4-in. GaSb wafer using molecular beam epitaxy. The influence of the growth temperature, V/III BEP ratio on the surface morphology and microstructure was researched. The good uniformity of the surface roughness and crystallization at four location along the radial direction on the wafer was obtained by balancing the inner and outer growth temperature. The performance deviation of the four photodiodes fabricated using the superlattices from center to edge on the wafer was below 20% which revealed the uniformity of the superlattice growth and the fabrication process. The 50% cutoff wavelength was about 12 μm. The peak responsivity was 2.54 A/W corresponding to a quantum efficiency of 35.1% at 77 K. The zero bias differential resistance-area product (R0A) was 2.1 Ω cm2 due to the barrier structure design which restrains the diffusion dark current. The calculated Johnson noise limited detectivity was 5.75 × 1010 cm √Hz/W at 10 μm and 4.13 × 1010 cm √Hz/W at 14 μm. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","24","Gallium compounds","Antimony compounds - Growth temperature - III-V semiconductors - Indium antimonides - Indium arsenide - Infrared devices - Infrared radiation - Molecular beam epitaxy - Morphology - Photodiodes - Product design - Surface morphology - Surface roughness","4-in. Wafer - Differential resistances - Fabrication process - InAs/GaSb superlattices - Long-wavelength infrared - Superlattice growth - Type-II superlattices - Uniformity","741.1 Light/Optics - 804 Chemical Products Generally - 804.2 Inorganic Compounds - 913.1 Production Engineering - 931.2 Physical Properties of Gases, Liquids and Solids - 931.3 Atomic and Molecular Physics",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
