Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Thermo-tunable Swelling Effect of Cellouronic Acid Sodium-based Superabsorbent Hydrogels","20193007224980","","Gao, Xin (1); Han, Qunqing (1); Zhang, Heng (1); Chen, Keli (1) ","(1) Pulp and Paper Engineering Research Center of Yunnan Higher Education, Chemical Engineering Faculty, Kunming University of Science and Technology, Kunming; 650500, China ","Gao, Xin(drgaoxin@sina.com.cn) ","Cailiao Daobao/Materials Reports","Cailiao Daobao/Mater. Rep.","","Cailiao Daobaoshe/ Materials Review","33","4","1416-1421","April 25, 2019","","","2019","Chinese","","","","10.11896/cldb.17120075","","","","","","","Journal article (JA)","The high water-absorbent hydrogels with thermo-tunable swelling property represent a versatile and promising class of functional materials in both academic and industrial fields due to their unique characteristics, such as multifold change of volume in response to minute change in the ambient temperature. Cellouronic acid sodium (CAS) is a water-soluble cellulose derivative produced by a selective oxidation of cellulose, but its modification of functional hydrogels was less documented. Based on a sequential synthesis method, the copolymer network was firstly synthesized with acrylamide (AM) and diallyldimethylammonium chloride (DAC) as comonomers, N,N'-methylenebisacrylamide (MABM) as crosslin-ker. Then, linear polymer CAS obtained from bagasse pith, has been introduced into cross-linked poly(AM-co-DAC) to form thermo-sensitive semi-interpenetrating polymer networks (semi-IPNs). The chemical composition and morphology of hydrogel were characterized by FT-IR, XPS and SEM. The effects of CAS dosage, initiator charge and medium property on gel's swelling ability at various temperatures were also investigated. The results showed that the prepared CAS-based gels exhibited a high water-absorbency and temperature-tunable swelling property. The swelling degree enhanced with increasing ambient temperature. Both swelling ability and its thermo-sensitivity largely depended on the chemical structure of the semi-IPNs and the solvent property. © 2019, Materials Review Magazine. All right reserved.","28","Sodium compounds","Adsorbents - Amides - Cellulose - Chlorine compounds - Copolymers - Crosslinking - Driers (materials) - Functional materials - Hydrogels - Interpenetrating polymer networks - Swelling - Temperature","Cellouronic acid - Poly(acrylamide-co- diallyldimethylammonium chloride) - Superabsorbent hydrogel - Swelling properties - Thermo sensitive","641.1 Thermodynamics - 802.2 Chemical Reactions - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally - 804.1 Organic Compounds - 815.1 Polymeric Materials - 815.1.1 Organic Polymers - 951 Materials Science","Number: 51363013, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was financially supported by the National Natural Science Foundations of China (51363013), Science Research Foundation Project of Yunnan Municipal Education Commission (2018js027) and KMUST Scientific Research Foundation for the Introduction of Talent (KKSY201605058).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Activation Mechanism of Lead Ions in the Flotation of Rutile Using Amyl Xanthate as a Collector","20193007232605","","Yu, Xingcai (1); Cao, Qinbo (1, 2); Zou, Heng (1); Peng, Qianshan (1) ","(1) Faculty of Land Resources Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (2) State Key Laboratory of Complex Nonferrous Metal Resources Clean Utilization, Kunming; 650093, China ","Cao, Qinbo(cabdxx@163.com) ","Mining, Metallurgy and Exploration","Mining, Metallurgy and Exploration","","Springer","","","","2019","","","2019","English","25243462","25243470","","10.1007/s42461-019-00106-7","","","","","","","Article in Press","In this work, a new flotation strategy was proposed for the flotation of rutile. In this strategy, rutile was activated by Pb(NO3)2 and then floated with amyl xanthate (AX) as a collector at pH 8. Pb(OH)+ was the dominant lead species in the solution at pH 8 and is believed to be the major species reacting with the rutile surface. Time-of-flight secondary ion mass spectrometry (TOF-SIMS) study revealed that the lead activation products were well distributed on the rutile surface, and AX− could further bind with the Pb atom on the Pb-activated rutile surface. In this regard, the Pb-activated rutile could be floated by AX. Furthermore, X-ray photoelectron spectroscopy (XPS) analysis indicated that Pb(OH)2 was generated on the Pb-activated rutile surface. The electron transfer during the adsorption of the AX− on the Pb-activated rutile surface was also investigated by XPS analysis. © 2019, Society for Mining, Metallurgy & Exploration Inc.","37","Oxide minerals","Chemical activation - Flotation - Ions - Lead compounds - Organic polymers - Secondary ion mass spectrometry - Titanium dioxide - X ray photoelectron spectroscopy","Activation mechanisms - Activation products - Electron transfer - Lead ions - Rutile - Rutile surfaces - Time of flight secondary ion mass spectrometry - ToF SIMS","482.2 Minerals - 802.3 Chemical Operations - 804 Chemical Products Generally - 804.2 Inorganic Compounds - 815.1.1 Organic Polymers",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Complementation of ELISA and an Interdigitated Electrode Surface in Gold Nanoparticle Functionalization for Effective Detection of Human Blood Clotting Defects","20192907185408","","Guo, Shikui (1); Lakshmipriya, Thangavel (2); Gopinath, Subash C. B. (2, 3); Anbu, Periasamy (4); Feng, Yaoyu (5) ","(1) Department of General Surgery, The First People’s Hospital of Yunnan Province, the Affiliated Hospital of Kunming University of Science and Technology, Kunming; Yunnan; 650032, China (2) Institute of Nano Electronic Engineering, Universiti Malaysia Perlis, Kangar; Perlis; 01000, Malaysia (3) School of Bioprocess Engineering, Universiti Malaysia Perlis, Arau; Perlis; 02600, Malaysia (4) Department of Biological Engineering, College of Engineering, Inha University, Incheon; 402-751, Korea, Republic of (5) Department of Vascular Surgery, The First Affiliated Hospital of Kunming Medical University, Kumming; Yunnan; 650032, China ","Feng, Yaoyu(fengyaoyu123@sina.com) ","Nanoscale Research Letters","Nanoscale Res. Lett.","","Springer New York LLC","14","1","","December 1, 2019","","","2019","English","19317573","1556276X","","10.1186/s11671-019-3058-z","222","","","","","","Journal article (JA)","Developing an enhanced diagnosis using biosensors is important for the treatment of patients before disease complications arise. Improving biosensors would enable the detection of various low-abundance disease biomarkers. Efficient immobilization of probes/receptors on the sensing surface is one of the efficient ways to enhance detection. Herein, we introduced the pre-alkaline sensing surface with amine functionalization for capturing gold nanoparticle (GNP) conjugated to human blood clotting factor IX (FIX), and we demonstrated the excellent performance of the strategy. We have chosen the enzyme-linked immunosorbent assay (ELISA) and the interdigitated electrode (IDE), which are widely used, to demonstrate our method. The optimal amount for silanization has been found to be 2.5%, and 15-nm-sized GNPs are ideal and characterized. The limit of FIX detection was attained with ELISA at 100 pM with the premixed GNPs and FIX, which shows 60-fold improvement in sensitivity without biofouling, as compared to the conventional ELISA. Further, FIX was detected with higher specificity in human serum at a 1:1280 dilution, which is equivalent to 120 pM FIX. These results were complemented by the analysis on IDE, where improved detection at 25 pM was achieved, and FIX was detected in human serum at the dilution of 1:640. These optimized surfaces are useful for improving the detection of different diseases on varied sensing surfaces. © 2019, The Author(s).","39","Gold nanoparticles","Blood - Diagnosis - Electrodes - Enzyme electrodes - Integrodifferential equations - Metal nanoparticles - Patient treatment","Blood clotting - ELISA - Factor ix - Human serum - Inter-digitated electrodes - Silanizations","461 Bioengineering and Biology - 761 Nanotechnology - 921.2 Calculus","","We would like to thank Servier Medical Art.","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Ultrasonic Speckle Tracking with an Adaptive Frame Interval for the Measurement of Blood Flow Velocities","20191606806221","","He, Bingbing (1); Zhang, Yufeng (1); Wang, Yuqian (1); Zhu, Hongxuan (1); Zhao, Weijia (1) ","(1) Department of Electronic Engineering, Information School, Yunnan University, Kunming, China ","","Journal of Physics: Conference Series","J. Phys. Conf. Ser.","","Institute of Physics Publishing","1169","1","","March 14, 2019","2018 3rd International Conference on Communication, Image and Signal Processing","1 of 1","2019","English","17426588","17426596","","10.1088/1742-6596/1169/1/012012","012012","2018 3rd International Conference on Communication, Image and Signal Processing, CCISP 2018","November 16, 2018 - November 18, 2018","Sanya, China","146564","","Conference article (CA)","Blood flow velocity profile (BFVP) is commonly used to calculate hemodynamic parameters. Traditional speckle tracking (TST) estimates the displacements of image blocks between adjacent frame images to measure the BFVP. However, quantized errors caused by the transformation from image pixels to physical distances negatively impact on the accuracy of the BFVP measurement. In the present study, an improved speckle tracking (IST) is proposed to adaptively determine the frame intervals between two frame images based on the correlation of speckles. Firstly, the maximum normalized correlation coefficients (MNCCs) are calculated by finding the matches of the kernel blocks in subsequent comparison frame images (CFIs) after the reference frame image (RFI). Then, the largest frame interval with the MNCC greater than 0.6, is chosen to determine the velocity of the kernel block. In the experiments, the ultrasound transducer is used to scan a vessel-mimicking phantom with the peak velocities of 0.1 m/s and 0.2 m/s, respectively. The echo signals are off-line processed to yield B-mode images. The normalized root mean square errors of the TST-based results are 23.06±3.36 % and 19.92±3.08 %, and reduced to 8.36±1.86 % and 7.76±1.90 % by the IST method for the two different peak velocities. In conclusion, the IST method can improve the measurement accuracy of the BFVP, from which accurate diagnosis information could be hopefully acquired in clinics. © 2019 Institute of Physics Publishing. All rights reserved.","6","Image enhancement","Blood - Flow velocity - Hemodynamics - Mean square error - Speckle - Ultrasonic scattering - Ultrasonic transducers - Velocity","Blood flow velocity - Diagnosis information - Hemodynamic parameters - Measurement accuracy - Normalized correlation coefficient - Root mean square errors - Speckle tracking - Ultrasound transducers","461.1 Biomedical Engineering - 461.2 Biological Materials and Tissue Engineering - 631 Fluid Flow - 741.1 Light/Optics - 753.1 Ultrasonic Waves - 753.2 Ultrasonic Devices - 922.2 Mathematical Statistics","Number: -, Acronym: -, Sponsor: National Natural Science Foundation of China; ","This work was supported by the Grants (61561049 and 81771928) from the National Natural Science Foundation of China.","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Single Line-to-ground Fault Line Selection Based on Fault Characteristic Frequency Band and Morphological Spectrum","20192006920164","","Shu, Hongchun (1); Gong, Zhen (1); Tian, Xincui (1); Dong, Jun (2); Li, Shengnan (3) ","(1) Faculty of Electric Power Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650051, China (2) Department of Electrical Engineering, Harbin Institute of Technology, Harbin; Heilongjiang; 150001, China (3) Electric Power Research Institute of Yunnan Power Grid Co.,Ltd., Kunming; Yunnan; 650217, China ","Tian, Xincui(1105479731@qq.com) ","Dianwang Jishu/Power System Technology","Dianwang Jishu","","Power System Technology Press","43","3","1041-1048","March 5, 2019","","","2019","Chinese","10003673","","","10.13335/j.1000-3673.pst.2018.0931","","","","","","DIJIES","Journal article (JA)","For the problem of low reliability of faulty line selection when small inception angle fault or high impedance fault occurs, by utilizing characteristic band formed by maximum zero mode current energy principle of each line, the amplitude and phase differences of zero mode currents of faulty line and healthy line in the characteristic frequency band are analyzed to avoid inability to unify the characteristic frequency band of each line when frequency distribution of transient currents at each line is not always the same. In this paper, a novel algorithm for faulty line selection method is proposed, combining fusion criteria of the characteristic frequency band and mathematical morphological spectrum. The algorithm uses zero mode currents to extract the characteristic frequency band, and the currents in the characteristic band are utilized for morphological spectrum operation, using morphological spectrum to characterize phase and amplitude differences of the currents in the characteristic band. A large number of data show that, on one hand, characteristic band of zero mode currents can effectively eliminate signal interference, so as to reflect differences of transient currents between faulty line and healthy line; on the other hand, because the analysis of signal morphology is performed under multi scale, morphological spectrum based line selection method has stronger anti-interference ability and higher reliability. © 2019, Power System Technology Press. All right reserved.","16","Transients","Electric fault currents - Electric grounding - Mathematical morphology - Reliability analysis - Signal analysis","Characteristic bands - Fault line selection - Grounding fault - Inception angles - Morphological spectrum","701.1 Electricity: Basic Concepts and Phenomena - 716.1 Information Theory and Signal Processing","Number: 51667010, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","National Natural Science Foundation of China(NSFC)(51667010).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Infrared Target Detection Algorithm under Complex Ground Background","20192607093393","","Ning, Qiang (1); Qin, Peng-Jie (2); Shi, Xin (2); Li, Wen-Chang (2); Liao, Liang (2); Zhu, Jia-Qing (2) ","(1) Research and Design Institute for the Second Project of the Southern War Zone Army, Yunnan; 650000, China (2) College of Automation, Chongqing University, Chongqing; 400000, China ","Shi, Xin(shixin@cqu.edu.cn) ","Guangzi Xuebao/Acta Photonica Sinica","Guangzi Xuebao","","Chinese Optical Society","48","4","","April 1, 2019","","","2019","Chinese","10044213","","","10.3788/gzxb20194804.0410001","0410001","","","","","GUXUED","Journal article (JA)","A random sampling mean-shift clustering algorithm based on frame difference light flow was proposed. Firstly, the moving target region was extracted by frame difference method, and the moving region was calculated by optical flow, and the moving target was accurately extracted by adaptive optical flow threshold segmentation method. Then, the connected region labeling algorithm was used to preliminarily divide the moving region, and several connected domain subset eigenvector sample points were obtained. The sampling times of sample points in the subset space were determined by the random sampling strategy proposed. At last, mean shift algorithm was used to carry out several sampling calculations of sample points in each subset, and analyzed whether the clustering convergence results were the same. This strategy improves the detection speed and accuracy of the target by reducing the sampling times of all sample points of the marked results. Experimental results in different infrared test scenarios show that, compared with the traditional infrared multi-target detection algorithm, the method in this paper has good local anti-blocking, accuracy and real-time performance, and the detection rate can reach 95.27%, and the processing time per frame reaches 39.12 ms, which meets the real-time processing needs. © 2019, Science Press. All right reserved.","24","Clustering algorithms","Adaptive optics - Image segmentation - Infrared imaging - Object recognition - Optical flows - Signal detection - Target tracking","Connected domains - Connected region labeling - Frame difference methods - Infrared target detection - Mean shift - Multi-target detection - Random sampling - Threshold segmentation","716.1 Information Theory and Signal Processing - 741.1 Light/Optics - 746 Imaging Techniques - 903.1 Information Sources and Analysis","Number: 61473050, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The National Natural Science Foundation of China (No. 61473050).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Analysis on route regulation of urban and rural traffic track based on GIS technology","20192507074369","","Pan, M. (1); Niu, L.D. (1) ","(1) School of Tourism and Geographical Sciences of Yunnan Normal University, Kunming; 650500, China ","Niu, L.D.(niulede@163.com) ","Advances in Transportation Studies","Adv. Transp. Stud.","","Gioacchino Onorati Editore, Via Delle Strelitzie, 35,, Sama Palomba, Roma, 00134, Italy","1","Special Issue","3-14","2019","","","2019","English","18245463","","","10.4399/97888255232321","","","","","","","Journal article (JA)","The existing methods for regulating urban and rural traffic track routes have problems of poor vehicle operating order, long delays, poor control effects, low safety and long regulation time. An route regulation method for urban and rural traffic track based on GIS technology is proposed. Firstly, urban and rural traffic tracks are discretized to adjust the flow of urban and rural traffic tracks and eliminate vehicle conflicts; secondly, the characteristics of typical routing algorithms of METALINE and ALINEA for urban and rural traffic track are explained; Finally, on the basis of calculating the traction and running resistance of vehicles, the traffic flow discrete model of the traffic track route is constructed to complete the route regulation of urban and rural traffic track. The experimental results show that the proposed method has better vehicle operating order, lower long delay rate, higher safety and higher passenger satisfaction. © 2019, Gioacchino Onorati Editore. All rights reserved.","15","Street traffic control","Geographic information systems - Vehicles","ALINEA - METALINE - Route regulation - Traffic flow - Urban and rural","406.2 Roads and Streets - 903.3 Information Retrieval and Use","Number: 41361042, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by National Natural Science Foundation of China under grant no. 41361042.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The digital measures for protection and heritage of dongba culture","20183805830436","","Yang, Yuting (1); Kang, Houliang (2) ","(1) Oxbridge College, Kunming University of Science and Technology, Kunming; Yunnan; 650106, China (2) College of Humanities and Art, Yunnan College of Business Management, Kunming; Yunnan; 650106, China ","Kang, Houliang(kangfu1979110@163.com) ","Advances in Intelligent Systems and Computing","Adv. Intell. Sys. Comput.","","Springer Verlag","752","","1203-1208","2019","Recent Developments in Intelligent Computing, Communication and Devices - Proceedings of ICCD 2017","1 of 1","2019","English","21945357","","9789811089435","10.1007/978-981-10-8944-2_140","","International Conference on Intelligent Computing, Communication and Devices, ICCD 2017","December 9, 2017 - December 10, 2017","Shenzhen, China","217469","","Conference article (CA)","Dongba culture is the Naxi traditional culture. It is known as the “Encyclopedia of ancient society of Naxi nationality.” In 2003, Dongba scripture written by Dongba hieroglyphic is listed into Memory of the World Heritage List by UNESCO. In 2006, Dongba papermaking and Dongba painting are selected into the first batch of national non-material cultural heritage list. In this paper, through reviewing the protection and heritage of Dongba culture, as well as the opportunities and challenges brought about by tourist industry to the development of Dongba culture, we find that the digitizing approach is a viable way to protect the Dongba culture at present. However, we must continuously overcome the disadvantages existing in traditional digitizing approach and make the Dongba culture combine with digital technology perfectly through the measure, such as various digital forms, dynamic digital protection approaches, strengthening online communication and cooperation and the establishment of Dongba culture digital platform, to finally achieve the widespread, heritage, and protection of Dongba culture, promote cultural resource advantages to convert into tourist and economic advantages in Lijiang, and promote Dongba cultural protection and the better and faster economic and social development. © Springer Nature Singapore Pte Ltd. 2019.","12","Economic and social effects","Intelligent computing","Digital Dongba - Digital heritage - Digital measures - Digital protection - Digital technologies - Economic and social development - On-line communication - Traditional cultures","723.4 Artificial Intelligence - 971 Social Sciences",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Dynamic evaluation of water source safety based on fuzzy extension model","20191406732784","","Ou, Bin (1, 2); Gong, Aimin (1); He, Chunxiang (1); Fu, Shuyan (1, 2) ","(1) College of Water Conservancy, Yunnan Agricultural University, Kunming; 650201, China (2) State Key Laboratory of Hydrology-Water Resources and Hydraulic Engineering, Hohai University, Nanjing; 210098, China ","Fu, Shuyan(wdsbwdsb@sina.com) ","Membrane Water Treatment","Membr. Water Treat.","","Techno Press","10","2","149-154","March 1, 2019","","","2019","English","20058624","20927037","","10.12989/mwt.2019.10.2.149","","","","","","","Journal article (JA)","The information matter-element system was built to assess safety of water source. Based on the thought of multiindex fusion, fuzzy matter-element model evaluating water source behavior was constructed by matter-element transform. This model can process comprehensively hydrogeological data, ecological environment, water pollution, surface disturbance, and so on. Water source safety behavior can be described by the qualitative and quantitative manners. According to the development trend of quantitative results, water source safety behavior can be expressed dynamically. As an example, the proposed method was used to assess safety status of 7 water sources in the region. The numerical example shows that the proposed method is feasible and effective, and the evaluation results are reasonable. © 2019 Techno-Press, Ltd.","29","Water pollution","Numerical methods","Dynamic evaluation - Ecological environments - Evaluation results - Extension theory - Fuzzy matter element models - Quantitative result - Surface disturbances - Water source","453 Water Pollution - 921.6 Numerical Methods","","This research was financially supported by the Open Foundation of State Key Laboratory of Hydrology-Water Resources and Hydraulic Engineering (Grant No.2016491811, No.2017491811), Scientific Research Foundation of Yunnan Provincial Department of Education (Grant No.2016ZZX109), A Project Funded by the Priority Academic Program Development of Jiangsu Higher Education Institutions (PAPD)(YS11001).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Facile modification of graphene oxide with Lysine for improving anti-corrosion performances of water-borne epoxy coatings","20192807171987","","Zhou, Xingnan (1); Huang, Haowei (2); Zhu, Rui (1); Sheng, Xinxin (3); Xie, Delong (1); Mei, Yi (1) ","(1) Yunnan Provincial Key Laboratory of Energy Saving in Phosphorus Chemical Engineering and New Phosphorus Materials, The Higher Educational Key Laboratory for Phosphorus Chemical Engineering of Yunnan Province, Faculty of Chemical Engineering, Kunming University of Science and Technology, Kunming; 650500, China (2) School of Chemistry and Chemical Engineering, South China University of Technology, Guangzhou; 510640, China (3) Guangdong Provincial Key Laboratory of Functional Soft Condensed Matter, School of Materials and Energy, Guangdong University of Technology, Guangzhou; 510006, China ","Sheng, Xinxin(xinxin.sheng@gdut.edu.cn) ","Progress in Organic Coatings","Prog Org Coatings","","Elsevier B.V.","136","","","November 2019","","","2019","English","03009440","","","10.1016/j.porgcoat.2019.06.046","105200","","","","","POGCAT","Journal article (JA)","To develop the compatibility of graphene oxide (GO) nanosheets with water-borne epoxy (EP) coatings, a natural amino acid with double amines (Lysine) was used to modify GO (LY-GO). Results obtained from Fourier transform infrared (FTIR) spectroscopy, Raman spectroscopy, X-ray photoelectron spectroscopy (XPS), X-ray diffraction (XRD) confirm that Lysine is successfully decorated on GO surface by formation of chemical bonds. Then LY-GO nanomaterials were introduced into EP coatings on the mild steel substrate. The SEM images demonstrate that distribution of LY-GO in EP coatings was remarkably improved due to Lysine modification. The effect of LY-GO and GO nanosheets on the anti-corrosion property of the EP coating was studied by potentiodynamic polarization test, electrochemical impedance spectroscopy (EIS), and salt spray test. Results reveal that well-distributed LY-GO nanosheets remarkably reinforce the anti-corrosion performance of the EP coatings. At the same filler content, LY-GO provides EP coating with better anti-corrosion property of than GO and the corrosion rate of LY-GO/EP coating is approximately two orders of magnitude lower than that of GO/EP. Moreover, LY-GO can also effectively decrease the coating delamination degree during salt spray test of 500 h. © 2019 Elsevier B.V.","43","Corrosion resistant coatings","Amines - Amino acids - Atmospheric corrosion - Bond strength (chemical) - Corrosion rate - Electrochemical corrosion - Electrochemical impedance spectroscopy - Epoxy resins - Fourier transform infrared spectroscopy - Graphene - Graphene oxide - Image enhancement - Nanosheets - Seawater corrosion - Water borne coatings - X ray photoelectron spectroscopy","Anti-corrosion - Anti-corrosion property - Anticorrosion performance - Epoxy coatings - Graphene oxide nanosheet - Lysine - Potentiodynamic polarization tests - Salt Spray test","443.1 Atmospheric Properties - 471.4 Seawater, Tides and Waves - 761 Nanotechnology - 801 Chemistry - 804 Chemical Products Generally - 804.1 Organic Compounds - 813.2 Coating Materials - 815.1.1 Organic Polymers - 933 Solid State Physics","Number: 21663015, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The authors appreciate the financial support from the National Natural Science Foundation of China (No. 21663015 , 51603096 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
