Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Interfacial structure and mechanical properties of a new Nb/Re laminated composite","20194007483825","","Li, Chen (1, 2, 3); Yan, Wei (2); Hongzhong, Cai (2); Shaowu, Zhu (2, 3); Guo, Junmei (2, 3); Changyi, Hu (1, 2, 3); Jiushuai, Deng (4); Zhentao, Yuan (1) ","(1) Faculty of Materials and Engineering, Kunming University of Science and Technology, Kunming, Yunnan; 650093, China (2) Kunming Institute of Precious Metals, Kunming, Yunnan; 650106, China (3) State Key Laboratory of Advanced Technologies for Comprehensive Utilization of Platinum Metals, Kunming, Yunnan; 650106, China (4) Faculty of Land Resource Engineering, Kunming University of Science and Technology, Kunming, Yunnan; 650093, China ","Yan, Wei(weiyan@ipm.com.cn) ","Materials Research Express","Mater. Res. Express","","Institute of Physics Publishing","6","10","","September 4, 2019","","","2019","English","","20531591","","10.1088/2053-1591/ab231f","1065B1","","","","","","Journal article (JA)","The interface structure of a new Nb/Re laminated composite is designed by density functional theory (DFT), and its mechanical properties are verified by experiments. The results show that the new Nb7Re8 composite has excellent hardness (21.3 GPa) and toughness (), which are calculated using a thermodynamic phase diagram and first principles. In addition, the new composite consists of a Nb layer, a transition layer (Nb7Re8 and NbRe3 phase) and a Re layer, which are smooth, uniform and dense. In particular, the transition layer consists of the Nb7Re8 phase and has a zigzag structure, which effectively improves the interfacial bonding properties of the composite. The density of the composite is 12.23 g cm-3, which is only 58.2% of the Re density ( g cm-3), and the tensile strength is 636 MPa. This new Nb/Re laminated composite can be widely used as a high temperature resistant structural material for aerospace engine nozzles. © 2019 IOP Publishing Ltd.","30","Laminated composites","Binary alloys - Chemical bonds - Chemical stability - Chemical vapor deposition - Density (specific gravity) - Density functional theory - Laminating - Mechanical properties - Phase stability - Phase transitions - Structural properties - Tensile strength","Aerospace engines - First principles - High-temperature resistant - Interface structures - Interfacial bonding - Interfacial structures - Transition layers - Zig-zag structures","408 Structural Design - 801 Chemistry - 801.4 Physical Chemistry - 802.2 Chemical Reactions - 816.1 Processing of Plastics and Other Polymers - 931 Classical Physics; Quantum Theory; Relativity - 951 Materials Science",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Utilizing big data to explore the running opportunity of power-to-gas in energy system","20191506746022","","Yang, Zijuan (1); Gao, Ciwei (1); Zhao, Ming (2) ","(1) School of Electrical Engineering, Southeast University, Jiangsu, China (2) Electric Power Research Institute, Yunnan Electric Power Test and Research Institute Group Co. Ltd., Kunming; 650051, China ","","Energy Procedia","Energy Procedia","","Elsevier Ltd","158","","2341-2347","2019","Innovative Solutions for Energy Transitions","1 of 1","2019","English","18766102","","","10.1016/j.egypro.2019.01.281","","10th International Conference on Applied Energy, ICAE 2018","August 22, 2018 - August 25, 2018","Hong Kong, China","146442","","Conference article (CA)","This paper analyzes the application opportunities and prospects for the power-to-gas (PtG) device in the energy system using the method of large data statistics. There are three scenarios for PtG application, which are regional difference, seasonal difference and peak-valley difference, respectively. The comfort degree is divided according to the temperature range, and the correlation analysis is carried out with the load demand. It also covers the causal analysis of the statistical results. The research findings can provide useful information for the operation and management of wind farms. © 2019 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) Peer-review under responsibility of the scientific committee of ICAE2018 - The 10th International Conference on Applied Energy.","23","Petroleum prospecting","Big data - Wind power","Causal analysis - Correlation analysis - Data statistics - Energy systems - Operation and management - Regional differences - Seasonal differences - Temperature range","512.1.2 Petroleum Deposits : Development Operations - 615.8 Wind Power (Before 1993, use code 611 ) - 723.2 Data Processing and Image Processing",,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Nitrogen removal performances and mechanisms in a two-stage soil infiltration system by shunt distributing wastewater","20192807164547","","Li, Dan (1); Wang, Xin-Ze (1); Shen, Jian (1); Feng, Ji-Meng (2); Tong, Xin-Nan (1); Liu, De-Cai (3); Yang, Ming (3); Zi, Jian-Ting (3) ","(1) School of Environmental Science and Engineering, Shanghai Jiao Tong University, Shanghai; 200240, China (2) School of Agriculture and Biology, Shanghai Jiao Tong University, Shanghai; 200240, China (3) Yunnan Dali Research Institute of Shanghai Jiao Tong University, Dali; 671000, China ","Wang, Xin-Ze(xinzewang@sjtu.edu.cn) ","Zhongguo Huanjing Kexue/China Environmental Science","Zhongguo Huanjing Kexue","","Chinese Society for Environmental Sciences","39","2","666-673","February 20, 2019","","","2019","Chinese","10006923","","","","","","","","","ZHKEEI","Journal article (JA)","In order to solve the problem of large footprints of traditional soil infiltration systems, a two-stage soil infiltration system consisting of a multi-soil-layering (MSL) system and a subsurface wastewater infiltration (SWI) system was developed. The influences of different shunt ratios on nitrogen removal performances were investigated under a high hydraulic loading rate (HLR) of 0.3m/d. And the abundances of nitrogen functional genes in different layers were also analysed by real-time quantitative PCR for further disclosing the nitrogen removal mechanisms. The results showed that the shunt distributing wastewater certainly improved the nitrogen removal under high HLRs. The optimal removal efficiencies of 91.16% for COD, 96.91% for TP, 72.11% for NH4+-N and 72.27% for TN were obtained in the system with shunt ratio of 1: 2. Furthermore, the study on nitrogen functional genes indicated that nitrification and anammox in the MSL system coupled with nitrification and denitrification in the SWI system were the main nitrogen removal pathway in the two-stage soil infiltration system. © 2019, Editorial Board of China Environmental Science. All right reserved.","35","Nitrogen removal","Genes - Infiltration - Nitrification - Polymerase chain reaction - Soils - Wastewater treatment","Hydraulic loading rates - Nitrification and denitrification - Real-time quantitative PCR - Removal efficiencies - Soil infiltration - Soil layerings - Subsurface wastewater infiltration system - Subsurface wastewater infiltrations","452.4 Industrial Wastes Treatment and Disposal - 461.2 Biological Materials and Tissue Engineering - 483.1 Soils and Soil Mechanics - 801.2 Biochemistry - 802.2 Chemical Reactions",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Exploration on UV-Blocking Performance of Lignin from Palm (Trachycarpus Fortunei) Fiber","20192006919755","","Wang, Yanlai (1); Xiao, Xiuyun (1); Wang, Shu (1); Li, Kang (1); Jiang, Ying (1); Ma, Yifa (2); Zhang, Tonghua (1, 3); Ran, Ruilong (1) ","(1) College of Textiles & Garments, Southwest University, Chongqing Engineering Research Center of 1 Biomaterial Fiber and Modern Textile, Chongqing, China (2) Honghe Palm Industry Association, Yunnan; 654400, China (3) State Key Laboratory of Bio-Fibers and Eco-Textiles, Qingdao University, Qingdao, China ","Ran, Ruilong(466325160@qq.com) ","Journal of Natural Fibers","J. Nat. Fibres","","Taylor and Francis Inc., 325 Chestnut St, Suite 800, Philadelphia, PA 19106, United States","","","","2019","","","2019","English","15440478","1544046X","","10.1080/15440478.2019.1612307","","","","","","","Article in Press","To reveal the ultraviolet (UV) blocking mechanism of palm fiber, alkali lignin was extracted from palm and bamboo fiber and its UV absorption spectrum was tested, followed by some structural characterization. Palm fiber lignin was found to have a higher UV absorbance. Fourier Transform infrared spectroscopy (FTIR) analysis revealed that the ultraviolet absorbing functional groups in palm fibers including phenol OH, aliphatic OH, aromatic ring and triple bond structure. Thermogravimetric Analysis (TG) and elemental analysis indicated high protein content and highly concentrated aromatic structures also contribute to the superior UV absorption properties of palm fibers. © 2019, © 2019 Taylor & Francis.","30","Thermogravimetric analysis","Absorption spectroscopy - Aromatic compounds - Bamboo - Fibers - Fourier transform infrared spectroscopy - Light absorption - Lignin - Mechanisms - Thallium alloys","Alkali lignin - Aromatic structures - Bamboo fibers - Blocking mechanisms - Structural characterization - Structure characterization - UV absorption spectrum - UV blocking","549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 601.3 Mechanisms - 741.1 Light/Optics - 801 Chemistry - 804.1 Organic Compounds - 811.1 Pulp and Paper - 811.3 Cellulose, Lignin and Derivatives",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The Recognition of Motion Intention of Knee Joint Based on Piezoelectric Signals","20191406738722","","Zhu, Benben (1); Wan, Zhou (1); Xu, Yi (1) ","(1) Kunming University of Science and Technology, Institute of Information Engineering and Automation, Kunming, Yunnan; 650500, China ","Wan, Zhou(ynkgwz@yahoo.com) ","Journal of Physics: Conference Series","J. Phys. Conf. Ser.","China University of Petroleum; Yanshan University","Institute of Physics Publishing","1176","5","","March 26, 2019","2018 International Seminar on Computer Science and Engineering Technology, SCSET 2018 - Control and Automation Engineering","5 of 6","2019","English","17426588","17426596","","10.1088/1742-6596/1176/5/052024","052024","2018 International Seminar on Computer Science and Engineering Technology, SCSET 2018","December 17, 2018 - December 18, 2018","Shanghai, China","146461","","Conference article (CA)","Aiming at the human body exoskeleton motion intention recognition process, based on the pressure signals of muscle groups of control, building joint motion information acquisition system, the application of multi-sensor information fusion technique based on neural network, based on the piezoelectric signal muscle as input and output of the joint angle trajectory motion intention model, calculate the joint exercise intention and angle track. Finally, the knee flexion and extension movement as the main object of study, through calculation and practical test, the ideal results are obtained. It shows that the motion signals of the knee joint can be reflected by the piezoelectric signals collected during the motion of the knee joint. © Published under licence by IOP Publishing Ltd.","11","Joints (anatomy)","Exoskeleton (Robotics) - Motion estimation - Muscle - Physiological models - Piezoelectricity","Human body exoskeletons - Input and outputs - Motion intention - Motion intention recognition - Multi-sensor information fusion - Piezoelectric signals - Practical tests - Pressure signal","461.2 Biological Materials and Tissue Engineering - 461.3 Biomechanics, Bionics and Biomimetics - 701.1 Electricity: Basic Concepts and Phenomena",,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Plastic greenhouse recognition based on GF-2 data and multi-texture features","20193907477094","GF-2","Wu, Jinyu (1); Liu, Xiaolong (1, 2); Bo, Yanchen (3); Shi, Zhengtao (1); Fu, Zhuo (4) ","(1) College of Tourism & Geography Science, Yunnan Normal University, Kunming; 650500, China (2) Provincial Key Laboratory of Plateau Geographical Processes & Environmental Change, Kunming; 650500, China (3) Faculty of Geographical Science, Beijing Normal University, Beijing; 100875, China (4) Ministry of Ecology and Environmental Center for Satellite Application on Ecology and Environment, Beijing; 100094, China ","Liu, Xiaolong(liuxl@mail.bnu.edu.cn) ","Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering","Nongye Gongcheng Xuebao","","Chinese Society of Agricultural Engineering","35","12","173-183","June 15, 2019","","","2019","Chinese","10026819","","","10.11975/j.issn.1002-6819.2019.12.021","","","","","","NGOXEO","Journal article (JA)","The wide use of plastic greenhouses in the word has brought economic benefits, but also caused many environmental problems. Accurate and timely acquisition of spatial distribution information of plastic greenhouse is of great significance to agricultural production and soil management. The use of plastic greenhouse has changed the structure of soil, thus changing the surface spectral characteristics of the soil. Because of the particularity of the plastic film material, the reflection spectrum has strong directionality and uncertainty, so it is difficult to identify plastic greenhouse accurately only depending on the reflectance spectrum characteristics of ground objects. In this paper, Kunming City, Yunnan Province is taken as the research area, using GF-2 image as a single data source, the multi-scale segmentation method is used to obtain the image object efficiently and accurately. According to the detailed spatial information of plastic greenhouse, the applicability of three image object-based texture extraction algorithms, namely GLCM(gray-level co-occurrence matrix), LBP(local binary pattern) and PSI(pixel shape index) for plastic greenhouse identification is analysed and tested. In addition, different texture features are combined with spectral features and NDVI index to form different classification schemes, to explore which one would be the best combination of texture features for identification of plastic greenhouses. In order to explore the robustness of the method, different texture feature combination schemes are applied in the study areas. The results of SVM (support vector machine) classifier are evaluated by confusion matrix. The results show that the overall combination schemes of the two research areas with different landscape patterns have the same trend. The combination of spectral features and NDVI index can accurately identify the scattered waters in each of the two study areas. For plastic greenhouses and impervious surfaces with similar reflectance spectra, adding texture features can make up for limitation of spectral characteristics and improve the overall accuracy. The phenomena of homologous or homologous spectra in spectral features of high spatial resolution image can effectively improve the discrimination between plastic greenhouse and impervious surface. Texture features can significantly improve the identification accuracy of plastic greenhouse following the object-based image classification frame. In the classification scheme of plastic greenhouses with different spatial distribution structures, the LBP (local binary pattern) texture algorithm has the best recognition accuracy, the overall accuracy of study area A is 96.85%, Kappa coefficient is 0.95, and that of study area B is 95.58% and 0.94. Landscape fragment analysis (landscape fragmentation index area mean index, aggregation indices) of the two different study areas showed that the plastic greenhouses in study area A are more fragmented than study area B (area mean indices are 3.39 hm² and 1.37 hm², aggregation indices are 80.64 and 72.98 for plastic greenhouses in study area A and B, respectively). The results of fragmentation are consistent with those of classification, and the accuracy of landscape classification with more space fragments is lower (the highest overall classification accuracy for study area A and B are 98.13% and 96.13%, respectively, the PA(producer accuracy) and UA(user accuracy) are 96.47% and 97.93% for study area A, and 90.67%, 99.68% for study area B). The results show that texture features based on image objects can improve the recognition accuracy of small-scale plastic greenhouse. This is of great significance to the accurate mapping of the distribution of plastic greenhouses. © 2019, Editorial Department of the Transactions of the Chinese Society of Agricultural Engineering. All right reserved.","51","Image texture","Agronomy - Greenhouses - Image enhancement - Image registration - Image resolution - Image segmentation - Matrix algebra - Reflection - Remote sensing - Soils - Spatial distribution - Support vector machines - Textures","Gf-2 data - Gray level co-occurrence matrix - High spatial resolution images - Object-based classifications - Object-based image classification - Spectral characteristics - SVM(support vector machine) - Texture features","483.1 Soils and Soil Mechanics - 723 Computer Software, Data Handling and Applications - 723.2 Data Processing and Image Processing - 821.3 Agricultural Methods - 821.6 Farm Buildings and Other Structures - 921 Mathematics - 921.1 Algebra",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Excellent air and water stability of two-dimensional black phosphorene/MXene heterostructure","20191706815406","","Li, Hua (1, 2); Lian, Peichao (1, 2); Lu, Qiuju (1, 2); Chen, Jicai (1); Hou, Ranran (1, 2); Mei, Yi (1, 2) ","(1) Faculty of Chemical Engineering, Kunming University of Science and Technology, Kunming; 650500, China (2) Higher Educational Key Laboratory for Phosphorus Chemical Engineering of Yunnan Province, Kunming; 650500, China ","Lian, Peichao(lianpeichao@126.com) ","Materials Research Express","Mater. Res. Express","","Institute of Physics Publishing","6","6","","March 15, 2019","","","2019","English","","20531591","","10.1088/2053-1591/ab0b84","065504","","","","","","Journal article (JA)","Two-dimensional (2D) materials, such as black phosphorene (BP) and MXene (Ti3C2), have attracted great attention in recent years because of their good application prospects in photocatalytic, field-effect transistor and energy storage etc. However, the poor chemical stability of 2D meterials limits their potential performance because their structures are easily destroyed when they were exposed to air and water. Hence, it is very important and necessary to settle the air and water instability of 2D materials. 2D heterostructures, assembly combined with bare 2D materials, which have shown outstanding properties due to their synergistic effect. In this work, the bare BP and Ti3C2 were prepared and then combined into a 2D BP/Ti3C2 heterostructure. The stabilities of bare BP, Ti3C2 and BP/Ti3C2 heterostructure were evaluated by the ultraviolet-visible (UV-Vis) spectra, XPS and optical microscopy. To our surprise, the stability of the 2D BP/Ti3C2 heterostructure was superior to that of the bare BP and Ti3C2. The reason why 2D BP/Ti3C2 heterostructure has excellent stability was that it formed P-O-Ti bonds between BP and Ti3C2. Because of its excellent air and water stability, the 2D BP/Ti3C2 heterostructure can be used in many fields such as photocatalytic, field-effect transistor and energy storage. © 2019 IOP Publishing Ltd.","56","Titanium compounds","Chemical stability - Energy storage - Field effect transistors","Application prospect - Exposed to - Photo-catalytic - Synergistic effect - Two Dimensional (2 D) - Ultraviolet-visible spectra - Water stability","525.7 Energy Storage - 714.2 Semiconductor Devices and Integrated Circuits - 801 Chemistry",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Photoconductive properties of Er-CdSe nanobelt detectors","20183605783198","","Huang, Jieqing (1, 3); Tan, Qiuhong (1, 2, 3); Zhang, Zijing (4); Wang, Qianjin (1, 2, 3); Feng, Xiaobo (1, 2, 3); Liu, Yingkai (1, 2, 3) ","(1) Yunnan Key Laboratory of Opto-Electronic Information Technology, Kunming; 650500, China (2) Institute of Physics and Electronic Information, Yunnan Normal University, Kunming; 650500, China (3) Key Laboratory of Yunnan Higher Education Institutes for Optoelectric Information and Technology, Kunming; 650500, China (4) Institute of Animal Husbandry and Veterinary Science, Henan Academy of Agricultural Science, Zhengzhou; 450002, China ","Liu, Yingkai(liuyingkai99@163.com) ","Journal of Materials Science","J Mater Sci","","Springer New York LLC","54","1","560-570","January 1, 2019","","","2019","English","00222461","15734803","","10.1007/s10853-018-2845-8","","","","","","JMTSAS","Journal article (JA)","Three kinds of devices based on single Er-doped CdSe nanobelt (Er-CdSe NB), single CdSe NB and four CdSe NBs in parallel were constructed by hard mask assisted with 10-μm tungsten wire in diameter. The photoelectronic properties of three kinds of devices were investigated. It is found that the dark currents of Er-CdSe NB and CdSe NB (four CdSe NBs in parallel) are 4 × 10−10 and 1.0 × 10−13 A (8.92 × 10−11 A). They have high Ion/Ioff ratios with 2.21 × 104 and 8.97 × 105 (4.61 × 104), respectively. The corresponding responsivity, external quantum efficiency and detectivity of Er-CdSe NB and CdSe NB (four CdSe NBs in parallel) are 2.17 × 103, 3.87 × 105 and 2.27 × 1012 A/W; 3.84, 692 and 2.9 × 1011; 1.59 × 102, 2.86 × 104 and 4.96 × 1011 Jones. The responsivity Rλ and external quantum η of four CdSe NBs in parallel are higher by two orders of magnitude than that of single CdSe NB device. The detectivity D* of the former is twofold higher than that of the latter. In the meantime, Rλ, η and D* of Er-CdSe NB are 10-fold higher than those of four CdSe NBs in parallel. The superior performance of the Er-CdS NB device offers an avenue to develop highly sensitive photodetector applications. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","44","Selenium compounds","Cadmium sulfide - Erbium compounds - II-VI semiconductors - Nanobelts - Photoconductivity","Detectivity - External quantum efficiency - Highly sensitive photodetectors - Orders of magnitude - Photoconductive properties - Photoelectronic properties - Responsivity - Tungsten wires",,"Number: 11764046, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Natural Science Foundation (Grant Nos. 11764046, 11304275, 11764047 and 61564010), Applied Basic Research Foundation of Yunnan Province (2017FB009) and Innovative Talents of Science and Technology Plan Projects of Yunnan Province (2014HB010).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A review on optical methods to assess dental behavior under stress","20193907478884","","Picart, Pascal (1, 2, 3); Fages, Michel (4); Slangen, Pierre (5); Xia, Haiting (1); Montresor, Silvio (1, 2); Guo, Rongxin (6, 7); Li, Junchang (8); Solieman, O. Yusuf (4); Durand, Jean-Cédric (4) ","(1) LAUM CNRS 6613, Le Mans Université, Avenue Olivier Messiaen, LE MANS; 72085, France (2) Institut d'Acoustique-Graduate School, Le Mans Université, CNRS, Avenue Olivier Messiaen, LE MANS; 72085, France (3) ENSIM-École Nationale Supérieure d'Ingénieurs du Mans, rue Aristote, LE MANS; 72085, France (4) Université de Montpellier, EA4203, Laboratoire Bioingénierie et Nanosciences, 545, Avenue du Professeur Viala, MONTPELLIER Cedex 5; 34193, France (5) IMT Mines Alès, LGEI/ISR, Université de Montpellier, 6 Avenue de Clavières, ALES; 30100, France (6) Faculty of Civil Engineering and Mechanics, Kunming University of Science and Technology, KUNMING; 650500, China (7) Key Lab. of Yunnan Higher Educ. Institutes for Mech. Behav. and Microstructure Des. of Adv. Mat., Kunming University of Science and Technology, KUNMING; 650500, China (8) Faculty of Science, Kunming University of Science and Technology, KUNMING; 650500, China ","","Proceedings of SPIE - The International Society for Optical Engineering","Proc SPIE Int Soc Opt Eng","","SPIE","11060","","","2019","Optical Methods for Inspection, Characterization, and Imaging of Biomaterials IV","1 of 1","2019","English","0277786X","1996756X","9781510627994","10.1117/12.2531773","110600B","Optical Methods for Inspection, Characterization, and Imaging of Biomaterials IV 2019","June 24, 2019 - June 26, 2019","Munich, Germany","151671","PSISDG","Conference article (CA)","This paper proposes a review of the different opportunities described in literature for quantitative assessment of natural and reconstructed teeth using optical methods. These experimental method are particularly interesting for understanding the behavior of the natural tooth, but even more so for the CAD/CAM (Computerized aided design and computerized aided manufacturing) bonded ceramics reconstructions. Indeed CAD/CAM ceramics are increasingly used as therapeutic options. However, little is known about their mechanical behavior under stress, as the response of the prepared tooth supporting it. In the past years, optical approaches were proposed to get whole field and quantitative measurement of their mechanical properties. This paper discusses the main methods described in literature, as photo elasticity, digital Moiré interferometry, speckle interferometry and digital color holography. © COPYRIGHT SPIE. Downloading of the abstract is permitted for personal use only.","34","Computer aided design","Ceramic materials - Computer graphics - Dental materials - Elasticity - Holographic interferometry - Holography - Interferometry - Speckle","Digital color holographies - Displacement field - Mechanical behavior - Speckle interferometry - Strain fields","462.3 Dental Equipment and Supplies - 723.5 Computer Applications - 741.1 Light/Optics - 743 Holography - 746 Imaging Techniques - 812.1 Ceramics - 941.4 Optical Variables Measurements",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Switchable luminescent properties in two photochromic naphthalene diimide coordination networks","20192507059275","","Liu, Teng (1); Chen, Yuan (1); Sun, Zhi-Ling (1); Liu, Jiaming (2); Liu, Jian-Jun (1) ","(1) Center for Yunnan-Guizhou Plateau Chemical Functional Materials and Pollution Control, Qujing Normal University, 655011, China (2) School of Metallurgy Engineering, Jiangxi University of Science and Technology, Ganzhou; 341000, China ","Liu, Jian-Jun(jjliu302@163.com) ","Journal of Solid State Chemistry","J. Solid State Chem.","","Academic Press Inc.","277","","216-220","September 2019","","","2019","English","00224596","1095726X","","10.1016/j.jssc.2019.06.022","","","","","","JSSCBI","Journal article (JA)","Photochromic materials as a new class of multifunctional materials have received much attention owing to their potential applications in many fields. In order to investigate the electron-transfer photochromic behaviour of coordination polymers, two new coordination polymers based on the electron-deficient naphthalene diimide (NDI) and dicarboxylate ligand, namely [Zn2(DPNDI)(TPDC)2] (1) [Cd6(DPNDI)(TPDC)6(DMF)6] (2) (DPNDI = N,N′-di(3-pyridyl)-1,4,5,8-naphthalene tetracarboxydiimide, H2TPDC = thiophene-2,5-dicarboxylic acid, DMF = N,N′-dimethylformamide), were synthesized under solvothermal condition and were characterized by elemental analysis, IR spectroscopy, thermogravimetric analyses, and single-crystal X-ray diffraction. Complex 1 is a three-dimensional coordination with rhombus channels, whereas complex 2 shows a sandwiched layer structure. Because of the presence of electron-deficient NDI moieties, complexes 1 and 2 can easily undergo photoinduced electron transfer and eye-detectable photochromic behaviour. Moreover, their luminescence can be switched by UV–Vis light irradiation and standing in the air. © 2019 Elsevier Inc.","45","Coordination reactions","Carboxylation - Chromogenics - Complex networks - Crystallography - Dimethylformamide - Electron transitions - Luminescence - Naphthalene - Organic solvents - Photochromism - Polymers - Single crystals - Thermogravimetric analysis","Coordination Polymers - Electron transfer - Multi-functional materials - Naphthalene diimide - Photo-induced electron transfer - Single crystal x-ray diffraction - Switchable - Thiophene-2 ,5-dicarboxylic acids","722 Computer Systems and Equipment - 741.1 Light/Optics - 801 Chemistry - 802.2 Chemical Reactions - 804.1 Organic Compounds - 815.1 Polymeric Materials - 933.1 Crystalline Solids","Number: 51474191, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51703118, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51764048, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Funding for this research was provided by: National Natural Science Foundation of China (51764048, 51703118 and 51474191), Yunnan Province Thousand Youth Talents Plan, and Program for the Application Fundamental Research of Yunnan Province (award No. 2017FD144 and 2018FB019).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
