Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Full coverage of optimal phasor measurement unit placement solutions in distribution systems using integer linear programming","20192006919388","","Chen, Xuebing (1); Sun, Lu (2, 3); Chen, Tengpeng (4); Sun, Yuhao (5, 6); Rusli (1); Tseng, King Jet (7); Ling, Keck Voon (1); Ho, Weng Khuen (2); Amaratunga, Gehan A.J. (5, 8) ","(1) School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; 639798, Singapore (2) Department of Electrical and Computer Engineering, National University of Singapore, Singapore; 117576, Singapore (3) Experimental Power Grid Centre (EPGC), A*STAR, Singapore; 627590, Singapore (4) Department of Instrumental and Electrical Engineering, Xiamen University, Xiamen; 361102, China (5) National Centre for International Research on Photoelectric and Energy Materials, Yunnan University, Kunming; 650091, China (6) CTC Intelligence (Shenzhen) Tech Co., Ltd., Shenzhen; 518110, China (7) Department of Engineering, Singapore Institute of Technology, Singapore; 138683, Singapore (8) Electrical Engineering Division, Department of Engineering, University of Cambridge, Cambridge; CB3 0FA, United Kingdom ","Chen, Tengpeng(tpchen@xmu.edu.cn) ","Energies","Energies","","MDPI AG, Postfach, Basel, CH-4005, Switzerland","12","8","","April 24, 2019","","","2019","English","","19961073","","10.3390/en12081552","1552","","","","","","Journal article (JA)","Integer linear programming (ILP) has been widely applied to solve the optimal phasor measurement unit (PMU) placement (OPP) problem for its computational efficiency. Using ILP, a placement with minimum number of Phasor Measurement Units (PMUs) and maximum measurement redundancy can be obtained while ensuring system observability. Author response: please delete this above sentence. However, the existing ILP-based OPP methods does not guarantee full coverage of solutions to the optimization problem, which may sequentially results in suboptimal supervision of the system. In this paper, a hybrid ILP-based method is proposed to cover all solutions to the OPP problem without any omission. Comparing with the existing exhaustive searching methods, the proposed method is more computationally efficient, which makes finding all solutions in a large system a more feasible problem. © 2019 by the authors.","21","Phasor measurement units","Computational efficiency - Integer programming - Observability - Phase measurement - Solution mining","Computationally efficient - Distribution system optimizations - Finding all solutions - Integer Linear Programming - Measurement redundancy - Optimization problems - Phasor measurement unit (PMUs) - PMU placement","502.1 Mine and Quarry Operations - 731.1 Control Systems - 921.5 Optimization Techniques - 942.2 Electric Variables Measurements","Number: -, Acronym: ACRHEM, Sponsor: Advanced Centre of Research in High Energy Materials, University of Hyderabad; Number: -, Acronym: I-CORE, Sponsor: Israeli Centers for Research Excellence; Number: -, Acronym: -, Sponsor: Myelin Project; Number: -, Acronym: NRF, Sponsor: National Research Foundation Singapore; Number: -, Acronym: -, Sponsor: Program for Innovative Research Team of Ningbo Novel Photoelectric Materials and Devices; Number: 20720190021, Acronym: FOM, Sponsor: Stichting voor Fundamenteel Onderzoek der Materie; ","This work was supported in part by the Fundamental Research Funds for the Central Universities under Grant 20720190021, the National Centre for International Research on Photoelectric and Energy Materials and in part by the Singapore National Research Foundation (NRF) under its Campus for Research Excellence and Technological Enterprize (CREATE) programme, and Cambridge Centre for Advanced Research in Energy Efficiency in Singapore (CARES), C4T project.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Research on massive ECG data in XGBoost","20191306688518","","Li, Hao (1); Pu, Bin (2); Kang, Yan (2); Lu, Chen Yang (2) ","(1) Department of Network Engineering, School of Software, Yunnan University, Kunming, China (2) Department of Software Engineering, School of Software, Yunnan University, Kunming; 650091, China ","Kang, Yan(kangyan@ynu.edu.cn) ","Journal of Intelligent and Fuzzy Systems","J. Intelligent Fuzzy Syst.","","IOS Press, Nieuwe Hemweg 6B, Amsterdam, 1013 BG, Netherlands","36","2","1161-1169","2019","The 6th International Multi-Conference on Engineering and Technology Innovation 2017 (IMETI2017)","","2019","English","10641246","18758967","","10.3233/JIFS-169890","","","","","","","Conference article (CA)","There exists a huge amount of ECG data available in heart disease diagnosis which is found difficult in handing. Recently, many researchers focused on mining disease diagnosis to innovate the hidden patterns and their relevant features. Mining bio-medical data is one of the predominant research areas where clustering techniques are emphasized in heart disease diagnosis. But few people deal with large heart disease datasets and then classify disease data sets according to heart disease feature. We propose a method of anomaly threshold based on multiple classifiers can be well suited to datasets containing abnormal data, and use XGBoost algorithm as a sub-classifier to process massive ECG data. This research focuses on the heart disease classification problem. The data set is divided into two categories, and then it was classified into more specific categories, experimental results show that this method can improve classification accuracy. The experiments are conducted on massive instances of different heart disease obtained from the hospital actual cases and two data sets of UCI. In fact, we compared SVM, C4.5, Naive Bayes, Logistic, RandomForest and XGBoost algorithms, and found that tree-based model classifier is the best fit to predict arrhythmia. The method proposed in this paper is of great significance to the processing and forecasting system of large medical data sets, and promote the development of wisdom medical care. © 2019 - IOS Press and the authors. All rights reserved","19","Classification (of information)","Cardiology - Classifiers - Diseases - Electrocardiography - Heart - Large dataset - Medical computing","Classification accuracy - Clustering techniques - Forecasting system - Heart disease - Heart disease diagnosis - Intelligent medical - Multiple classifiers - Relevant features","461 Bioengineering and Biology - 716.1 Information Theory and Signal Processing - 802.1 Chemical Plants and Equipment","Number: 61762092, Acronym: -, Sponsor: National Natural Science Foundation of China; Number: 2017SE204, Acronym: -, Sponsor: -; ","This work has been supported by the National Science Foundation of China Grant No. 61762092, "Dynamic multi-objective requirement optimization based on transfer learning", National Science Foundation of China Grant No. 61762089, "The key research of high order tensor decomposition in distributed environment", Open Foundation of Key Laboratory in Software Engineering of Yunnan Province under Grant NO. 2017SE204, "Research on extracting software feature models using transfer learning".",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Petrology, geochemistry and P–T–t path of lawsonite-bearing retrograded eclogites in the Changning–Menglian orogenic belt, southeast Tibetan Plateau","20185206299781","","Wang, Huining (1); Liu, Fulai (1); Li, Jing (2); Sun, Zaibo (2); Ji, Lei (1); Tian, Zhonghua (1); Liu, Lishuang (1); Santosh, M. (3, 4) ","(1) Key Laboratory of Deep-Earth Dynamics of Ministry of Natural Resources, Institute of Geology, Chinese Academy of Geological Sciences, Beijing, China (2) Yunnan Institute of Geological Survey, Kunming, China (3) School of Earth Sciences and Resources, China University of Geosciences, Beijing, China (4) Centre for Tectonics, Exploration and Research and Research, University of Adelaide, Adelaide; SA, Australia ","Liu, Fulai(lfl0225@sina.com) ","Journal of Metamorphic Geology","J. Metamorph. Geol.","","Blackwell Publishing Inc.","37","4","439-478","May 2019","","","2019","English","02634929","15251314","","10.1111/jmg.12462","","","","","","","Journal article (JA)","The Changning–Menglian orogenic belt (CMOB) in the southeastern Tibetan Plateau, is considered as the main suture zone marking the closure of the Palaeo-Tethys Ocean between the Indochina and Sibumasu blocks. Here, we investigate the recently discovered retrograded eclogites from this suture zone in terms of their petrological, geochemical and geochronological features, with the aim of constraining the metamorphic evolution and protolith signature. Two types of metabasites are identified: retrograded eclogites and mafic schists. The igneous precursors of the retrograded eclogites exhibit rare earth element distribution patterns and trace element abundance similar to those of ocean island basalts, and are inferred to have been derived from a basaltic seamount in an intra-oceanic tectonic setting. In contrast, the mafic schists show geochemical affinity to arc-related volcanics with the enrichment of Rb, Th and U, and depletion of Nb, Ta, Zr, Hf and Ti, and their protoliths possibly formed at an active continental margin tectonic setting. Retrograded eclogites are characterized by peak metamorphic mineral assemblages of garnet, omphacite, white mica, lawsonite and rutile, and underwent five-stage metamorphic evolution, including pre-peak prograde stage (M1) at 18–19 kbar and 400–420°C, peak lawsonite-eclogite facies (M2) at 24–26 kbar and 520–530°C, post-peak epidote–eclogite facies decompression stage (M3) at 13–18 kbar and 530–560°C, subsequent amphibolite facies retrogressive stage (M4) at 8–10 kbar and 530–600°C, and late greenschist facies cooling stage (M5) at 5–8 kbar and 480–490°C. Laser ablation inductively coupled plasma mass spectrometry (LA–ICP–MS) U–Pb spot analyses of zircon show two distinct age groups. The magmatic zircon from both the retrograded eclogite and mafic schist yielded protolith ages of 451 ± 3 Ma, which is consistent with the ages of Early Palaeozoic ophiolitic complexes and ocean island sequences in the CMOB reported in previous studies. In contrast, metamorphic zircon from the retrograded eclogite samples yielded consistent Triassic metamorphic ages of 246 ± 2 and 245 ± 2 Ma, which can be interpreted as the timing of closure of the Palaeo-Tethys Ocean. The compatible peak metamorphic mineral assemblages, P–T–t paths and metamorphic ages, as well as the similar protolith signatures for the eclogites in the CMOB and Longmu Co–Shuanghu suture (LCSS) suggest that the two belts formed part of a cold oceanic subduction system in the Triassic. The main suture zone of the Palaeo-Tethyan domain extends at least 1,500 km in length from the CMOB to the LCSS in the Tibetan Plateau. The identification of lawsonite-bearing retrograded eclogites in the CMOB provides important insights into the tectonic framework and complex geological evolution of the Palaeo-Tethys. © 2018 John Wiley & Sons Ltd","189","Silicate minerals","Exploratory geochemistry - Gasoline - Geochemistry - Geochronology - Laser ablation - Mass spectrometry - Metamorphic rocks - Mica - Oceanography - Oxide minerals - Petrology - Rare earths - Tectonics - Titanium dioxide - Trace elements - Zircon","Eclogites - Geochemical affinity - Geological evolution - Laser ablation inductively-coupled plasma mass spectrometries - Metamorphic evolution - Ocean island basalts - Orogenic belts - Palaeo-Tethys Ocean",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Measuring and exploring the geographic mobility of American professors from graduating institutions: Differences across disciplines, academic ranks, and genders","20192707130829","","He, Zekai (1); Zhen, Ni (2, 3); Wu, Chaojiang (4) ","(1) School of Economics, Southwestern University of Finance and Economics, 555, Liutai Avenue, Wenjiang District, Chengdu, Sichuan; 611130, China (2) School of Business Administration, Southwestern University of Finance and Economics, 555, Liutai Avenue, Wenjiang District, Chengdu, Sichuan; 611130, China (3) School of Accounting, Yunnan University of Finance and Economics, 237 Longquan Road, Kunming, Yunnan; 650221, China (4) Department of Management and Information Systems, College of Business Administration, Kent State University, 475 Terrace Drive, Kent; OH; 44242, United States ","Zhen, Ni(jennyzhen523@gmail.com) ","Journal of Informetrics","J. Inf.","","Elsevier Ltd","13","3","771-784","August 2019","","","2019","English","17511577","18755879","","10.1016/j.joi.2019.05.001","","","","","","","Journal article (JA)","This paper proposes two novel measures to study the geographic mobility of faculty members from their graduating institutions in the United States: a continuous measure using geographic distance and a discrete one concerning the concept of Metropolitan Statistical Area (MSA). The joint application of the two novel measures to a hand-collected hiring network dataset including more than 15,000 faculty members in three disparate disciplines (business, computer science, and history) leads to interesting findings regarding geographic mobility of American professors from graduating institutions, defined by relocation distance or cross-MSA from the PhD granting institution and the hiring institution. Overall, American faculty exhibits high geographic mobility from their graduating institutions in terms of relocation distance and cross-MSA moves. History faculty members have the highest mobility while those in business show the lowest mobility. We further find that assistant professors show the highest mobility while full professors show lowest mobility. In addition, while there is little distance difference between male and female faculty members overall, female faculty members are less likely to move between MSAs or regions in the United States. © 2019 Elsevier Ltd. All rights reserved.","31","Employment","Computer applications","Distance-difference - Faculty members - Female faculty - Gender differences - Geographic distance - Mobility behavior","723.5 Computer Applications",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Temporal and spatial characteristics of urban morphological evolution in Chenggong District of Kunming based on GIS","20191606807128","","Song, Linlin (1); Yuan, Lei (1, 2) ","(1) School of Information Science and Technology, Yunnan Normal University, Kunming, China (2) Engineering Research Centre, Ministry of Education on Geography Information Technology of Western Resource Environment, Kunming, China ","Yuan, Lei(v_ict@163.com) ","IOP Conference Series: Earth and Environmental Science","IOP Conf. Ser. Earth Environ. Sci.","","Institute of Physics Publishing","237","3","","March 19, 2019","4th International Conference on Advances in Energy Resources and Environment Engineering - Geographic Information Science, Geotechnical Environment Engineering and Materials, Land Planning","3 of 6","2019","English","17551307","17551315","","10.1088/1755-1315/237/3/032124","032124","2018 4th International Conference on Advances in Energy Resources and Environment Engineering, ICAESEE 2018","December 7, 2018 - December 9, 2018","Chengdu, China","147104","","Conference article (CA)","In recent years, with the acceleration of urbanization and the rapid growth of urban population, the impact of urban human activities on the ecological environment system has become more and more significant. How to scientifically to analyze the evolution characteristics of urban spatial form and demarcate the urban extension boundary scientifically and reasonably is of great significance to grasp the urban development context, construct a scientific and reasonable urban spatial form framework and guide the healthy and sustainable development of the city. This paper takes the Chenggong District of Kunming City, which has been developing rapidly in recent years, as the research object. It uses the Landsat remote sensing satellite image data onto different periods to extract the information on the land use type of the study area, and then combines the GIS technology to analyze the temporal and spatial characteristics of the urban form evolution in the Chenggong District. Finally, qualitative analysis is carried out in the aspects of the natural environment, policy orientation, economy and society in combination with the evolution of urban form. After introducing the four types of indicators: Extended annual speed, extended dynamics, extended intensity and extended comprehensive index, the urban form evolution of Chenggong District was quantitatively analyzed. It was found that Chenggong District was in the stage of rapid development of urbanization in the past 15 years. There is obvious differentiation in the pattern, the southwest and northwest directions are the main expansion directions, and the southeast direction is the slowest. Natural factors have greatly restricted the expansion of Chenggong District. The development of economic construction and policy planning has become the main driving factors for urban land expansion and space-time evolution. © 2019 Published under licence by IOP Publishing Ltd.","18","Urban growth","Energy resources - Expansion - Geographic information systems - Land use - Population statistics - Remote sensing - Sustainable development","Comprehensive indices - Ecological environments - Economic constructions - Evolution characteristics - Morphological evolution - Qualitative analysis - Remote sensing satellites - Space-time evolution","403 Urban and Regional Planning and Development - 403.1 Urban Planning and Development - 525.1 Energy Resources and Renewable Energy Issues - 903.3 Information Retrieval and Use - 951 Materials Science",,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Role of boron doped silicon nanocage (B-Si48) as catalyst for oxygen reduction reaction in fuel cells","20193107247270","","Li, Yingfang (1); Yang, Bo (1); Yan, Li (1); Gao, Wei (2); Najafi, Meysam (3) ","(1) School of Engineering, Honghe University, Mengzi; 661199, China (2) School of Information Science and Technology, Yunnan Normal University, Kunming; 650500, China (3) Medical Biology Research Center, Kermanshah University of Medical Sciences, Kermanshah; 67149-67346, Iran ","Yan, Li(yanli@uoh.edu.cn) ","Chemical Physics Letters","Chem. Phys. Lett.","","Elsevier B.V.","731","","","16 September 2019","","","2019","English","00092614","","","10.1016/j.cplett.2019.136629","136629","","","","","CHPLBC","Journal article (JA)","In this study, performance of boron doped Si48 to catalyze the oxygen reduction reaction in acidic environment was examined. Results showed B-Si48-*OOH creation was more acceptable reaction than O2 dissociation from thermodynamic view point. In acidic environment the onset potential of oxygen reduction reaction on B-Si48 was 0.85 V, which correspond to a minimum oxygen reduction reaction over-potential of 0.38 V. The over-potential to oxygen reduction reaction on B-doped Si48 was lower than over-potential on platinum-based catalysts (0.45 V). Results demonstrated that the B-doped Si48 is an accepted catalyst to oxygen reduction reaction with high performance. © 2019 Elsevier B.V.","70","Boron compounds","Boron - Catalysis - Catalysts - Electrolytic reduction - Fuel cells - Nanostructures - Oxygen - Silicon - Silicon compounds - Vanadium compounds","Acidic environment - Boron-doped - Boron-doped silicon - Nanocages - Onset potential - Over potential - Oxygen reduction reaction - Platinum based catalyst","549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 702.2 Fuel Cells - 761 Nanotechnology - 802.2 Chemical Reactions - 804 Chemical Products Generally - 933 Solid State Physics","Number: 2017FH001-057, Acronym: -, Sponsor: -; ","We thank the reviewers for their constructive comments in improving the quality of this paper. This work has been partially supported by University United Foundation of Yunnan Province ( 2017FH001-057 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Overlooked risks and influences of environmentally persistent free radicals in the ambient media","20193107254459","","Zhang, Xu-Chao (1); Zhao, Li (1); Chen, Yi (1); Li, Dong-Xue (2); Hu, Hong (2); Chu, Gang (1); Wu, Min (1, 3) ","(1) Faculty of Environmental Science and Engineering, Kunming University of Science and Technology, Kunming; 650500, China (2) Medical School, Kunming University of Science and Technology, Kunming; 650032, China (3) Yunnan Provincial Key Lab of Carbon Sequestration and Pollution Control in Soils, Kunming; 650500, China ","Wu, Min(minwup@hotmail.com) ","Zhongguo Huanjing Kexue/China Environmental Science","Zhongguo Huanjing Kexue","","Chinese Society for Environmental Sciences","39","5","2180-2189","May 20, 2019","","","2019","Chinese","10006923","","","","","","","","","ZHKEEI","Journal article (JA)","Environmentally persistent free radicals (EPFRs) are a class of pollutants with emerging concern. They are detected in various environmental media, such as combustion products, soil/sediment, and natural organic matter, and have been attracted a great deal of research interest because of their potential toxic impacts to organisms. In this paper, the detection of EPFRs in ambient media was firstly been summarized. The negative effect or toxicity mediated of EPFRs was been described, including pulmonary injuries, cardiovascular disorders, neurotoxicities and biomacromolecule damages (such as protein, enzyme, and DNA). The mechanisms of these adverse effects (inducing oxidative stress, inflammatory and immune response and metabolic disorder) of EPFRs were discussed. We also discussed the urgently needed future research direction on EPFRs. This paper aims to provide reference for the potential risk assessment, health assessment and policy formulation of EPFRs in the environment. © 2019, Editorial Board of China Environmental Science. All right reserved.","98","Risk assessment","Biological materials - Free radicals - Health risks - Mechanisms","Combustion products - Earth surface - Environmental media - Environmental risks - Future research directions - Metabolic disorders - Natural organic matters - Reactive oxygen species","461.2 Biological Materials and Tissue Engineering - 461.7 Health Care - 601.3 Mechanisms - 914.1 Accidents and Accident Prevention",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Nanorod-pillared mesoporous rGO/ZnO/Au hybrids for photocatalytic Cr (VI) reduction: Enhanced Cr(VI) adsorption and solar energy harvest","20193807447370","","Xia, Yi (1, 2, 3); Gang, Ruiqi (1, 2, 3); Xu, Lei (3); Huang, Shaojun (1, 2); Zhou, Liexing (1, 2); Wang, Jing (4) ","(1) Research Center for Analysis and Measurement, Kunming University of Science and Technology, Kunming; 650093, China (2) Analytic & Testing Research Center of Yunnan, Kunming; 650093, China (3) The Key Laboratory of Unconventional Metallurgy, Ministry of Education, Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; 650093, China (4) Key Laboratory of Synthetic and Biological Colloids, Ministry of Education, School of Chemical and Material Engineering, Jiangnan University, Wuxi; 214122, China ","Xia, Yi(xiayi0125@qq.com) ","Ceramics International","Ceram Int","","Elsevier Ltd","","","","2019","","","2019","English","02728842","","","10.1016/j.ceramint.2019.09.115","","","","","","CINNDH","Article in Press","Herein, we fabricated mesoporous ternary hybrids composed of Au-functionalized ZnO nanorods grown on rGO nanosheets. The ZnO nanorods distributed on the rGO nanosheets can act as a pillaring layer to avoid the agglomeration of rGO, leading to the formation of abundant mesopores within the hybrids. The high-surface-area, mesoporous hybrids can offer sufficient active sites and transport channels for efficient adsorption and diffusion of Cr(VI), which was favorable for its photocatalytic reduction due to the adsorption enrichment effects. Moreover, the plasmonic-induced visible-light absorption of Au nanoparticles and efficient charge separation by rGO synergistically contributed to the significantly improved solar-light-driven photocatalytic Cr(VI) reduction properties of the ternary hybrids. © 2019 Elsevier Ltd and Techna Group S.r.l.","45","Chromium compounds","Adsorption - Gold compounds - Gold nanoparticles - II-VI semiconductors - Light - Light absorption - Mesoporous materials - Nanorods - Nanosheets - Photocatalytic activity - Plasmonic nanoparticles - Plasmonics - Precious metals - Solar energy - Zinc oxide","Charge separations - Cr reductions - Enrichment effects - High surface area - Mesoporous hybrids - Photocatalytic reduction - Solar-light-driven - Visible light absorption","547.1 Precious Metals - 657.1 Solar Energy and Phenomena - 741.1 Light/Optics - 761 Nanotechnology - 802.3 Chemical Operations - 804.2 Inorganic Compounds - 933 Solid State Physics","Number: B13025, Acronym: -, Sponsor: -; Number: 2018ZE027, Acronym: -, Sponsor: Science and Technology Major Project of Guangxi; Number: KKSY201732033, Acronym: KUST, Sponsor: Kunming University of Science and Technology; Number: 2018T20110222, Acronym: -, Sponsor: Analysis and Testing Foundation of Kunming University of Science and Technology; Number: JUSRP11816, Acronym: -, Sponsor: Fundamental Research Funds for the Central Universities; Number: BK20180630, Acronym: -, Sponsor: Natural Science Foundation of Jiangsu Province; Number: 51864030, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by National Natural Science Foundation of China (Nos. 51802123 , 51522405 , 51864030 ), the Natural Science Foundation of Jiangsu Province (No. BK20180630 ), the Fundamental Research Funds for the Central Universities ( JUSRP11816 ), Yunnan Science and Technology Major Project ( 2018ZE008 and 2018ZE027 ), Scientific Research Fund of Kunming University of Science and Technology ( KKZ3201752046 and KKSY201732033 ), Analysis and Testing Foundation of Kunming University of Science and Technology ( 2018T20110222 ). Financial support from MOE & SAFEA for the 111 project ( B13025 ), is also gratefully acknowledged..",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Adaptive bi-weighting toward automatic initialization and model selection for HMM-based hybrid meta-clustering ensembles","20181504989831","","Yang, Yun (1); Jiang, Jianmin (2) ","(1) National Pilot School of Software, Yunnan University, Kunming; 650000, China (2) Research Institute for Future Media Computing, College of Computer Science and Software Engineering, Shenzhen University, Shenzhen; 518060, China ","Jiang, Jianmin(jianmin.jiang@szu.edu.cn) ","IEEE Transactions on Cybernetics","IEEE Trans. Cybern.","","Institute of Electrical and Electronics Engineers Inc.","49","5","1657-1668","May 2019","","","2019","English","21682267","","","10.1109/TCYB.2018.2809562","8326749","","","","","","Journal article (JA)","Temporal data clustering can provide underpinning techniques for the discovery of intrinsic structures, which proved important in condensing or summarizing information demanded in various fields of information sciences, ranging from time series analysis to sequential data understanding. In this paper, we propose a novel hidden Markov model (HMM)-based hybrid meta-clustering ensemble with bi-weighting scheme to solve the problems of initialization and model selection associated with temporal data clustering. To improve the performance of the ensemble techniques, the proposed bi-weighting scheme adaptively examines the partition process and hence optimizes the fusion of consensus functions. Specifically, three consensus functions are used to combine the input partitions, generated by HMM-based K-models under different initializations, into a robust consensus partition. An optimal consensus partition is then selected from the three candidates by a normalized mutual information-based objective function. Finally, the optimal consensus partition is further refined by the HMM-based agglomerative clustering algorithm in association with dendrogram-based similarity partitioning algorithm, leading to the advantage that the number of clusters can be automatically and adaptively determined. Extensive experiments on synthetic data, time series, and real-world motion trajectory datasets illustrate that our proposed approach outperforms all the selected benchmarks and hence providing promising potentials for developing improved clustering tools for information analysis and management. © 2018 IEEE.","65","Clustering algorithms","Cluster analysis - Data structures - Harmonic analysis - Hidden Markov models - Markov processes - Mathematical models - Time series analysis - Trellis codes","Agglomerative clustering algorithm - Automatic initialization - Data clustering - Ensemble learning - Intrinsic structures - Model Selection - Normalized mutual information - Partitioning algorithms",,"Number: 2017HC012, Acronym: -, Sponsor: -; Number: JCYJ20160226191842793, Acronym: -, Sponsor: -; Number: 61663046, Acronym: -, Sponsor: National Natural Science Foundation of China; Number: 2017HB005, Acronym: -, Sponsor: -; Number: 2016FB104, Acronym: -, Sponsor: Applied Basic Research Key Project of Yunnan; ","Manuscript received March 4, 2016; revised September 14, 2017, January 31, 2018, and February 12, 2018; accepted February 21, 2018. Date of publication March 27, 2018; date of current version March 5, 2019. This work was supported in part by the Natural Science Foundation China under Grant 61620106008, Grant 61402397, and Grant 61663046, in part by the Shenzhen Commission for Scientific Research and Innovations under Grant JCYJ20160226191842793, in part by the Yunnan Applied Fundamental Research Project under Grant 2016FB104, in part by the Yunnan Provincial Young Academic and Technical Leaders Reserve Talents under Grant 2017HB005, and in part by the Yunnan Provincial Innovation Team project under Grant 2017HC012. This paper was recommended by Associate Editor Y. Jin. (Corresponding author: Jianmin Jiang.) Y. Yang is with the National Pilot School of Software, Yunnan University, Kunming 650000, China (e-mail: yangyun@ynu.edu.cn).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"L -(-) -Quebrachitol as a Ligand for Selective Copper(0)-Catalyzed N-Arylation of Nitrogen-Containing Heterocycles","20192607100686","","Zhou, Qifan (1); Du, Fangyu (1); Chen, Yuanguang (1); Fu, Yang (1); Sun, Wenjiao (1); Wu, Ying (2); Chen, Guoliang (1) ","(1) Key Laboratory of Structure-Based Drug Design and Discovery, Ministry of Education, Shenyang Pharmaceutical University, Shenyang; 110016, China (2) Yunnan Institute of Tropical Crops, Jinghong; 666100, China ","Wu, Ying(ynbnwy@163.com) ","Journal of Organic Chemistry","J. Org. Chem.","","American Chemical Society","84","12","8160-8167","June 21, 2019","","","2019","English","00223263","15206904","","10.1021/acs.joc.9b00997","","","","","","JOCEAH","Journal article (JA)","l-(-)-Quebrachitol (QCT) has been found as a ligand of copper powder for selective N-arylation of nitrogen-containing heterocycles with aryl halides. Furthermore, another potential catalytic system (copper powder/QCT/t-BuOK) was successfully adapted to unactivated aryl chlorides. © 2019 American Chemical Society.","59","Aromatic compounds","Chlorine compounds - Copper powder - Ligands","Aryl chloride - Aryl halides - Catalytic system - N-arylations - Nitrogen-containing heterocycles","544.1 Copper - 801.4 Physical Chemistry - 804.1 Organic Compounds",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
